Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Jandrei,br BRA,GK,24.0,38,38,3420,38.0,50,1.32,156,110,69.9,11,11,16,10,26.3,4,3,1,0,25.0,Matches
Squad Total,,,27.7,38,38,3420,38.0,50,1.32,156,110,69.9,11,11,16,10,26.3,4,3,1,0,25.0,
Opponent Total,,,26.9,38,38,3420,38.0,32,0.84,104,76,73.1,16,11,11,14,36.8,4,4,0,0,0.0,
