Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Felipe Santana,br BRA,DF,34.0,10.0,265,318,83.3,5045,1719,85,94,90.4,158,171,92.4,18,45,40.0,0,0.0,0.1,0.0,0,7,1,0,15,Matches
Alan Santos,br BRA,MF,29.0,8.4,294,342,86.0,6055,1864,107,123,87.0,131,145,90.3,52,63,82.5,0,1.0,0.5,-1.0,2,30,4,2,28,Matches
Ronei,br BRA,"MF,DF",22.0,8.0,172,237,72.6,3034,1043,80,95,84.2,64,83,77.1,21,34,61.8,0,0.4,0.1,-0.4,3,25,1,1,24,Matches
Kadu,br BRA,DF,34.0,7.6,262,316,82.9,5329,1895,66,77,85.7,166,184,90.2,29,46,63.0,0,0.0,0.0,0.0,0,11,0,0,8,Matches
Pedro Perotti,br BRA,"FW,MF",23.0,11.0,168,241,69.7,2389,304,97,122,79.5,55,75,73.3,9,14,64.3,0,0.5,0.3,-0.5,11,13,0,0,12,Matches
Ravanelli,br BRA,MF,23.0,9.5,258,400,64.5,5661,2347,87,104,83.7,106,140,75.7,58,130,44.6,2,2.6,2.2,-0.6,30,32,11,3,47,Matches
Geuvânio,br BRA,"FW,MF",28.0,8.0,192,268,71.6,2614,630,120,143,83.9,58,72,80.6,7,27,25.9,1,0.7,0.6,0.3,10,11,7,3,21,Matches
Mancha,br BRA,"DF,MF",19.0,6.3,162,214,75.7,2696,1162,86,96,89.6,62,85,72.9,13,24,54.2,0,0.1,0.1,-0.1,1,10,2,0,17,Matches
Ezequiel,br BRA,"DF,MF",27.0,7.1,302,415,72.8,4781,1921,159,174,91.4,114,155,73.5,21,56,37.5,0,0.6,0.8,-0.6,7,22,6,3,19,Matches
Kaio Nunes,br BRA,"FW,MF",25.0,6.6,133,199,66.8,1847,555,82,105,78.1,32,48,66.7,8,17,47.1,1,0.5,0.3,0.5,7,11,5,1,13,Matches
Henrique Almeida,br BRA,FW,29.0,6.0,118,148,79.7,1911,362,55,68,80.9,39,45,86.7,14,16,87.5,0,0.2,0.4,-0.2,5,6,2,1,7,Matches
Laércio,br BRA,DF,27.0,5.4,144,176,81.8,2844,1251,44,51,86.3,90,97,92.8,9,22,40.9,0,0.0,0.0,0.0,1,6,1,0,6,Matches
Leo Gomes,br BRA,MF,23.0,5.3,174,199,87.4,3105,615,70,75,93.3,81,88,92.0,16,22,72.7,0,0.1,0.1,-0.1,2,22,1,0,18,Matches
Rodriguinho,br BRA,FW,19.0,4.6,69,101,68.3,818,126,46,55,83.6,15,23,65.2,2,9,22.2,0,0.0,0.1,0.0,1,3,1,0,5,Matches
Fabinho,br BRA,"FW,MF",21.0,4.1,93,124,75.0,1408,289,50,55,90.9,34,44,77.3,5,12,41.7,0,0.3,0.2,-0.3,5,8,4,3,11,Matches
Felipe Silva,br BRA,"MF,FW",30.0,4.2,136,193,70.5,1984,509,80,94,85.1,36,51,70.6,10,27,37.0,0,0.1,0.5,-0.1,3,10,2,0,12,Matches
Renê Júnior,br BRA,MF,31.0,3.7,135,158,85.4,2294,653,59,67,88.1,61,67,91.0,12,13,92.3,0,0.1,0.1,-0.1,1,12,0,0,18,Matches
Tiepo,br BRA,GK,22.0,2.4,49,70,70.0,1347,869,10,10,100.0,19,19,100.0,20,41,48.8,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Vinicius Guedes,br BRA,MF,21.0,2.2,63,80,78.8,1145,368,25,31,80.6,28,34,82.4,7,10,70.0,0,0.0,0.0,0.0,0,8,0,0,7,Matches
Marquinho,br BRA,"MF,FW",18.0,2.8,85,131,64.9,1408,302,36,44,81.8,37,56,66.1,8,20,40.0,0,0.2,0.2,-0.2,4,9,2,0,10,Matches
Ryan,br BRA,"DF,MF",17.0,1.4,24,32,75.0,337,184,13,16,81.3,9,11,81.8,1,2,50.0,0,0.1,0.2,-0.1,1,1,0,0,2,Matches
Foguinho,br BRA,"MF,FW",20.0,1.3,55,71,77.5,981,207,21,24,87.5,29,31,93.5,5,11,45.5,0,0.1,0.0,-0.1,2,8,0,0,14,Matches
Rafael,br BRA,MF,20.0,0.3,4,8,50.0,42,5,2,4,50.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Tiago Coser,br BRA,"DF,MF",17.0,0.3,3,4,75.0,40,0,3,3,100.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Arthur Vanzela,br BRA,FW,17.0,0.2,2,4,50.0,43,21,0,0,,2,4,50.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Felipe Vasconcelos,br BRA,MF,19.0,0.0,2,3,66.7,24,2,1,1,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,25.5,38.0,11455,15199,75.4,209309,81571,4980,5772,86.3,4823,5810,83.0,1326,2660,49.8,17,27.1,22.4,-10.1,302,902,183,77,1106,
Opponent Total,,,26.7,38.0,16842,20442,82.4,307377,104609,7053,7914,89.1,7612,8621,88.3,1841,2967,62.0,43,42.1,40.8,0.9,434,1576,328,110,1815,
