Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Danilo,br BRA,GK,28.0,37,37,3290,36.5,,,0,0.0,,11,10,16,12,32.4,4,3,1,0,25.0,Matches
Nivaldo,br BRA,GK,39.0,2,1,130,1.5,,,0,0.0,,0,0,1,0,0.0,0,0,0,0,,Matches
Squad Total,,,26.9,38,38,3420,38.0,0.0,0.0,0,0.0,,11,10,17,12,31.6,4,3,1,0,25.0,
Opponent Total,,,26.1,38,38,3415,38.0,,,0,,,17,10,11,16,42.1,2,2,0,0,0.0,
