Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Unnamed: 17_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
Jandrei,br BRA,GK,24.0,38.0,2,0,0,0,9,0,0,2,2,0,0,0,Matches
Douglas,br BRA,DF,27.0,30.9,4,1,1,47,20,0,1,61,34,0,0,0,Matches
Bruno Pacheco,br BRA,DF,26.0,29.8,9,0,0,46,58,0,113,65,61,0,0,0,Matches
Márcio Araújo,br BRA,"DF,MF",33.0,26.8,3,0,0,27,32,0,15,53,31,0,0,0,Matches
Rafael Thyere,br BRA,DF,24.0,28.0,7,0,0,22,18,1,3,56,16,0,1,0,Matches
Héctor Canteros,ar ARG,MF,28.0,26.7,5,0,0,45,23,1,192,19,39,0,0,0,Matches
Leandro Pereira,br BRA,FW,26.0,26.6,7,1,1,58,46,22,11,9,14,0,1,0,Matches
Eduardo,br BRA,DF,31.0,26.5,3,0,0,40,27,0,193,59,57,0,0,0,Matches
Elicarlos,br BRA,MF,32.0,22.4,3,0,0,33,47,0,12,36,31,0,0,0,Matches
Wellington Paulista,br BRA,FW,33.0,21.6,7,0,0,53,48,9,52,10,10,0,1,0,Matches
Amaral,br BRA,MF,31.0,21.6,3,0,0,46,17,1,0,41,32,0,0,0,Matches
Diego Fabián Torres,ar ARG,MF,27.0,10.3,5,0,0,17,8,1,64,9,13,0,0,0,Matches
Apodi,br BRA,"DF,MF",31.0,10.5,0,0,0,20,14,3,32,17,11,0,0,0,Matches
Agustín Doffo,ar ARG,MF,22.0,9.9,3,0,0,26,41,2,26,4,13,0,0,0,Matches
Arthur,br BRA,"FW,MF",25.0,9.7,3,0,0,22,24,2,13,11,6,1,0,0,Matches
Bruno Costa,br BRA,FW,17.0,14.9,2,0,0,35,26,6,39,7,30,0,0,0,Matches
Nery Bareiro,py PAR,DF,29.0,8.0,0,0,0,7,8,0,0,4,3,0,1,0,Matches
Fabrício Bruno,br BRA,DF,21.0,7.0,0,0,0,5,9,0,2,8,6,0,0,0,Matches
Osman Júnior,br BRA,"FW,MF",25.0,5.8,2,0,0,10,12,1,16,18,11,0,0,0,Matches
Victor Andrade,br BRA,"FW,MF",22.0,4.0,1,0,0,10,20,0,5,3,6,0,0,0,Matches
Barreto,br BRA,MF,22.0,4.8,2,1,0,10,10,0,5,7,7,0,1,0,Matches
Yann Rolim,br BRA,MF,22.0,4.8,0,0,0,5,6,0,17,3,11,0,0,0,Matches
Luiz Antônio,br BRA,"DF,MF",26.0,3.2,0,0,0,4,6,0,15,4,5,0,0,0,Matches
Vinícius,br BRA,"FW,MF",24.0,3.7,0,0,0,7,9,1,18,3,7,0,0,0,Matches
Guilherme,br BRA,"FW,MF",22.0,3.6,0,0,0,4,13,1,21,3,6,1,0,0,Matches
Roberto Heuchayer,br BRA,"DF,MF",27.0,3.3,1,0,0,3,10,0,5,5,4,0,0,0,Matches
Alan Ruschel,br BRA,"DF,MF",28.0,3.0,2,0,0,8,12,1,21,6,4,0,0,0,Matches
Vinícius Freitas,br BRA,DF,24.0,2.4,1,0,0,2,0,0,10,3,4,0,0,0,Matches
Luiz Otávio,br BRA,DF,25.0,2.1,1,0,0,2,0,0,0,5,3,0,0,0,Matches
Nádson,br BRA,"FW,MF",28.0,2.2,0,0,0,3,9,0,5,4,2,0,0,0,Matches
Capixaba,br BRA,"FW,MF",21.0,1.2,0,0,0,4,6,0,0,1,2,0,0,0,Matches
Marcos Vinicius,br BRA,DF,20.0,1.0,0,0,0,3,2,0,3,4,3,0,0,0,Matches
Natanael de Sousa Santos Júnior,br BRA,FW,32.0,0.6,0,0,0,1,2,0,1,2,0,0,0,0,Matches
Wesley Natã,br BRA,FW,22.0,0.5,0,0,0,2,0,0,0,0,1,0,0,0,Matches
Marquinhos,br BRA,MF,18.0,1.1,1,0,0,2,2,0,1,1,0,0,0,0,Matches
Edgardo Orzusa,py PAR,MF,27.0,0.3,0,0,0,1,0,0,0,0,1,0,0,0,Matches
Odair Souza,br BRA,MF,35.0,0.2,0,0,0,1,2,0,1,0,0,0,0,0,Matches
Squad Total,,,27.7,38.0,78,3,2,631,596,52,912,543,486,2,5,0,
Opponent Total,,,26.9,38.0,94,2,1,621,595,55,739,473,502,3,4,1,
