Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
João Paulo,br BRA,GK,19.0,19.6,39,4,0,3,1,30.3,0.26,-7.7,-0.39,66,243,27.2,321,55,44.9,38.6,171,57.9,46.5,327,14,4.3,12,0.61,11.4,Matches
Keiller,br BRA,GK,24.0,16.0,22,4,0,4,0,23.4,0.24,1.4,0.09,95,299,31.8,291,54,61.9,44.7,170,70.0,51.2,288,13,4.5,10,0.63,10.8,Matches
Tiepo,br BRA,GK,22.0,2.4,6,0,0,1,0,5.9,0.37,-0.1,-0.04,8,28,28.6,39,12,41.0,38.6,31,38.7,34.8,47,1,2.1,2,0.85,11.1,Matches
Squad Total,,,25.5,38.0,67,8,0,8,1,59.6,0.26,-6.4,-0.17,169,570,29.6,650,121,52.3,,373,61.7,47.7,662,28,4.2,24,0.63,,
Opponent Total,,,26.7,38.0,27,4,1,0,1,35.2,0.25,9.2,0.24,144,338,42.6,737,158,34.9,34.0,234,34.6,32.5,578,42,7.3,22,0.58,11.5,
