Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Jandrei,br BRA,GK,23.0,38,38,3420,38.0,49,1.29,140,94,66.4,15,9,14,11,28.9,4,2,1,1,33.3,Matches
Squad Total,,,26.4,38,38,3420,38.0,49,1.29,140,94,66.4,15,9,14,11,28.9,4,2,1,1,33.3,
Opponent Total,,,26.8,38,38,3420,38.0,47,1.24,160,118,73.8,14,9,15,9,23.7,5,5,0,0,0.0,
