Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 16_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
Jandrei,br BRA,GK,23.0,38.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Apodi,br BRA,"DF,MF",30.0,34.6,1,38,8,21.1,1.1,0.23,0.03,0.13,,0,0,Matches
Reinaldo,br BRA,"DF,MF",27.0,33.7,5,48,16,33.3,1.42,0.47,0.04,0.13,,3,3,Matches
Arthur,br BRA,"FW,MF",24.0,31.9,8,83,25,30.1,2.6,0.78,0.1,0.32,,0,0,Matches
Wellington Paulista,br BRA,FW,32.0,28.3,9,62,32,51.6,2.19,1.13,0.11,0.22,,2,2,Matches
Luiz Antônio,br BRA,"DF,MF",25.0,23.0,3,37,16,43.2,1.61,0.69,0.08,0.19,,0,0,Matches
Fabrício Bruno,br BRA,DF,20.0,24.1,1,4,2,50.0,0.17,0.08,0.25,0.5,,0,0,Matches
Douglas Grolli,br BRA,DF,27.0,19.4,1,5,2,40.0,0.26,0.1,0.2,0.5,,0,0,Matches
Moisés Ribeiro,br BRA,MF,25.0,18.4,0,5,0,0.0,0.27,0.0,0.0,,,0,0,Matches
Andrei Girotto,br BRA,"DF,MF",24.0,16.9,1,29,6,20.7,1.71,0.35,0.03,0.17,,0,0,Matches
Luis Manuel Seijas,ve VEN,MF,30.0,13.2,0,23,5,21.7,1.75,0.38,0.0,0.0,,0,0,Matches
Lucas Mineiro,br BRA,MF,20.0,12.9,0,8,0,0.0,0.62,0.0,0.0,,,0,0,Matches
Lucas Marques,br BRA,MF,21.0,12.5,3,14,6,42.9,1.12,0.48,0.21,0.5,,0,0,Matches
Victor Ramos Ferreira,br BRA,DF,27.0,12.0,1,9,3,33.3,0.75,0.25,0.11,0.33,,0,0,Matches
Héctor Canteros,ar ARG,MF,27.0,11.0,1,8,2,25.0,0.73,0.18,0.13,0.5,,0,0,Matches
Douglas,br BRA,DF,26.0,10.6,0,3,2,66.7,0.28,0.19,0.0,0.0,,0,0,Matches
Luiz Otávio,br BRA,DF,24.0,10.0,1,10,4,40.0,1.0,0.4,0.1,0.25,,0,0,Matches
Rossi,br BRA,"FW,MF",23.0,9.5,2,16,5,31.3,1.69,0.53,0.13,0.4,,0,0,Matches
Túlio de Melo,br BRA,FW,32.0,11.8,7,34,17,50.0,2.87,1.44,0.21,0.41,,0,0,Matches
Amaral,br BRA,MF,30.0,8.6,0,3,1,33.3,0.35,0.12,0.0,0.0,,0,0,Matches
João Pedro,br BRA,DF,20.0,5.4,0,10,3,30.0,1.86,0.56,0.0,0.0,,0,0,Matches
Diego Renan,br BRA,"DF,MF",27.0,4.5,0,9,3,33.3,2.0,0.67,0.0,0.0,,0,0,Matches
Elicarlos,br BRA,MF,31.0,4.0,1,1,1,100.0,0.25,0.25,1.0,1.0,,0,0,Matches
Alan Ruschel,br BRA,"DF,MF",27.0,2.9,0,1,0,0.0,0.35,0.0,0.0,,,0,0,Matches
Cristian Penilla,ec ECU,"FW,MF",25.0,4.1,0,12,7,58.3,2.93,1.71,0.0,0.0,,0,0,Matches
Roberto Heuchayer,br BRA,"DF,MF",26.0,2.1,0,0,0,,0.0,0.0,,,,0,0,Matches
Moisés Wolschick,br BRA,MF,22.0,1.3,0,1,0,0.0,0.76,0.0,0.0,,,0,0,Matches
Lourency,br BRA,"FW,MF",21.0,2.9,1,10,4,40.0,3.47,1.39,0.1,0.25,,0,0,Matches
Júlio César,br BRA,"FW,MF",22.0,2.3,0,2,0,0.0,0.86,0.0,0.0,,,0,0,Matches
Osman Júnior,br BRA,"FW,MF",24.0,1.4,1,5,1,20.0,3.63,0.73,0.2,1.0,,0,0,Matches
Pedro Perotti,br BRA,FW,19.0,1.2,0,1,0,0.0,0.85,0.0,0.0,,,0,0,Matches
Odair Souza,br BRA,MF,34.0,1.7,0,6,1,16.7,3.51,0.58,0.0,0.0,,0,0,Matches
Nádson,br BRA,"FW,MF",27.0,1.6,0,3,1,33.3,1.91,0.64,0.0,0.0,,0,0,Matches
Dodô,br BRA,MF,22.0,0.7,0,2,0,0.0,3.05,0.0,0.0,,,0,0,Matches
Niltinho,br BRA,MF,23.0,0.6,0,0,0,,0.0,0.0,,,,0,0,Matches
Rodrigo Alves,br BRA,FW,21.0,0.4,0,0,0,,0.0,0.0,,,,0,0,Matches
Fernando Guerrero,ec ECU,"FW,MF",27.0,0.3,0,0,0,,0.0,0.0,,,,0,0,Matches
Nathan Cardoso,br BRA,DF,21.0,0.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Squad Total,,,26.4,38.0,47,502,173,34.5,13.21,4.55,0.08,0.24,,5,5,
Opponent Total,,,26.8,38.0,49,402,146,36.3,10.58,3.84,0.12,0.32,,2,4,
