Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Rafael Pereira,br BRA,DF,34.0,14.5,1,2,1,50.0,0.14,0.07,0.5,1.0,9.6,0,0,0,0.4,0.4,0.18,0.6,0.6,Matches
João Ricardo Riedi,br BRA,GK,30.0,13.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Maurício Ramos,br BRA,DF,33.0,12.2,1,5,2,40.0,0.41,0.16,0.2,0.5,12.1,0,0,0,0.3,0.3,0.05,0.7,0.7,Matches
Amaral,br BRA,"MF,DF",32.0,10.6,0,4,1,25.0,0.38,0.09,0.0,0.0,9.9,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Henrique Almeida,br BRA,"FW,MF",27.0,8.7,3,24,8,33.3,2.76,0.92,0.08,0.25,16.1,0,1,1,4.6,3.8,0.16,-1.6,-1.8,Matches
Renato,br BRA,"DF,MF",29.0,8.4,0,15,3,20.0,1.79,0.36,0.0,0.0,22.0,1,0,0,1.2,1.2,0.08,-1.2,-1.2,Matches
Augusto César Moreira,br BRA,"MF,FW",26.0,7.9,0,17,8,47.1,2.16,1.02,0.0,0.0,20.8,0,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches
Régis,br BRA,"FW,MF",21.0,6.9,0,20,5,25.0,2.88,0.72,0.0,0.0,25.6,1,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches
Bryan,br BRA,DF,22.0,6.2,0,4,2,50.0,0.65,0.32,0.0,0.0,32.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Vini Locatelli,br BRA,"MF,FW",20.0,4.9,1,12,4,33.3,2.44,0.81,0.08,0.25,19.2,0,0,0,1.4,1.4,0.12,-0.4,-0.4,Matches
Dalberto,br BRA,"MF,FW",24.0,4.1,0,6,3,50.0,1.48,0.74,0.0,0.0,21.9,0,0,0,0.8,0.8,0.14,-0.8,-0.8,Matches
Alan Ruschel,br BRA,"MF,FW",29.0,3.8,0,4,1,25.0,1.05,0.26,0.0,0.0,17.0,0,0,0,0.8,0.8,0.19,-0.8,-0.8,Matches
Caíque Silva Sá,br BRA,DF,26.0,3.3,0,6,1,16.7,1.8,0.3,0.0,0.0,34.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Diego Fabián Torres,ar ARG,"MF,FW",28.0,4.7,1,15,3,20.0,3.2,0.64,0.07,0.33,24.3,0,0,0,0.6,0.6,0.04,0.4,0.4,Matches
Renato Kayser,br BRA,"FW,MF",22.0,4.5,1,11,3,27.3,2.47,0.67,0.09,0.33,18.1,2,0,0,1.4,1.4,0.13,-0.4,-0.4,Matches
Rildo,br BRA,"MF,FW",29.0,3.1,2,11,4,36.4,3.6,1.31,0.18,0.5,13.3,0,0,0,2.3,2.3,0.21,-0.3,-0.3,Matches
Tharlis Sartori,br BRA,MF,21.0,2.6,0,2,0,0.0,0.77,0.0,0.0,,28.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Aylon,br BRA,"MF,FW",26.0,2.8,0,2,1,50.0,0.71,0.36,0.0,0.0,30.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Hiago,br BRA,DF,21.0,2.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ernandes Dias Luz,br BRA,DF,31.0,1.2,0,1,1,100.0,0.8,0.8,0.0,0.0,6.2,0,0,0,0.6,0.6,0.56,-0.6,-0.6,Matches
Lourency,br BRA,MF,23.0,0.4,0,3,0,0.0,7.3,0.0,0.0,,14.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Bruno Costa,br BRA,MF,18.0,0.3,0,1,0,0.0,3.46,0.0,0.0,,13.4,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Ronei,br BRA,FW,20.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pedro Perotti,br BRA,"FW,DF",21.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,28.8,38.0,31,507,137,27.0,13.34,3.61,0.05,0.2,21.0,25,4,5,41.7,37.8,0.08,-10.7,-10.8,
Opponent Total,,,27.2,38.0,51,600,179,29.8,15.79,4.71,0.08,0.25,19.8,37,6,10,67.7,59.8,0.1,-16.7,-14.8,
