Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
Danilo,br BRA,GK,28.0,37,3289.0,89.0,96.2,36.5,37,89.0,36.0,0,,0,1.16,37.0,39.0,-2.0,-0.05,2.01,Matches
Rafael Lima,br BRA,DF,27.0,32,2794.0,87.0,81.7,31.0,31,90.0,31.0,1,3.0,0,1.06,28.0,36.0,-8.0,-0.26,-0.69,Matches
Fabiano Leismann,br BRA,DF,22.0,31,2741.0,88.0,80.1,30.5,31,88.0,29.0,0,,1,1.26,29.0,30.0,-1.0,-0.03,0.5,Matches
Fernando Camilo Farias,br BRA,"FW,MF",27.0,25,1867.0,75.0,54.6,20.7,23,80.0,9.0,2,17.0,0,1.36,28.0,23.0,5.0,0.24,0.82,Matches
Wanderson,br BRA,MF,33.0,30,2087.0,70.0,61.0,23.2,22,89.0,21.0,8,16.0,6,1.33,26.0,26.0,0.0,0.0,0.34,Matches
Rodrigo Biro,br BRA,DF,27.0,21,1850.0,88.0,54.1,20.6,21,88.0,17.0,0,,9,1.24,21.0,21.0,0.0,0.0,0.29,Matches
Leandro Pereira,br BRA,FW,22.0,24,1745.0,73.0,51.0,19.4,19,88.0,17.0,5,16.0,7,1.08,25.0,22.0,3.0,0.15,0.58,Matches
Jaílton,br BRA,DF,27.0,19,1608.0,85.0,47.0,17.9,19,85.0,17.0,0,,10,1.37,17.0,20.0,-3.0,-0.17,-0.07,Matches
Diones,br BRA,MF,28.0,21,1621.0,77.0,47.4,18.0,18,85.0,13.0,3,28.0,7,1.0,19.0,22.0,-3.0,-0.17,-0.07,Matches
Bruno Silva,br BRA,MF,27.0,20,1574.0,79.0,46.0,17.5,18,84.0,13.0,2,29.0,4,1.5,22.0,14.0,8.0,0.46,1.09,Matches
Tiago Luís,br BRA,"FW,MF",24.0,26,1542.0,59.0,45.1,17.1,18,78.0,7.0,8,16.0,1,1.19,21.0,17.0,4.0,0.23,0.66,Matches
Abuda,br BRA,MF,25.0,23,1369.0,60.0,40.0,15.2,18,72.0,9.0,5,15.0,9,1.3,13.0,21.0,-8.0,-0.53,-0.66,Matches
Dedé,br BRA,MF,26.0,19,1427.0,75.0,41.7,15.9,17,81.0,9.0,2,27.0,16,1.32,13.0,18.0,-5.0,-0.32,-0.32,Matches
Ricardo Conceição,br BRA,MF,29.0,19,1293.0,68.0,37.8,14.4,17,75.0,8.0,2,13.0,4,1.0,14.0,16.0,-2.0,-0.14,-0.01,Matches
Douglas Grolli,br BRA,DF,24.0,19,1568.0,83.0,45.8,17.4,16,90.0,16.0,3,42.0,2,1.11,21.0,21.0,0.0,0.0,0.24,Matches
Fabinho Alves,br BRA,FW,27.0,25,1449.0,58.0,42.4,16.1,14,81.0,6.0,11,28.0,6,0.92,11.0,17.0,-6.0,-0.37,-0.42,Matches
Bruno Rangel,br BRA,FW,32.0,20,1330.0,67.0,38.9,14.8,13,88.0,11.0,7,26.0,9,0.75,10.0,19.0,-9.0,-0.61,-0.78,Matches
Ednei,br BRA,DF,28.0,16,997.0,62.0,29.2,11.1,10,91.0,10.0,6,15.0,18,1.13,13.0,18.0,-5.0,-0.45,-0.45,Matches
Zezinho,br BRA,MF,21.0,17,841.0,49.0,24.6,9.3,10,73.0,4.0,7,17.0,3,1.0,8.0,11.0,-3.0,-0.32,-0.25,Matches
Neuton,br BRA,DF,23.0,9,774.0,86.0,22.6,8.6,9,86.0,7.0,0,,4,1.11,9.0,10.0,-1.0,-0.12,0.02,Matches
