Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Augusto César Moreira,br BRA,"MF,FW",26.0,13,8,709.0,7.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.7,1.5,18.0,20.0,53.0,0.0,0.13,0.13,0.0,0.13,0.1,0.09,0.19,0.1,0.19,Matches
Régis,br BRA,"FW,MF",21.0,14,8,624.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,1.3,2.1,23.0,29.0,46.0,0.0,0.0,0.0,0.0,0.0,0.11,0.19,0.3,0.11,0.3,Matches
Bryan,br BRA,DF,22.0,9,6,556.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.2,0.3,17.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04,Matches
Vini Locatelli,br BRA,"MF,FW",20.0,12,4,443.0,4.9,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.4,1.4,1.0,2.4,10.0,27.0,19.0,0.2,0.2,0.41,0.2,0.41,0.29,0.2,0.49,0.29,0.49,Matches
Dalberto,br BRA,"MF,FW",24.0,10,4,366.0,4.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,0.9,1.7,12.0,2.0,21.0,0.0,0.25,0.25,0.0,0.25,0.2,0.21,0.42,0.2,0.42,Matches
Alan Ruschel,br BRA,"MF,FW",29.0,6,4,344.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8,0.8,0.5,1.3,8.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.2,0.14,0.33,0.2,0.33,Matches
Caíque Silva Sá,br BRA,DF,26.0,4,4,300.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,5.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,Matches
Diego Fabián Torres,ar ARG,"MF,FW",28.0,13,3,422.0,4.7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,1.0,1.6,16.0,49.0,12.0,0.21,0.21,0.43,0.21,0.43,0.13,0.21,0.34,0.13,0.34,Matches
Renato Kayser,br BRA,"FW,MF",22.0,14,3,401.0,4.5,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.4,1.4,0.5,1.9,18.0,13.0,38.0,0.22,0.45,0.67,0.22,0.67,0.31,0.12,0.43,0.31,0.43,Matches
Rildo,br BRA,"MF,FW",29.0,4,3,275.0,3.1,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.3,2.3,0.2,2.6,13.0,9.0,27.0,0.65,0.0,0.65,0.65,0.65,0.77,0.08,0.85,0.77,0.85,Matches
Tharlis Sartori,br BRA,MF,21.0,4,3,233.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04,Matches
Aylon,br BRA,"MF,FW",26.0,9,2,252.0,2.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.8,0.8,4.0,7.0,15.0,0.0,0.36,0.36,0.0,0.36,0.02,0.28,0.3,0.02,0.3,Matches
Hiago,br BRA,DF,21.0,5,2,193.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ernandes Dias Luz,br BRA,DF,31.0,2,1,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,4.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.45,0.04,0.48,0.45,0.48,Matches
Lourency,br BRA,MF,23.0,1,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.49,0.49,0.49,Matches
Bruno Costa,br BRA,MF,18.0,1,0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.13,0.32,0.45,0.13,0.45,Matches
Ronei,br BRA,FW,20.0,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.22,Matches
Pedro Perotti,br BRA,"FW,DF",21.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Calabres,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Joílson,br BRA,DF,27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Elias Martello Curzel,br BRA,GK,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Marcos Vinícius,br BRA,MF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.8,38,418,3420.0,38.0,31.0,22.0,53.0,27.0,4.0,5.0,77.0,5.0,41.7,37.8,30.0,67.8,673.0,1175.0,1159.0,0.82,0.58,1.39,0.71,1.29,1.1,0.79,1.89,0.99,1.78,
Opponent Total,,,27.2,38,418,3420.0,38.0,51.0,36.0,87.0,45.0,6.0,10.0,86.0,3.0,67.7,59.8,47.5,107.3,800.0,1720.0,1692.0,1.34,0.95,2.29,1.18,2.13,1.78,1.25,3.03,1.57,2.82,
