Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Keiller,br BRA,GK,24.0,16.0,515,457,514,1,0,0,515,0,0,,0,,207,1422,1038,0,0,0,0,0,126,0,Matches
Lima,br BRA,MF,21.0,16.6,822,23,156,452,220,19,822,16,5,31.3,11,68.8,471,2045,907,23,18,2,23,20,512,55,Matches
Jordan,br BRA,DF,21.0,14.2,642,104,377,245,26,16,642,2,0,0.0,2,100.0,344,1521,862,1,4,0,4,0,389,1,Matches
Derlan,br BRA,DF,24.0,13.4,609,98,308,262,42,12,609,1,1,100.0,0,0.0,338,1643,861,9,2,1,5,2,351,4,Matches
Bruno Costa,br BRA,"FW,MF",20.0,12.1,334,3,45,98,204,51,334,39,16,41.0,23,59.0,220,2055,944,39,21,16,36,8,206,84,Matches
Joílson,br BRA,DF,29.0,11.4,408,103,284,115,9,7,408,0,0,,0,,192,766,356,0,1,0,1,0,217,2,Matches
Fernandinho,br BRA,"FW,MF",23.0,11.6,454,2,75,184,208,45,454,87,47,54.0,39,44.8,317,2526,1197,45,24,20,37,32,310,70,Matches
Felipe Santana,br BRA,DF,34.0,10.0,440,82,255,164,21,12,440,1,0,0.0,1,100.0,236,1274,723,3,1,0,3,3,241,5,Matches
Alan Santos,br BRA,MF,29.0,8.4,431,39,135,260,38,3,431,9,6,66.7,3,33.3,233,1018,419,5,3,2,3,4,242,3,Matches
Ronei,br BRA,"MF,DF",22.0,8.0,316,13,77,159,85,4,316,11,7,63.6,4,36.4,168,1240,578,17,10,0,12,7,175,11,Matches
Kadu,br BRA,DF,34.0,7.6,372,52,212,155,6,4,372,0,0,,0,,222,1251,403,1,0,0,0,0,214,0,Matches
Pedro Perotti,br BRA,"FW,MF",23.0,11.0,365,11,28,191,146,37,365,12,8,66.7,4,33.3,213,871,260,7,4,2,36,27,272,55,Matches
Ravanelli,br BRA,MF,23.0,9.5,507,5,79,244,197,6,506,19,12,63.2,7,36.8,273,1558,677,21,18,2,26,11,270,37,Matches
Geuvânio,br BRA,"FW,MF",28.0,8.0,359,2,40,155,171,13,359,35,25,71.4,10,28.6,249,1682,790,24,24,4,18,18,247,47,Matches
Mancha,br BRA,"DF,MF",19.0,6.3,272,26,96,124,56,5,272,6,2,33.3,4,66.7,91,362,122,3,1,0,5,2,121,8,Matches
Ezequiel,br BRA,"DF,MF",27.0,7.1,469,17,158,195,119,6,469,11,5,45.5,6,54.5,229,1166,591,13,12,2,2,2,264,27,Matches
Kaio Nunes,br BRA,"FW,MF",25.0,6.6,312,4,68,133,121,21,312,26,13,50.0,13,50.0,186,1211,656,26,22,5,29,10,197,31,Matches
Henrique Almeida,br BRA,FW,29.0,6.0,219,6,19,118,84,10,219,22,11,50.0,11,50.0,128,540,176,5,7,2,25,10,149,21,Matches
Laércio,br BRA,DF,27.0,5.4,240,51,167,66,8,2,240,2,1,50.0,1,50.0,127,577,278,0,1,0,3,1,132,0,Matches
Leo Gomes,br BRA,MF,23.0,5.3,246,8,51,161,37,0,246,8,6,75.0,2,25.0,156,847,425,7,6,0,12,1,164,5,Matches
Rodriguinho,br BRA,FW,19.0,4.6,176,6,29,69,80,7,176,11,7,63.6,4,36.4,103,727,314,10,4,1,20,8,118,38,Matches
Fabinho,br BRA,"FW,MF",21.0,4.1,166,2,30,57,84,15,166,14,9,64.3,5,35.7,105,721,327,8,10,5,8,4,113,29,Matches
Felipe Silva,br BRA,"MF,FW",30.0,4.2,224,1,31,109,86,3,224,9,9,100.0,0,0.0,125,647,296,10,5,2,5,3,143,16,Matches
Renê Júnior,br BRA,MF,31.0,3.7,200,6,55,116,38,1,200,12,7,58.3,5,41.7,148,849,394,8,5,0,2,5,148,1,Matches
Tiepo,br BRA,GK,22.0,2.4,77,74,77,0,0,0,77,0,0,,0,,33,164,113,0,0,0,0,0,13,0,Matches
Vinicius Guedes,br BRA,MF,21.0,2.2,100,9,36,61,4,0,100,2,2,100.0,0,0.0,60,251,100,0,1,0,0,0,59,2,Matches
Marquinho,br BRA,"MF,FW",18.0,2.8,156,2,22,68,68,4,156,6,4,66.7,2,33.3,91,391,154,3,2,1,6,3,100,12,Matches
Ryan,br BRA,"DF,MF",17.0,1.4,45,4,10,21,15,0,45,2,1,50.0,1,50.0,18,137,37,1,1,0,2,1,21,3,Matches
Foguinho,br BRA,"MF,FW",20.0,1.3,98,1,9,60,29,0,98,7,2,28.6,5,71.4,73,523,310,8,10,0,2,6,72,4,Matches
Rafael,br BRA,MF,20.0,0.3,11,2,3,3,5,0,11,0,0,,0,,9,48,21,1,0,0,1,1,9,2,Matches
Tiago Coser,br BRA,"DF,MF",17.0,0.3,5,0,1,4,0,0,5,0,0,,0,,2,9,8,0,0,0,0,0,2,0,Matches
Arthur Vanzela,br BRA,FW,17.0,0.2,6,1,1,3,2,0,6,0,0,,0,,2,32,32,2,0,0,1,0,4,1,Matches
Felipe Vasconcelos,br BRA,MF,19.0,0.0,3,0,1,2,0,0,3,0,0,,0,,2,6,5,0,0,0,0,0,2,0,Matches
Squad Total,,,25.5,38.0,19308,2258,6742,8523,4280,510,19303,583,347,59.5,235,40.3,10696,57013,27567,504,386,91,618,301,11353,1094,
Opponent Total,,,26.7,38.0,24555,1905,6306,12076,6440,833,24547,642,395,61.5,247,38.5,14754,76397,42107,781,599,136,571,323,16713,1800,
