Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
João Paulo,br BRA,GK,19.0,20,19,1767,19.6,39,1.99,106,68,67.0,0,3,16,1,5.3,4,4,0,0,0.0,Matches
Keiller,br BRA,GK,24.0,16,16,1440,16.0,22,1.37,84,62,78.6,1,8,7,2,12.5,4,4,0,0,0.0,Matches
Tiepo,br BRA,GK,22.0,3,3,213,2.4,6,2.54,16,10,62.5,0,1,2,0,0.0,0,0,0,0,,Matches
Squad Total,,,25.5,38,38,3420,38.0,67,1.76,206,140,71.4,1,12,25,3,7.9,8,8,0,0,0.0,
Opponent Total,,,26.7,38,38,3420,38.0,27,0.71,120,93,80.8,25,12,1,18,47.4,5,4,1,0,20.0,
