Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Danilo,br BRA,GK,28.0,37,37,3289.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rafael Lima,br BRA,DF,27.0,32,31,2794.0,31.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Fabiano Leismann,br BRA,DF,22.0,31,31,2741.0,30.5,0.0,4.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches
Fernando Camilo Farias,br BRA,"FW,MF",27.0,25,23,1867.0,20.7,4.0,3.0,7.0,3.0,1.0,1.0,2.0,0.0,0.19,0.14,0.34,0.14,0.29,Matches
Wanderson,br BRA,MF,33.0,30,22,2087.0,23.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
Rodrigo Biro,br BRA,DF,27.0,21,21,1850.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leandro Pereira,br BRA,FW,22.0,24,19,1745.0,19.4,10.0,2.0,12.0,10.0,0.0,0.0,3.0,0.0,0.52,0.1,0.62,0.52,0.62,Matches
Jaílton,br BRA,DF,27.0,19,19,1608.0,17.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Diones,br BRA,MF,28.0,21,18,1621.0,18.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.11,0.06,0.17,0.11,0.17,Matches
Bruno Silva,br BRA,MF,27.0,20,18,1574.0,17.5,3.0,1.0,4.0,3.0,0.0,0.0,3.0,1.0,0.17,0.06,0.23,0.17,0.23,Matches
Tiago Luís,br BRA,"FW,MF",24.0,26,18,1542.0,17.1,5.0,3.0,8.0,5.0,0.0,0.0,2.0,1.0,0.29,0.18,0.47,0.29,0.47,Matches
