Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Ezequiel,br BRA,"DF,MF",27.0,7.1,415,307,107,18,0,0,39,78,11,3,8,0,302,1,14,Matches
Kaio Nunes,br BRA,"FW,MF",25.0,6.6,199,192,7,3,3,2,8,1,3,2,0,0,133,0,9,Matches
Henrique Almeida,br BRA,FW,29.0,6.0,148,125,23,2,1,3,2,2,0,0,0,0,118,0,4,Matches
Laércio,br BRA,DF,27.0,5.4,176,172,4,2,0,0,0,2,0,0,0,0,144,0,4,Matches
Leo Gomes,br BRA,MF,23.0,5.3,199,196,3,3,0,2,2,0,0,0,0,0,174,0,4,Matches
Rodriguinho,br BRA,FW,19.0,4.6,101,99,1,0,0,0,2,0,0,0,0,0,69,1,4,Matches
Fabinho,br BRA,"FW,MF",21.0,4.1,124,121,1,0,1,1,12,1,0,0,0,0,93,2,2,Matches
Felipe Silva,br BRA,"MF,FW",30.0,4.2,193,160,30,8,0,0,25,3,15,7,8,0,136,3,6,Matches
Renê Júnior,br BRA,MF,31.0,3.7,158,149,8,8,0,1,0,0,0,0,0,0,135,1,3,Matches
Tiepo,br BRA,GK,22.0,2.4,70,33,37,6,0,0,0,0,0,0,0,0,49,0,0,Matches
Vinicius Guedes,br BRA,MF,21.0,2.2,80,80,0,0,0,2,0,0,0,0,0,0,63,0,2,Matches
Marquinho,br BRA,"MF,FW",18.0,2.8,131,110,20,8,0,0,20,1,11,4,7,0,85,1,6,Matches
Ryan,br BRA,"DF,MF",17.0,1.4,32,20,12,0,1,0,2,12,0,0,0,0,24,0,1,Matches
Foguinho,br BRA,"MF,FW",20.0,1.3,71,69,0,0,0,0,4,0,0,0,0,0,55,2,1,Matches
Rafael,br BRA,MF,20.0,0.3,8,7,0,0,0,0,1,0,0,0,0,0,4,1,1,Matches
Tiago Coser,br BRA,"DF,MF",17.0,0.3,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
Arthur Vanzela,br BRA,FW,17.0,0.2,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
Felipe Vasconcelos,br BRA,MF,19.0,0.0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
Squad Total,,,25.5,38.0,15199,13194,1951,534,23,127,732,755,186,54,108,1,11455,54,367,
Opponent Total,,,26.7,38.0,20442,18547,1848,563,30,150,804,749,238,84,108,1,16842,47,303,
