Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Matheus Ribeiro,br BRA,DF,27.0,31.5,1,18,4,22.2,0.57,0.13,0.06,0.25,25.2,0,0,0,0.9,0.9,0.05,0.1,0.1,Matches
Busanello,br BRA,DF,22.0,26.9,1,29,11,37.9,1.08,0.41,0.03,0.09,24.3,6,0,0,1.2,1.2,0.04,-0.2,-0.2,Matches
Mike,br BRA,"FW,MF",27.0,22.5,5,30,12,40.0,1.33,0.53,0.13,0.33,18.9,0,1,2,4.7,3.1,0.1,0.3,0.9,Matches
Ignácio,br BRA,DF,24.0,23.5,2,9,3,33.3,0.38,0.13,0.22,0.67,9.9,0,0,0,1.8,1.8,0.2,0.2,0.2,Matches
Anderson Leite,br BRA,MF,27.0,21.8,1,23,4,17.4,1.06,0.18,0.04,0.25,19.0,0,0,0,1.5,1.5,0.07,-0.5,-0.5,Matches
Anselmo Ramon,br BRA,FW,32.0,17.0,4,30,6,20.0,1.77,0.35,0.07,0.33,13.7,1,2,2,5.5,4.0,0.13,-1.5,-2.0,Matches
Moisés Ribeiro,br BRA,MF,29.0,17.1,0,1,0,0.0,0.06,0.0,0.0,,17.8,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
João Paulo,br BRA,GK,19.0,19.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Denner,br BRA,MF,21.0,14.2,0,7,1,14.3,0.49,0.07,0.0,0.0,21.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Keiller,br BRA,GK,24.0,16.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lima,br BRA,MF,21.0,16.6,0,14,4,28.6,0.84,0.24,0.0,0.0,21.1,1,0,0,1.2,1.2,0.08,-1.2,-1.2,Matches
Jordan,br BRA,DF,21.0,14.2,0,10,0,0.0,0.7,0.0,0.0,,12.4,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Derlan,br BRA,DF,24.0,13.4,1,8,4,50.0,0.6,0.3,0.13,0.25,13.2,0,0,0,0.6,0.6,0.07,0.4,0.4,Matches
Bruno Costa,br BRA,"FW,MF",20.0,12.1,0,29,11,37.9,2.39,0.91,0.0,0.0,18.0,0,0,0,3.2,3.2,0.11,-3.2,-3.2,Matches
Joílson,br BRA,DF,29.0,11.4,0,4,1,25.0,0.35,0.09,0.0,0.0,11.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Fernandinho,br BRA,"FW,MF",23.0,11.6,0,17,7,41.2,1.47,0.61,0.0,0.0,18.5,0,0,0,1.9,1.9,0.11,-1.9,-1.9,Matches
Felipe Santana,br BRA,DF,34.0,10.0,0,11,0,0.0,1.1,0.0,0.0,,14.4,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches
Alan Santos,br BRA,MF,29.0,8.4,0,6,1,16.7,0.72,0.12,0.0,0.0,21.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Ronei,br BRA,"MF,DF",22.0,8.0,0,8,0,0.0,0.99,0.0,0.0,,21.6,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
Kadu,br BRA,DF,34.0,7.6,0,2,0,0.0,0.26,0.0,0.0,,14.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Pedro Perotti,br BRA,"FW,MF",23.0,11.0,3,27,5,18.5,2.44,0.45,0.11,0.6,12.9,1,0,0,5.0,5.0,0.19,-2.0,-2.0,Matches
Ravanelli,br BRA,MF,23.0,9.5,1,17,5,29.4,1.8,0.53,0.0,0.0,28.7,3,1,1,1.7,0.9,0.05,-0.7,-0.9,Matches
Geuvânio,br BRA,"FW,MF",28.0,8.0,3,15,4,26.7,1.87,0.5,0.2,0.75,21.0,1,0,0,1.0,1.0,0.07,2.0,2.0,Matches
Mancha,br BRA,"DF,MF",19.0,6.3,0,2,1,50.0,0.32,0.16,0.0,0.0,27.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Ezequiel,br BRA,"DF,MF",27.0,7.1,0,1,0,0.0,0.14,0.0,0.0,,12.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Kaio Nunes,br BRA,"FW,MF",25.0,6.6,3,16,5,31.3,2.43,0.76,0.19,0.6,18.5,0,0,0,2.5,2.5,0.15,0.5,0.5,Matches
Henrique Almeida,br BRA,FW,29.0,6.0,0,13,4,30.8,2.17,0.67,0.0,0.0,20.2,0,0,0,1.4,1.4,0.11,-1.4,-1.4,Matches
Laércio,br BRA,DF,27.0,5.4,0,1,0,0.0,0.18,0.0,0.0,,7.0,0,0,0,0.2,0.2,0.22,-0.2,-0.2,Matches
Leo Gomes,br BRA,MF,23.0,5.3,0,3,0,0.0,0.56,0.0,0.0,,32.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Rodriguinho,br BRA,FW,19.0,4.6,1,14,6,42.9,3.01,1.29,0.07,0.17,21.4,0,0,0,1.0,1.0,0.07,0.0,0.0,Matches
Fabinho,br BRA,"FW,MF",21.0,4.1,0,11,6,54.5,2.68,1.46,0.0,0.0,16.2,0,0,0,1.3,1.3,0.12,-1.3,-1.3,Matches
Felipe Silva,br BRA,"MF,FW",30.0,4.2,0,5,3,60.0,1.19,0.72,0.0,0.0,24.8,1,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Renê Júnior,br BRA,MF,31.0,3.7,0,7,1,14.3,1.9,0.27,0.0,0.0,27.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Tiepo,br BRA,GK,22.0,2.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Vinicius Guedes,br BRA,MF,21.0,2.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marquinho,br BRA,"MF,FW",18.0,2.8,0,6,4,66.7,2.12,1.41,0.0,0.0,26.1,1,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Ryan,br BRA,"DF,MF",17.0,1.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Foguinho,br BRA,"MF,FW",20.0,1.3,0,5,2,40.0,3.81,1.53,0.0,0.0,31.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Rafael,br BRA,MF,20.0,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Tiago Coser,br BRA,"DF,MF",17.0,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Arthur Vanzela,br BRA,FW,17.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Felipe Vasconcelos,br BRA,MF,19.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,25.5,38.0,26,399,115,28.8,10.5,3.03,0.06,0.19,19.3,15,4,5,39.5,35.8,0.09,-13.5,-13.8,
Opponent Total,,,26.7,38.0,66,618,198,32.0,16.26,5.21,0.09,0.29,19.4,40,8,8,65.4,59.2,0.1,0.6,-1.2,
