Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Wellington Paulista,br BRA,FW,33.0,24,1944.0,81.0,56.8,21.6,22,86.0,15.0,2,31.0,1,1.17,17.0,26.0,-9.0,-0.42,0.01,Matches
Amaral,br BRA,MF,31.0,24,1941.0,81.0,56.8,21.6,22,85.0,18.0,2,35.0,10,1.17,17.0,27.0,-10.0,-0.46,-0.1,Matches
Diego Fabián Torres,ar ARG,MF,27.0,17,929.0,55.0,27.2,10.3,12,69.0,1.0,5,21.0,2,1.28,12.0,17.0,-5.0,-0.48,-0.09,Matches
Apodi,br BRA,"DF,MF",31.0,11,948.0,86.0,27.7,10.5,11,86.0,7.0,0,,0,1.18,12.0,17.0,-5.0,-0.47,-0.07,Matches
Agustín Doffo,ar ARG,MF,22.0,15,893.0,60.0,26.1,9.9,11,72.0,4.0,4,26.0,7,1.27,9.0,11.0,-2.0,-0.2,0.3,Matches
Arthur,br BRA,"FW,MF",25.0,11,877.0,80.0,25.6,9.7,11,80.0,5.0,0,,0,1.18,11.0,18.0,-7.0,-0.72,-0.4,Matches
Bruno Costa,br BRA,FW,17.0,31,1343.0,43.0,39.3,14.9,9,82.0,4.0,22,27.0,5,1.19,14.0,17.0,-3.0,-0.2,0.36,Matches
Nery Bareiro,py PAR,DF,29.0,8,720.0,90.0,21.1,8.0,8,90.0,8.0,0,,13,1.0,9.0,13.0,-4.0,-0.5,-0.1,Matches
Fabrício Bruno,br BRA,DF,21.0,7,630.0,90.0,18.4,7.0,7,90.0,7.0,0,,3,1.43,4.0,5.0,-1.0,-0.14,0.34,Matches
Osman Júnior,br BRA,"FW,MF",25.0,13,519.0,40.0,15.2,5.8,6,63.0,0.0,7,20.0,8,0.85,4.0,9.0,-5.0,-0.87,-0.53,Matches
Victor Andrade,br BRA,"FW,MF",22.0,6,362.0,60.0,10.6,4.0,6,60.0,1.0,0,,6,1.67,4.0,6.0,-2.0,-0.5,-0.09,Matches
Barreto,br BRA,MF,22.0,9,436.0,48.0,12.7,4.8,5,73.0,2.0,4,17.0,14,1.3,2.0,7.0,-5.0,-1.03,-0.7,Matches
Yann Rolim,br BRA,MF,22.0,12,432.0,36.0,12.6,4.8,5,58.0,0.0,7,20.0,6,1.17,5.0,4.0,1.0,0.21,0.72,Matches
Luiz Antônio,br BRA,"DF,MF",26.0,5,291.0,58.0,8.5,3.2,4,66.0,1.0,1,29.0,4,1.4,3.0,0.0,3.0,0.93,1.47,Matches
Vinícius,br BRA,"FW,MF",24.0,11,332.0,30.0,9.7,3.7,3,55.0,0.0,8,21.0,11,0.73,3.0,7.0,-4.0,-1.08,-0.73,Matches
Guilherme,br BRA,"FW,MF",22.0,10,320.0,32.0,9.4,3.6,3,67.0,0.0,7,17.0,4,1.0,3.0,6.0,-3.0,-0.84,-0.47,Matches
Roberto Heuchayer,br BRA,"DF,MF",27.0,4,300.0,75.0,8.8,3.3,3,90.0,3.0,1,29.0,4,1.0,2.0,6.0,-4.0,-1.2,-0.85,Matches
Alan Ruschel,br BRA,"DF,MF",28.0,6,268.0,45.0,7.8,3.0,3,81.0,2.0,3,8.0,29,1.17,2.0,3.0,-1.0,-0.34,0.09,Matches
Vinícius Freitas,br BRA,DF,24.0,4,219.0,55.0,6.4,2.4,2,91.0,2.0,2,19.0,13,1.5,4.0,1.0,3.0,1.23,1.77,Matches
Luiz Otávio,br BRA,DF,25.0,4,190.0,48.0,5.6,2.1,2,91.0,2.0,2,4.0,23,1.25,1.0,4.0,-3.0,-1.42,-1.06,Matches
Nádson,br BRA,"FW,MF",28.0,4,194.0,49.0,5.7,2.2,1,91.0,1.0,3,34.0,8,0.25,1.0,5.0,-4.0,-1.86,-1.52,Matches
Capixaba,br BRA,"FW,MF",21.0,3,108.0,36.0,3.2,1.2,1,33.0,0.0,2,38.0,2,0.33,1.0,1.0,0.0,0.0,0.43,Matches
Marcos Vinicius,br BRA,DF,20.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,16,0.0,0.0,1.0,-1.0,-1.0,-0.59,Matches
Natanael de Sousa Santos Júnior,br BRA,FW,32.0,2,58.0,29.0,1.7,0.6,1,46.0,0.0,1,12.0,10,0.5,0.0,0.0,0.0,0.0,0.43,Matches
Wesley Natã,br BRA,FW,22.0,1,45.0,45.0,1.3,0.5,1,45.0,0.0,0,,0,0.0,0.0,2.0,-2.0,-4.0,-3.63,Matches
Marquinhos,br BRA,MF,18.0,2,103.0,52.0,3.0,1.1,0,,0.0,2,51.0,1,0.5,1.0,2.0,-1.0,-0.87,-0.47,Matches
Edgardo Orzusa,py PAR,MF,27.0,2,30.0,15.0,0.9,0.3,0,,0.0,2,14.0,9,2.0,0.0,1.0,-1.0,-3.0,-2.6,Matches
Odair Souza,br BRA,MF,35.0,3,22.0,7.0,0.6,0.2,0,,0.0,3,6.0,24,1.33,1.0,1.0,0.0,0.0,0.42,Matches
Ivan,br BRA,GK,33.0,0,,,0.0,0.0,0,,0.0,0,,36,3.0,1.0,0.0,1.0,,,Matches
Bryan,br BRA,DF,21.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Bruno Gaucho Bortolini,br BRA,DF,20.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Kendy,br BRA,FW,20.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Elias Martello Curzel,br BRA,GK,22.0,0,,,,,0,,0.0,0,,4,,,,,,,Matches
Miullen,br BRA,FW,19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Rafael Pereira,br BRA,DF,33.0,0,,,,,0,,0.0,0,,10,,,,,,,Matches
Squad Total,,,27.7,38,3420.0,90.0,100.0,38.0,418,84.0,,114,23.0,312,1.16,34.0,50.0,-16.0,-0.42,,
Opponent Total,,,26.9,38,3420.0,90.0,100.0,38.0,418,84.0,,114,21.0,311,1.55,50.0,34.0,16.0,0.42,,
