Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
Dener Assunção Braz,br BRA,DF,23.0,35,3150.0,90.0,92.1,35.0,35,90.0,35.0,0,,0,1.26,32.0,39.0,-7.0,-0.2,0.8,Matches
Apodi,br BRA,"DF,MF",28.0,34,3003.0,88.0,87.8,33.4,34,88.0,32.0,0,,0,1.29,30.0,35.0,-5.0,-0.15,0.93,Matches
Danilo,br BRA,GK,29.0,33,2970.0,90.0,86.8,33.0,33,90.0,33.0,0,,0,1.21,29.0,36.0,-7.0,-0.21,0.39,Matches
Elicarlos,br BRA,MF,29.0,30,2454.0,82.0,71.8,27.3,30,82.0,22.0,0,,7,1.17,19.0,33.0,-14.0,-0.51,-0.89,Matches
Bruno Silva,br BRA,MF,28.0,31,2323.0,75.0,67.9,25.8,28,81.0,18.0,3,16.0,0,1.29,19.0,21.0,-2.0,-0.08,0.58,Matches
Ananias,br BRA,MF,26.0,30,1933.0,64.0,56.5,21.5,25,72.0,3.0,5,26.0,1,1.13,17.0,25.0,-8.0,-0.37,-0.25,Matches
Fernando Camilo Farias,br BRA,"FW,MF",28.0,31,2181.0,70.0,63.8,24.2,23,83.0,10.0,8,35.0,0,1.23,22.0,27.0,-5.0,-0.21,0.16,Matches
Rafael Lima,br BRA,DF,28.0,24,2104.0,88.0,61.5,23.4,23,90.0,23.0,1,33.0,11,1.04,15.0,29.0,-14.0,-0.6,-0.87,Matches
Neto,br BRA,DF,29.0,23,1971.0,86.0,57.6,21.9,22,89.0,21.0,1,24.0,6,1.26,21.0,23.0,-2.0,-0.09,0.41,Matches
Cléber Santana,br BRA,MF,33.0,26,2033.0,78.0,59.4,22.6,21,90.0,20.0,5,31.0,1,1.31,24.0,28.0,-4.0,-0.18,0.21,Matches
Gil,br BRA,MF,27.0,23,1579.0,69.0,46.2,17.5,19,76.0,9.0,4,34.0,2,1.17,18.0,22.0,-4.0,-0.23,0.07,Matches
Vilson,br BRA,"DF,MF",26.0,18,1591.0,88.0,46.5,17.7,18,88.0,16.0,0,,6,1.44,17.0,18.0,-1.0,-0.06,0.39,Matches
Bruno Rangel,br BRA,FW,33.0,19,1360.0,72.0,39.8,15.1,15,88.0,12.0,4,12.0,11,1.0,13.0,18.0,-5.0,-0.33,-0.11,Matches
Thiego,br BRA,DF,28.0,13,1170.0,90.0,34.2,13.0,13,90.0,13.0,0,,13,1.31,14.0,17.0,-3.0,-0.23,0.05,Matches
