Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Jandrei,br BRA,GK,23.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Apodi,br BRA,"DF,MF",30.0,35,35,3113.0,34.6,1.0,2.0,3.0,1.0,0.0,0.0,10.0,0.0,0.03,0.06,0.09,0.03,0.09,Matches
Reinaldo,br BRA,"DF,MF",27.0,34,34,3033.0,33.7,5.0,8.0,13.0,2.0,3.0,3.0,9.0,0.0,0.15,0.24,0.39,0.06,0.3,Matches
Arthur,br BRA,"FW,MF",24.0,34,34,2871.0,31.9,8.0,6.0,14.0,8.0,0.0,0.0,6.0,0.0,0.25,0.19,0.44,0.25,0.44,Matches
Wellington Paulista,br BRA,FW,32.0,33,30,2551.0,28.3,9.0,2.0,11.0,7.0,2.0,2.0,6.0,0.0,0.32,0.07,0.39,0.25,0.32,Matches
Luiz Antônio,br BRA,"DF,MF",25.0,30,26,2073.0,23.0,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,0.13,0.09,0.22,0.13,0.22,Matches
Fabrício Bruno,br BRA,DF,20.0,25,24,2165.0,24.1,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Douglas Grolli,br BRA,DF,27.0,20,19,1745.0,19.4,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Moisés Ribeiro,br BRA,MF,25.0,23,19,1657.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrei Girotto,br BRA,"DF,MF",24.0,17,17,1522.0,16.9,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.06,0.06,0.12,0.06,0.12,Matches
Luis Manuel Seijas,ve VEN,MF,30.0,18,17,1185.0,13.2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches
Lucas Mineiro,br BRA,MF,20.0,19,13,1158.0,12.9,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches
Lucas Marques,br BRA,MF,21.0,15,12,1129.0,12.5,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,0.24,0.08,0.32,0.24,0.32,Matches
Victor Ramos Ferreira,br BRA,DF,27.0,12,12,1080.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches
Héctor Canteros,ar ARG,MF,27.0,13,12,991.0,11.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.09,0.18,0.27,0.09,0.27,Matches
Douglas,br BRA,DF,26.0,11,11,955.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luiz Otávio,br BRA,DF,24.0,12,10,899.0,10.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.1,0.1,0.2,0.1,0.2,Matches
Rossi,br BRA,"FW,MF",23.0,10,10,854.0,9.5,2.0,1.0,3.0,2.0,0.0,0.0,5.0,1.0,0.21,0.11,0.32,0.21,0.32,Matches
Túlio de Melo,br BRA,FW,32.0,24,9,1065.0,11.8,7.0,1.0,8.0,7.0,0.0,0.0,2.0,0.0,0.59,0.08,0.68,0.59,0.68,Matches
Amaral,br BRA,MF,30.0,9,9,775.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Pedro,br BRA,DF,20.0,9,5,485.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Renan,br BRA,"DF,MF",27.0,8,4,405.0,4.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22,0.22,0.0,0.22,Matches
Elicarlos,br BRA,MF,31.0,11,4,360.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.25,0.25,Matches
Alan Ruschel,br BRA,"DF,MF",27.0,5,4,257.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
