Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 16_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
Cléber Santana,br BRA,MF,34.0,34.0,0,48,11,22.9,1.41,0.32,0.0,0.0,,0,0,Matches
Thiego,br BRA,DF,29.0,32.9,5,28,9,32.1,0.85,0.27,0.18,0.56,,0,0,Matches
Danilo,br BRA,GK,30.0,31.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Dener Assunção Braz,br BRA,DF,24.0,27.7,3,16,5,31.3,0.58,0.18,0.19,0.6,,0,0,Matches
Gimenez,br BRA,DF,20.0,27.5,0,12,0,0.0,0.44,0.0,0.0,,,0,0,Matches
Josimar,br BRA,MF,29.0,24.6,0,17,3,17.6,0.69,0.12,0.0,0.0,,0,0,Matches
Gil,br BRA,MF,28.0,20.6,0,17,3,17.6,0.82,0.15,0.0,0.0,,0,0,Matches
Bruno Rangel,br BRA,FW,34.0,20.9,10,35,17,48.6,1.67,0.81,0.09,0.18,,7,7,Matches
Kempes,br BRA,FW,33.0,17.8,9,44,21,47.7,2.48,1.18,0.2,0.43,,0,0,Matches
Lucas Gomes,br BRA,FW,25.0,17.7,3,30,12,40.0,1.7,0.68,0.1,0.25,,0,0,Matches
Filipe Machado,br BRA,DF,31.0,16.0,1,14,4,28.6,0.87,0.25,0.07,0.25,,0,0,Matches
Sérgio Manoel,br BRA,MF,26.0,13.7,2,11,4,36.4,0.8,0.29,0.18,0.5,,0,0,Matches
Matheus Biteco,br BRA,MF,20.0,13.6,0,12,5,41.7,0.88,0.37,0.0,0.0,,0,0,Matches
Tiaguinho,br BRA,MF,21.0,12.1,4,22,8,36.4,1.81,0.66,0.18,0.5,,0,0,Matches
Marcelo,br BRA,DF,24.0,12.1,0,3,0,0.0,0.25,0.0,0.0,,,0,0,Matches
Silvio Junior,br BRA,"FW,MF",25.0,11.9,2,27,6,22.2,2.27,0.51,0.07,0.33,,0,0,Matches
Ananias,br BRA,MF,27.0,11.4,2,17,6,35.3,1.5,0.53,0.12,0.33,,0,0,Matches
Hyoran,br BRA,MF,22.0,11.7,2,38,17,44.7,3.26,1.46,0.05,0.12,,0,0,Matches
Neto,br BRA,DF,30.0,7.5,0,2,0,0.0,0.27,0.0,0.0,,,0,0,Matches
Arthur Maia,br BRA,MF,23.0,7.5,2,16,8,50.0,2.14,1.07,0.13,0.25,,0,0,Matches
Marcelo Boeck,br BRA,GK,31.0,6.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Rafael Lima,br BRA,DF,29.0,4.6,0,2,0,0.0,0.44,0.0,0.0,,,0,0,Matches
Cláudio Winck,br BRA,"DF,MF",21.0,4.0,0,1,0,0.0,0.25,0.0,0.0,,,0,0,Matches
Mateus Caramelo,br BRA,DF,21.0,3.0,0,1,0,0.0,0.33,0.0,0.0,,,0,0,Matches
Alan Ruschel,br BRA,"DF,MF",26.0,2.9,0,0,0,,0.0,0.0,,,,0,0,Matches
Rafael Bastos,br BRA,"FW,MF",31.0,2.9,0,7,1,14.3,2.42,0.35,0.0,0.0,,0,0,Matches
Alejandro Martinuccio,ar ARG,"FW,MF",28.0,2.5,1,5,1,20.0,1.98,0.4,0.2,1.0,,0,0,Matches
Lourency,br BRA,"FW,MF",20.0,2.5,1,6,3,50.0,2.44,1.22,0.17,0.33,,0,0,Matches
Demerson,br BRA,DF,29.0,2.4,0,0,0,,0.0,0.0,,,,0,0,Matches
Moisés Ribeiro,br BRA,MF,24.0,1.2,0,0,0,,0.0,0.0,,,,0,0,Matches
Lucas Mineiro,br BRA,MF,19.0,1.3,0,1,0,0.0,0.77,0.0,0.0,,,0,0,Matches
Ailton Canela,br BRA,FW,21.0,0.9,0,2,0,0.0,2.14,0.0,0.0,,,0,0,Matches
Andrei Alba,br BRA,MF,21.0,0.6,0,0,0,,0.0,0.0,,,,0,0,Matches
Odair Souza,br BRA,MF,33.0,0.1,0,0,0,,0.0,0.0,,,,0,0,Matches
Rodrigo Andrade,br BRA,MF,27.0,0.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Squad Total,,,27.8,37.0,47,434,144,33.2,11.73,3.89,0.09,0.28,,7,7,
Opponent Total,,,26.8,37.0,53,503,186,37.0,13.59,5.03,0.09,0.24,,9,11,
