Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2015-05-09,18:30,Série A,Matchweek 1,Sat,Home,W,2,1,Coritiba,47.0,5360.0,,4-2-3-1,3-5-2,Elmo Alves Resende Cunha,Match Report,
2015-05-16,21:00,Série A,Matchweek 2,Sat,Away,L,0,1,Corinthians,54.0,10144.0,,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2015-05-24,16:00,Série A,Matchweek 3,Sun,Home,W,1,0,Santos,40.0,6374.0,,4-3-1-2,4-2-3-1,Jailson Macêdo Freitas,Match Report,
2015-05-30,18:30,Série A,Matchweek 4,Sat,Away,L,1,3,Ponte Preta,53.0,100.0,,4-3-3,4-2-3-1,Felipe Gomes da Silva,Match Report,
2015-06-03,19:30,Série A,Matchweek 5,Wed,Home,W,2,0,Joinville,53.0,6179.0,,4-3-1-2,4-2-3-1,Raphael Claus,Match Report,
2015-06-06,18:30,Série A,Matchweek 6,Sat,Away,L,0,1,Flamengo,36.0,20156.0,,4-3-1-2,4-2-3-1,Anderson Daronco,Match Report,
2015-06-13,16:30,Série A,Matchweek 7,Sat,Home,L,0,1,São Paulo,60.0,8712.0,,4-3-1-2,4-2-3-1,Wilton Sampaio,Match Report,
2015-06-21,11:00,Série A,Matchweek 8,Sun,Away,W,1,0,Cruzeiro,39.0,33643.0,,4-3-2-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
2015-06-27,16:00,Série A,Matchweek 9,Sat,Home,D,1,1,Sport Recife,63.0,7203.0,,4-3-1-2,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2015-07-01,21:00,Série A,Matchweek 10,Wed,Away,L,0,2,Palmeiras,52.0,32742.0,,4-3-2-1,4-2-3-1,Pablo Dos Santos Alves,Match Report,
2015-07-04,21:00,Série A,Matchweek 11,Sat,Home,W,1,0,Vasco da Gama,67.0,4349.0,,4-3-2-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2015-07-08,19:30,Série A,Matchweek 12,Wed,Home,W,1,0,Grêmio,41.0,13916.0,,4-3-2-1,4-2-3-1,Flavio Rodrigues Guerra,Match Report,
2015-07-12,18:30,Série A,Matchweek 13,Sun,Away,L,1,2,Avaí,60.0,5141.0,,4-3-1-2,4-2-3-1,Heber Roberto Lopes,Match Report,
2015-07-19,11:00,Série A,Matchweek 14,Sun,Away,L,0,1,Ath Paranaense,43.0,15411.0,,4-3-2-1,4-2-3-1,Luis César De Oliveira Magalhães,Match Report,
2015-07-26,11:00,Série A,Matchweek 15,Sun,Home,W,2,1,Fluminense,52.0,8494.0,,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2015-08-02,16:00,Série A,Matchweek 16,Sun,Away,D,0,0,Internacional,37.0,17579.0,,4-2-3-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
2015-08-09,18:30,Série A,Matchweek 17,Sun,Home,D,2,2,Figueirense,50.0,8728.0,,4-3-2-1,4-1-2-1-2,Ricardo Marques Ribeiro,Match Report,
2015-08-12,21:00,Série A,Matchweek 18,Wed,Away,D,0,0,Goiás,41.0,1619.0,,4-3-2-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2015-08-16,18:30,Série A,Matchweek 19,Sun,Home,W,2,1,Atlético Mineiro,38.0,8133.0,,4-3-2-1,4-2-3-1,Marcos Andre Gomes da Penha,Match Report,
2015-08-19,22:00,Sudamericana,Second stage,Wed,Away,D,1,1,br Ponte Preta,,,,,,Silvio Trucco,Match Report,Leg 1 of 2
2015-08-23,11:00,Série A,Matchweek 20,Sun,Away,L,0,1,Coritiba,53.0,23479.0,,4-3-2-1,4-1-4-1,Ricardo Marques Ribeiro,Match Report,
2015-08-26,22:00,Sudamericana,Second stage,Wed,Home,W,3,0,br Ponte Preta,,,,,,Mauro Vigliano,Match Report,Leg 2 of 2; Chapecoense won
2015-08-30,16:00,Série A,Matchweek 21,Sun,Home,L,1,3,Corinthians,51.0,13322.0,,4-3-2-1,4-1-4-1,Wilton Sampaio,Match Report,
2015-09-03,19:30,Série A,Matchweek 22,Thu,Away,L,1,3,Santos,51.0,8047.0,,4-3-3,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2015-09-06,11:00,Série A,Matchweek 23,Sun,Home,D,0,0,Ponte Preta,68.0,5228.0,,4-3-2-1,4-2-3-1,Cleisson Veloso Pereira,Match Report,
2015-09-10,21:00,Série A,Matchweek 24,Thu,Away,D,0,0,Joinville,49.0,7387.0,,4-1-4-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2015-09-13,16:00,Série A,Matchweek 25,Sun,Home,L,1,3,Flamengo,49.0,10800.0,,4-3-2-1,4-2-3-1,Anderson Daronco,Match Report,
2015-09-17,19:30,Série A,Matchweek 26,Thu,Away,D,0,0,São Paulo,42.0,16532.0,,4-3-2-1,4-4-2,Elmo Alves Resende Cunha,Match Report,
2015-09-20,18:30,Série A,Matchweek 27,Sun,Home,L,0,2,Cruzeiro,60.0,5915.0,,4-3-2-1,4-3-3,Wagner do Nascimento Magalhaes,Match Report,
2015-09-24,20:00,Sudamericana,Round of 16,Thu,Away,D,1,1,py Libertad,,,,,,Roberto Tobar,Match Report,Leg 1 of 2
2015-09-27,18:30,Série A,Matchweek 28,Sun,Away,L,0,3,Sport Recife,56.0,5754.0,,4-3-2-1,4-2-2-2,Ricardo Marques Ribeiro,Match Report,
2015-10-01,21:00,Sudamericana,Round of 16,Thu,Home,D,1 (5),1 (4),py Libertad,,,,,,Diego Haro,Match Report,Leg 2 of 2; Chapecoense won; Chapecoense won on penalty kicks following extra time
2015-10-04,18:30,Série A,Matchweek 29,Sun,Home,W,5,1,Palmeiras,50.0,16474.0,,4-2-3-1,4-2-3-1,Jailson Macêdo Freitas,Match Report,
2015-10-15,19:30,Série A,Matchweek 30,Thu,Away,D,1,1,Vasco da Gama,41.0,25983.0,,4-2-3-1,4-1-2-1-2,Ricardo Marques Ribeiro,Match Report,
2015-10-18,17:00,Série A,Matchweek 31,Sun,Away,W,3,2,Grêmio,50.0,19925.0,,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2015-10-21,21:00,Sudamericana,Quarter-finals,Wed,Away,L,1,3,ar River Plate,,,,,,Jonathan Fuentes,Match Report,Leg 1 of 2
2015-10-25,17:00,Série A,Matchweek 32,Sun,Home,D,0,0,Avaí,54.0,7919.0,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
