Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2019-02-05,20:30,Sudamericana,First stage,Tue,Away,D,0,0,cl La Calera,,,27,,Douglas,4-1-4-1,4-3-3,Gustavo Tejera,Match Report,Leg 1 of 2
2019-02-19,21:30,Sudamericana,First stage,Tue,Home,D,1,1,cl La Calera,,,63,,Douglas,4-2-3-1,4-4-2,José Argote,Match Report,Leg 2 of 2; La Calera won
2019-04-27,19:00,Série A,Matchweek 1,Sat,Home,W,2,0,Internacional,1.4,1.2,44,8231.0,Douglas,4-2-3-1,4-3-3,Raphael Claus,Match Report,
2019-05-01,16:00,Série A,Matchweek 2,Wed,Away,L,0,1,Corinthians,0.4,0.8,49,30442.0,Douglas,4-4-1-1,4-1-4-1,Ricardo Marques Ribeiro,Match Report,
2019-05-05,11:00,Série A,Matchweek 3,Sun,Home,D,1,1,Ath Paranaense,1.5,1.5,50,6433.0,Douglas,4-4-1-1,5-3-2,Vinicius Gonçalves Dias Araujo,Match Report,
2019-05-12,11:00,Série A,Matchweek 4,Sun,Away,L,1,2,Flamengo,1.3,2.9,44,61023.0,Douglas,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2019-05-19,16:00,Série A,Matchweek 5,Sun,Home,L,1,3,Fortaleza,1.4,2.5,52,6765.0,Gum,4-1-4-1,4-4-2,Thiago Duarte Peixoto,Match Report,
2019-05-26,19:00,Série A,Matchweek 6,Sun,Away,W,2,1,Cruzeiro,1.4,1.6,36,18039.0,Douglas,4-4-1-1,4-1-4-1,Dewson Fernando Freitas da Silva,Match Report,
2019-06-02,19:00,Série A,Matchweek 7,Sun,Home,L,1,2,Palmeiras,1.5,1.1,54,10615.0,Douglas,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2019-06-10,20:00,Série A,Matchweek 8,Mon,Away,L,1,3,Goiás,1.4,2.7,49,7756.0,Gum,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,
2019-06-13,20:00,Série A,Matchweek 9,Thu,Home,D,1,1,Fluminense,1.4,1.2,36,6257.0,Douglas,4-1-4-1,4-3-3,Ricardo Marques Ribeiro,Match Report,
2019-07-14,19:00,Série A,Matchweek 10,Sun,Home,L,1,2,Atlético Mineiro,2.2,3.3,39,2600.0,Douglas,4-1-4-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2019-07-22,20:00,Série A,Matchweek 11,Mon,Away,L,0,4,São Paulo,0.6,2.9,51,35558.0,Douglas,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,
