Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Léo Gamalho,br BRA,FW,31.0,13,844.0,65.0,24.7,9.4,8,83.0,6.0,5,36.0,3,0.69,11.0,13.0,-2.0,-0.21,0.24,Matches
Claudinho,br BRA,"FW,MF",20.0,16,621.0,39.0,18.2,6.9,8,64.0,1.0,8,14.0,18,0.69,3.0,8.0,-5.0,-0.72,-0.4,Matches
Yago,br BRA,DF,24.0,9,715.0,79.0,20.9,7.9,7,90.0,7.0,2,42.0,8,1.11,6.0,11.0,-5.0,-0.63,-0.3,Matches
Kadu,br BRA,"DF,MF",30.0,7,551.0,79.0,16.1,6.1,6,90.0,6.0,1,10.0,6,1.14,7.0,9.0,-2.0,-0.33,0.08,Matches
Jean Patrick,br BRA,MF,24.0,8,443.0,55.0,13.0,4.9,6,64.0,1.0,2,31.0,10,1.13,4.0,4.0,0.0,0.0,0.45,Matches
Maranhão,br BRA,"FW,MF",26.0,9,430.0,48.0,12.6,4.8,6,62.0,0.0,3,20.0,11,1.0,6.0,6.0,0.0,0.0,0.45,Matches
Lins Lima de Brito,br BRA,"FW,MF",29.0,10,448.0,45.0,13.1,5.0,5,70.0,0.0,5,20.0,2,0.9,3.0,7.0,-4.0,-0.8,-0.47,Matches
Felipe Saraiva,br BRA,MF,18.0,21,562.0,27.0,16.4,6.2,4,68.0,1.0,17,17.0,8,0.62,5.0,9.0,-4.0,-0.64,-0.29,Matches
Fernandinho,br BRA,DF,31.0,4,278.0,70.0,8.1,3.1,3,90.0,3.0,1,7.0,18,1.0,1.0,5.0,-4.0,-1.29,-0.98,Matches
Ravanelli,br BRA,MF,19.0,3,201.0,67.0,5.9,2.2,3,67.0,1.0,0,,3,1.33,2.0,3.0,-1.0,-0.45,-0.06,Matches
Emerson,br BRA,"DF,MF",18.0,3,135.0,45.0,3.9,1.5,1,92.0,1.0,2,22.0,5,1.0,0.0,2.0,-2.0,-1.33,-0.98,Matches
Negueba,br BRA,"FW,MF",24.0,4,108.0,27.0,3.2,1.2,1,47.0,0.0,3,20.0,2,1.0,0.0,2.0,-2.0,-1.67,-1.31,Matches
João Carlos,br BRA,GK,28.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,32,0.0,0.0,1.0,-1.0,-1.0,-0.62,Matches
Clayson,br BRA,"FW,MF",21.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,0,3.0,4.0,0.0,4.0,4.0,4.51,Matches
Fábio Braga,br BRA,MF,24.0,2,63.0,32.0,1.8,0.7,1,45.0,0.0,1,18.0,5,1.5,0.0,2.0,-2.0,-2.86,-2.51,Matches
Jorge Mendoza,py PAR,MF,27.0,2,63.0,32.0,1.8,0.7,1,46.0,0.0,1,17.0,10,1.5,0.0,1.0,-1.0,-1.43,-1.05,Matches
Artur,br BRA,"DF,MF",22.0,1,6.0,6.0,0.2,0.1,1,6.0,0.0,0,,0,0.0,0.0,0.0,0.0,0.0,0.4,Matches
Yuri Jonathan,br BRA,FW,18.0,3,117.0,39.0,3.4,1.3,0,,0.0,3,38.0,5,0.0,0.0,4.0,-4.0,-3.08,-2.78,Matches
Xuxa,br BRA,MF,35.0,3,80.0,27.0,2.3,0.9,0,,0.0,3,26.0,1,1.0,2.0,1.0,1.0,1.13,1.56,Matches
Lucas Formiga,br BRA,FW,21.0,1,29.0,29.0,0.8,0.3,0,,0.0,1,28.0,6,0.0,0.0,0.0,0.0,0.0,0.4,Matches
Luis Alí,bo BOL,FW,22.0,1,14.0,14.0,0.4,0.2,0,,0.0,1,13.0,6,3.0,1.0,0.0,1.0,6.43,6.85,Matches
John Kleber,br BRA,FW,17.0,1,13.0,13.0,0.4,0.1,0,,0.0,1,14.0,1,0.0,0.0,0.0,0.0,0.0,0.4,Matches
Carlinhos,br BRA,GK,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Matheus Cassini,br BRA,MF,20.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Reynaldo Cesar Moraes,br BRA,DF,20.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Ivan,br BRA,GK,19.0,0,,,,,0,,0.0,0,,12,,,,,,,Matches
Matheus Jesus,br BRA,MF,19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Sávio,br BRA,DF,20.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Guilherme Silva Nogueira,br BRA,GK,17.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Squad Total,,,28.3,38,3420.0,90.0,100.0,38.0,418,83.0,,113,24.0,274,1.03,37.0,52.0,-15.0,-0.39,,
Opponent Total,,,26.6,38,3420.0,90.0,100.0,38.0,418,83.0,,109,23.0,300,1.74,52.0,37.0,15.0,0.39,,
