Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Aranha,br BRA,GK,36.0,37,37,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucca,br BRA,"FW,MF",26.0,37,37,3279.0,36.4,13.0,2.0,15.0,10.0,3.0,5.0,6.0,0.0,0.36,0.05,0.41,0.27,0.33,Matches
Marllon Borges,br BRA,DF,24.0,31,29,2724.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nino Paraíba,br BRA,DF,31.0,34,29,2684.0,29.8,1.0,4.0,5.0,1.0,0.0,0.0,7.0,0.0,0.03,0.13,0.17,0.03,0.17,Matches
Elton,br BRA,MF,26.0,28,27,2268.0,25.2,1.0,1.0,2.0,1.0,0.0,0.0,9.0,2.0,0.04,0.04,0.08,0.04,0.08,Matches
Jeferson,br BRA,"DF,FW",20.0,24,23,2020.0,22.4,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches
Danilo Barcelos,br BRA,"DF,MF",25.0,22,22,1953.0,21.7,6.0,2.0,8.0,2.0,4.0,4.0,5.0,0.0,0.28,0.09,0.37,0.09,0.18,Matches
Emerson Sheik,qa QAT,FW,38.0,23,21,1954.0,21.7,4.0,1.0,5.0,4.0,0.0,0.0,9.0,0.0,0.18,0.05,0.23,0.18,0.23,Matches
Naldo,br BRA,MF,26.0,24,21,1837.0,20.4,2.0,0.0,2.0,2.0,0.0,0.0,9.0,2.0,0.1,0.0,0.1,0.1,0.1,Matches
Rodrigo,br BRA,DF,36.0,22,21,1740.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Fernando Bob,br BRA,MF,29.0,19,17,1457.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Léo Artur,br BRA,"FW,MF",21.0,22,15,1323.0,14.7,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.07,0.07,0.14,0.07,0.14,Matches
Luan Peres Petroni,br BRA,DF,22.0,16,13,1242.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wendel Geraldo,br BRA,MF,34.0,20,13,988.0,11.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.18,0.18,0.0,0.18,Matches
Jadson,br BRA,MF,23.0,21,12,918.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Lucas Cardoso,br BRA,DF,25.0,10,10,857.0,9.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches
Renato Cajá,br BRA,MF,32.0,18,8,918.0,10.2,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.1,0.2,0.29,0.1,0.29,Matches
Léo Gamalho,br BRA,FW,31.0,13,8,844.0,9.4,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.43,0.0,0.43,0.43,0.43,Matches
Claudinho,br BRA,"FW,MF",20.0,16,8,621.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yago,br BRA,DF,24.0,9,7,715.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kadu,br BRA,"DF,MF",30.0,7,6,551.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jean Patrick,br BRA,MF,24.0,8,6,443.0,4.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches
Maranhão,br BRA,"FW,MF",26.0,9,6,430.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lins Lima de Brito,br BRA,"FW,MF",29.0,10,5,448.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,Matches
Felipe Saraiva,br BRA,MF,18.0,21,4,562.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fernandinho,br BRA,DF,31.0,4,3,278.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ravanelli,br BRA,MF,19.0,3,3,201.0,2.2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.9,Matches
Emerson,br BRA,"DF,MF",18.0,3,1,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Negueba,br BRA,"FW,MF",24.0,4,1,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Carlos,br BRA,GK,28.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Clayson,br BRA,"FW,MF",21.0,1,1,90.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,Matches
Fábio Braga,br BRA,MF,24.0,2,1,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jorge Mendoza,py PAR,MF,27.0,2,1,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Artur,br BRA,"DF,MF",22.0,1,1,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yuri Jonathan,br BRA,FW,18.0,3,0,117.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Xuxa,br BRA,MF,35.0,3,0,80.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Formiga,br BRA,FW,21.0,1,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luis Alí,bo BOL,FW,22.0,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
John Kleber,br BRA,FW,17.0,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Carlinhos,br BRA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Matheus Cassini,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Reynaldo Cesar Moraes,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Ivan,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches
Matheus Jesus,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Sávio,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Guilherme Silva Nogueira,br BRA,GK,17.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.3,38,418,3420.0,38.0,36.0,21.0,57.0,28.0,8.0,10.0,93.0,9.0,0.95,0.55,1.5,0.74,1.29,
Opponent Total,,,26.6,38,418,3420.0,38.0,52.0,37.0,89.0,48.0,4.0,5.0,95.0,2.0,1.37,0.97,2.34,1.26,2.24,
