Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2017-09-24,16:00,Série A,Matchweek 25,Sun,Away,L,0,1,Chapecoense,57.0,9980.0,Fernando Bob,4-1-4-1,4-1-4-1,Jean Pierre Goncalves Lima,Match Report,
2017-10-02,20:00,Série A,Matchweek 26,Mon,Home,W,1,0,Flamengo,31.0,11133.0,Aranha,4-1-4-1,4-2-3-1,Igor Junior Benevenuto,Match Report,
2017-10-07,16:00,Série A,Matchweek 28,Sat,Away,L,1,2,Cruzeiro,32.0,15397.0,Emerson Sheik,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2017-10-12,17:00,Série A,Matchweek 27,Thu,Home,D,1,1,Santos,41.0,13892.0,Fernando Bob,4-1-4-1,4-2-3-1,Raphael Claus,Match Report,
2017-10-19,20:00,Série A,Matchweek 29,Thu,Away,L,0,2,Palmeiras,36.0,19976.0,Aranha,4-1-4-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,
2017-10-22,19:00,Série A,Matchweek 30,Sun,Home,L,1,2,Avaí,69.0,4009.0,Fernando Bob,4-1-4-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2017-10-29,17:00,Série A,Matchweek 31,Sun,Home,W,1,0,Corinthians,32.0,13121.0,Fernando Bob,4-1-4-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2017-11-05,17:00,Série A,Matchweek 32,Sun,Away,L,0,2,Bahia,49.0,20539.0,Fernando Bob,4-1-4-1,4-1-4-1,Wagner do Nascimento Magalhaes,Match Report,
2017-11-08,19:30,Série A,Matchweek 33,Wed,Home,L,0,1,Grêmio,41.0,6226.0,Lucca,4-1-4-1,4-2-3-1,Sandro Ricci,Match Report,
2017-11-12,19:00,Série A,Matchweek 34,Sun,Away,D,1,1,Coritiba,40.0,19719.0,Lucca,4-1-4-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,
2017-11-15,17:00,Série A,Matchweek 35,Wed,Home,W,2,1,Ath Paranaense,40.0,5997.0,Lucca,4-1-4-1,4-2-3-1,Wilton Sampaio,Match Report,
2017-11-20,17:00,Série A,Matchweek 36,Mon,Away,L,0,2,Fluminense,32.0,19686.0,Lucca,4-1-4-1,4-2-3-1,Anderson Daronco,Match Report,
2017-11-26,17:00,Série A,Matchweek 37,Sun,Home,L,2,3,Vitória,33.0,12862.0,Rodrigo,4-3-3,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2017-12-03,17:00,Série A,Matchweek 38,Sun,Away,L,1,2,Vasco da Gama,50.0,22076.0,Lucca,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,
