Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
Reinaldo,br BRA,"DF,MF",26.0,32,2880.0,90.0,84.2,32.0,32,90.0,32.0,0,,2,1.41,42.0,45.0,-3.0,-0.09,0.07,Matches
João Vitor,br BRA,MF,27.0,32,2779.0,87.0,81.3,30.9,32,87.0,28.0,0,,0,1.44,39.0,40.0,-1.0,-0.03,0.39,Matches
Clayson,br BRA,"FW,MF",20.0,32,2445.0,76.0,71.5,27.2,32,76.0,14.0,0,,1,1.38,36.0,37.0,-1.0,-0.04,0.24,Matches
Fábio Ferreira,br BRA,DF,31.0,30,2580.0,86.0,75.4,28.7,29,88.0,28.0,1,14.0,6,1.3,37.0,41.0,-4.0,-0.14,-0.14,Matches
Nino Paraíba,br BRA,DF,30.0,27,2180.0,81.0,63.7,24.2,23,89.0,21.0,4,32.0,5,1.37,30.0,32.0,-2.0,-0.08,0.06,Matches
Douglas Grolli,br BRA,DF,26.0,23,1933.0,84.0,56.5,21.5,21,87.0,19.0,2,57.0,12,1.61,30.0,26.0,4.0,0.19,0.67,Matches
William Pottker,br BRA,"FW,MF",22.0,31,1914.0,62.0,56.0,21.3,19,83.0,10.0,12,27.0,2,1.45,28.0,27.0,1.0,0.05,0.35,Matches
Aranha,br BRA,GK,35.0,19,1709.0,90.0,50.0,19.0,19,90.0,18.0,0,,0,1.37,25.0,21.0,4.0,0.21,0.63,Matches
Roger,br BRA,FW,31.0,26,1629.0,63.0,47.6,18.1,19,77.0,12.0,7,25.0,4,1.42,27.0,28.0,-1.0,-0.06,0.1,Matches
Wendel Geraldo,br BRA,MF,33.0,19,1357.0,71.0,39.7,15.1,19,71.0,5.0,0,,1,1.32,20.0,18.0,2.0,0.13,0.39,Matches
Rhayner,br BRA,"FW,MF",25.0,23,1503.0,65.0,43.9,16.7,18,77.0,8.0,5,22.0,4,1.3,22.0,17.0,5.0,0.3,0.72,Matches
João Carlos,br BRA,GK,27.0,17,1530.0,90.0,44.7,17.0,17,90.0,17.0,0,,16,1.41,20.0,28.0,-8.0,-0.47,-0.66,Matches
Maycon,br BRA,MF,18.0,16,1251.0,78.0,36.6,13.9,16,78.0,8.0,0,,5,1.13,16.0,20.0,-4.0,-0.29,-0.29,Matches
Jeferson,br BRA,"DF,FW",19.0,20,1406.0,70.0,41.1,15.6,15,90.0,15.0,5,10.0,13,1.7,19.0,21.0,-2.0,-0.13,-0.04,Matches
Felipe Azevedo,br BRA,"FW,MF",29.0,19,1176.0,62.0,34.4,13.1,15,73.0,6.0,4,19.0,6,1.11,17.0,22.0,-5.0,-0.38,-0.42,Matches
Matheus Jesus,br BRA,MF,18.0,24,1274.0,53.0,37.3,14.2,14,76.0,9.0,10,21.0,9,1.79,22.0,14.0,8.0,0.57,1.07,Matches
Antonio Carlos,br BRA,DF,22.0,14,1215.0,87.0,35.5,13.5,14,87.0,13.0,0,,15,1.21,15.0,16.0,-1.0,-0.07,0.05,Matches
Kadu,br BRA,"DF,MF",29.0,12,1010.0,84.0,29.5,11.2,12,84.0,11.0,0,,5,1.42,12.0,19.0,-7.0,-0.62,-0.74,Matches
Renê Júnior,br BRA,MF,26.0,11,759.0,69.0,22.2,8.4,10,71.0,3.0,1,52.0,4,1.73,11.0,10.0,1.0,0.12,0.29,Matches
Thiago Galhardo,br BRA,"FW,MF",26.0,21,1029.0,49.0,30.1,11.4,7,87.0,6.0,14,30.0,4,1.24,14.0,21.0,-7.0,-0.61,-0.73,Matches
Wellington Paulista,br BRA,FW,31.0,20,906.0,45.0,26.5,10.1,7,85.0,6.0,13,24.0,13,1.3,10.0,15.0,-5.0,-0.5,-0.53,Matches
Ravanelli,br BRA,MF,18.0,14,693.0,50.0,20.3,7.7,7,70.0,1.0,7,29.0,18,1.36,7.0,9.0,-2.0,-0.26,-0.19,Matches
Breno Lopes,br BRA,DF,25.0,6,540.0,90.0,15.8,6.0,6,90.0,6.0,0,,15,1.33,6.0,7.0,-1.0,-0.17,-0.07,Matches
Cristian,br BRA,MF,36.0,9,509.0,57.0,14.9,5.7,6,70.0,2.0,3,30.0,4,1.33,7.0,10.0,-3.0,-0.53,-0.5,Matches
Abuda,br BRA,MF,27.0,7,291.0,42.0,8.5,3.2,3,69.0,0.0,4,21.0,12,1.14,4.0,5.0,-1.0,-0.31,-0.22,Matches
Matheus Inacio,br BRA,GK,23.0,2,180.0,90.0,5.3,2.0,2,90.0,2.0,0,,8,1.5,3.0,3.0,0.0,0.0,0.11,Matches
Elton,br BRA,MF,25.0,6,207.0,35.0,6.1,2.3,1,95.0,1.0,5,22.0,14,1.17,1.0,6.0,-5.0,-2.17,-2.2,Matches
Zé Roberto,br BRA,FW,22.0,5,151.0,30.0,4.4,1.7,1,76.0,0.0,4,19.0,6,0.8,3.0,1.0,2.0,1.19,1.36,Matches
Giva,br BRA,FW,23.0,4,115.0,29.0,3.4,1.3,1,62.0,0.0,3,18.0,3,1.5,3.0,2.0,1.0,0.78,0.92,Matches
João Vittor Guima,br BRA,MF,19.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,1,1.0,1.0,1.0,0.0,0.0,0.11,Matches
Felipe Menezes,br BRA,MF,28.0,3,75.0,25.0,2.2,0.8,0,,0.0,3,24.0,10,0.67,1.0,2.0,-1.0,-1.2,-1.12,Matches
Gilson,br BRA,DF,29.0,1,33.0,33.0,1.0,0.4,0,,0.0,1,32.0,5,0.0,0.0,1.0,-1.0,-2.73,-2.65,Matches
Léo Cereja,br BRA,MF,18.0,3,31.0,10.0,0.9,0.3,0,,0.0,3,9.0,10,2.33,0.0,0.0,0.0,0.0,0.11,Matches
Tiago Alves,br BRA,DF,31.0,1,11.0,11.0,0.3,0.1,0,,0.0,1,10.0,10,3.0,0.0,1.0,-1.0,-8.18,-8.1,Matches
Ivan,br BRA,GK,18.0,1,1.0,1.0,0.0,0.0,0,,0.0,1,0.0,3,3.0,0.0,0.0,0.0,0.0,0.11,Matches
César,br BRA,GK,24.0,0,,,,,0,,0.0,0,,13,,,,,,,Matches
Edinan,br BRA,FW,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Emerson,br BRA,"DF,MF",17.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Handerson,br BRA,DF,17.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Marquinhos,br BRA,MF,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Diogo Mateus,br BRA,"DF,MF",22.0,0,,,,,0,,0.0,0,,10,,,,,,,Matches
Vinicius Pinto,br BRA,MF,19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Guilherme Silva Nogueira,br BRA,GK,16.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Squad Total,,,26.7,38,3420.0,90.0,100.0,38.0,418,83.0,,113,24.0,277,1.39,48.0,52.0,-4.0,-0.11,,
Opponent Total,,,26.5,38,3420.0,90.0,100.0,38.0,418,83.0,,114,25.0,292,1.39,52.0,48.0,4.0,0.11,,
