Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2015-07-11,21:00,Série A,Matchweek 13,Sat,Home,L,0,2,Atlético Mineiro,45.0,4733.0,,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2015-07-19,18:30,Série A,Matchweek 14,Sun,Away,D,1,1,Joinville,47.0,8250.0,,4-2-3-1,4-4-2,Raphael Claus,Match Report,
2015-07-26,16:00,Série A,Matchweek 15,Sun,Home,D,0,0,Internacional,57.0,7813.0,,4-2-3-1,4-2-2-2,Bruno Arleu de Araujo,Match Report,
2015-08-02,16:00,Série A,Matchweek 16,Sun,Away,L,1,3,Figueirense,56.0,7245.0,,4-2-3-1,4-4-2,Heber Roberto Lopes,Match Report,
2015-08-09,16:00,Série A,Matchweek 17,Sun,Home,W,1,0,Flamengo,43.0,11694.0,,4-2-3-1,4-2-3-1,Jailson Macêdo Freitas,Match Report,
2015-08-13,19:30,Série A,Matchweek 18,Thu,Home,W,2,0,Avaí,61.0,7667.0,,4-2-3-1,4-4-1-1,Marcelo de Lima Henrique,Match Report,
2015-08-16,16:00,Série A,Matchweek 19,Sun,Away,D,1,1,Sport Recife,51.0,15595.0,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,
2015-08-19,22:00,Sudamericana,Second stage,Wed,Home,D,1,1,br Chapecoense,,,,,,Silvio Trucco,Match Report,Leg 1 of 2
2015-08-23,11:00,Série A,Matchweek 20,Sun,Home,D,0,0,Grêmio,59.0,8612.0,,4-2-3-1,4-2-3-1,Emerson De Almeida Ferreira,Match Report,
2015-08-26,22:00,Sudamericana,Second stage,Wed,Away,L,0,3,br Chapecoense,,,,,,Mauro Vigliano,Match Report,Leg 2 of 2; Chapecoense won
2015-08-29,21:00,Série A,Matchweek 21,Sat,Away,L,0,3,São Paulo,52.0,12745.0,,4-2-3-1,4-3-3,Marcelo Aparecido Ribeiro De Souza,Match Report,
2015-09-02,19:30,Série A,Matchweek 22,Wed,Home,L,1,2,Cruzeiro,51.0,5343.0,,4-2-3-1,4-3-2-1,Emerson Luiz Sobral,Match Report,
2015-09-06,11:00,Série A,Matchweek 23,Sun,Away,D,0,0,Chapecoense,32.0,5228.0,,4-2-3-1,4-3-2-1,Cleisson Veloso Pereira,Match Report,
2015-09-09,19:30,Série A,Matchweek 24,Wed,Home,L,0,1,Vasco da Gama,49.0,3961.0,,4-3-1-2,4-2-2-2,Diego Almeida Real,Match Report,
2015-09-13,11:00,Série A,Matchweek 25,Sun,Home,W,3,1,Santos,44.0,8273.0,,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2015-09-16,19:30,Série A,Matchweek 26,Wed,Away,W,2,1,Goiás,48.0,2322.0,,4-2-3-1,4-3-2-1,Dewson Fernando Freitas da Silva,Match Report,
2015-09-19,21:00,Série A,Matchweek 27,Sat,Home,W,3,1,Fluminense,40.0,5470.0,,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2015-09-27,11:00,Série A,Matchweek 28,Sun,Away,W,2,1,Ath Paranaense,35.0,12629.0,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,
2015-10-04,16:00,Série A,Matchweek 29,Sun,Home,D,2,2,Corinthians,47.0,10311.0,,4-2-3-1,4-1-4-1,Flavio Rodrigues De Souza,Match Report,
2015-10-14,21:00,Série A,Matchweek 30,Wed,Away,W,1,0,Palmeiras,48.0,28981.0,,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2015-10-18,11:00,Série A,Matchweek 31,Sun,Home,W,3,0,Coritiba,48.0,6535.0,,4-2-3-1,4-2-3-1,Pablo Dos Santos Alves,Match Report,
2015-10-25,19:30,Série A,Matchweek 32,Sun,Away,L,1,2,Atlético Mineiro,48.0,13232.0,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,
2015-10-31,19:30,Série A,Matchweek 33,Sat,Home,W,1,0,Joinville,50.0,4858.0,,4-2-3-1,4-3-2-1,Marielson Alves Silva,Match Report,
2015-11-07,17:00,Série A,Matchweek 34,Sat,Away,L,0,1,Internacional,47.0,17431.0,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2015-11-18,21:00,Série A,Matchweek 35,Wed,Home,L,0,1,Figueirense,61.0,4152.0,,4-2-3-1,4-2-4-0,Francisco Carlos do Nascimento,Match Report,
2015-11-22,18:00,Série A,Matchweek 36,Sun,Away,D,1,1,Flamengo,47.0,12814.0,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2015-11-28,21:00,Série A,Matchweek 37,Sat,Away,L,0,1,Avaí,54.0,7150.0,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2015-12-06,17:00,Série A,Matchweek 38,Sun,Home,L,0,1,Sport Recife,51.0,2542.0,,4-2-3-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
