Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Victor Leandro Bagy,br BRA,GK,35.0,38,38,3420,38.0,43,1.13,148,110,74.3,17,8,13,11,28.9,6,5,0,1,0.0,Matches
Squad Total,,,28.3,38,38,3420,38.0,43,1.13,148,110,74.3,17,8,13,11,28.9,6,5,0,1,0.0,
Opponent Total,,,26.8,38,38,3420,38.0,56,1.47,164,112,68.3,13,8,17,10,26.3,5,4,0,1,0.0,
