Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2017-03-08,19:30,Libertadores,Group stage,Wed,Away,D,1,1,ar Godoy Cruz,68.0,,Leonardo Silva,4-3-3,4-2-3-1,Wilson Lamouroux,Match Report,
2017-04-13,19:30,Libertadores,Group stage,Thu,Home,W,5,2,bo Sport Boys,68.0,,Leonardo Silva,4-2-3-1,4-5-1,José Argote,Match Report,
2017-04-19,20:45,Libertadores,Group stage,Wed,Away,L,0,1,py Libertad,,,Leonardo Silva,4-1-4-1,3-4-3,Julio Bascuñán,Match Report,
2017-04-26,19:30,Libertadores,Group stage,Wed,Home,W,2,0,py Libertad,66.0,,Leonardo Silva,4-1-4-1,5-4-1,Wilson Lamouroux,Match Report,
2017-05-03,18:30,Libertadores,Group stage,Wed,Away,W,5,1,bo Sport Boys,55.0,,Leonardo Silva,4-2-3-1,4-3-1-2,Jesús Valenzuela,Match Report,
2017-05-13,16:00,Série A,Matchweek 1,Sat,Away,D,1,1,Flamengo,58.0,50220.0,Victor Leandro Bagy,4-3-2-1,4-2-3-1,Jailson Macêdo Freitas,Match Report,
2017-05-16,21:00,Libertadores,Group stage,Tue,Home,W,4,1,ar Godoy Cruz,50.0,,Fred,4-4-1-1,4-3-3,Michael Espinoza,Match Report,
2017-05-21,16:00,Série A,Matchweek 2,Sun,Home,L,1,2,Fluminense,60.0,16145.0,Victor Leandro Bagy,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2017-05-28,11:00,Série A,Matchweek 3,Sun,Home,D,2,2,Ponte Preta,67.0,19553.0,Victor Leandro Bagy,4-2-3-1,5-4-1,Wagner do Nascimento Magalhaes,Match Report,
2017-06-04,16:00,Série A,Matchweek 4,Sun,Away,D,0,0,Palmeiras,47.0,34240.0,Victor Leandro Bagy,4-2-3-1,4-3-3,Marcelo de Lima Henrique,Match Report,
2017-06-07,19:30,Série A,Matchweek 5,Wed,Home,W,1,0,Avaí,54.0,12648.0,Victor Leandro Bagy,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2017-06-11,16:00,Série A,Matchweek 6,Sun,Away,L,0,2,Vitória,58.0,6812.0,Victor Leandro Bagy,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2017-06-14,19:30,Série A,Matchweek 7,Wed,Home,L,0,1,Ath Paranaense,69.0,10924.0,Leonardo Silva,4-2-3-1,4-1-4-1,Pericles Bassols Pegado Cortez,Match Report,
2017-06-18,16:00,Série A,Matchweek 8,Sun,Away,W,2,1,São Paulo,41.0,22704.0,Leonardo Silva,4-4-2,3-4-3,Braulio da Silva Machado,Match Report,
2017-06-21,21:45,Série A,Matchweek 9,Wed,Home,D,2,2,Sport Recife,52.0,12027.0,Leonardo Silva,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2017-06-25,19:00,Série A,Matchweek 10,Sun,Away,W,1,0,Chapecoense,33.0,9013.0,Rafael Carioca,4-2-3-1,4-1-4-1,Joao Batista de Arruda,Match Report,
2017-07-02,16:00,Série A,Matchweek 11,Sun,Home,W,3,1,Cruzeiro,47.0,17251.0,Leonardo Silva,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2017-07-05,20:45,Libertadores,Round of 16,Wed,Away,L,0,1,bo Wilstermann,50.0,,Victor Leandro Bagy,4-2-3-1,4-2-3-1,Daniel Fedorczuk,Match Report,Leg 1 of 2
2017-07-09,19:00,Série A,Matchweek 12,Sun,Away,D,1,1,Botafogo (RJ),44.0,9630.0,Victor Leandro Bagy,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2017-07-12,19:30,Série A,Matchweek 13,Wed,Home,L,0,1,Santos,63.0,12949.0,Victor Leandro Bagy,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2017-07-16,16:00,Série A,Matchweek 14,Sun,Away,W,2,1,Atl Goianiense,57.0,5235.0,Victor Leandro Bagy,4-2-3-1,4-2-3-1,Pablo Dos Santos Alves,Match Report,
2017-07-19,21:45,Série A,Matchweek 15,Wed,Home,L,0,2,Bahia,69.0,12177.0,Victor Leandro Bagy,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2017-07-23,19:00,Série A,Matchweek 16,Sun,Home,L,1,2,Vasco da Gama,58.0,12497.0,Fábio Santos,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2017-07-30,16:00,Série A,Matchweek 17,Sun,Away,W,2,0,Coritiba,49.0,11564.0,Leonardo Silva,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2017-08-02,21:00,Série A,Matchweek 18,Wed,Home,L,0,2,Corinthians,58.0,45283.0,Leonardo Silva,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2017-08-06,16:00,Série A,Matchweek 19,Sun,Away,L,0,2,Grêmio,38.0,22702.0,Victor Leandro Bagy,4-1-4-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2017-08-09,21:45,Libertadores,Round of 16,Wed,Home,D,0,0,bo Wilstermann,75.0,,Victor Leandro Bagy,4-2-3-1,5-4-1,José Argote,Match Report,Leg 2 of 2; Wilstermann won
