Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Éverson,br BRA,GK,30.0,37.0,3,0.08,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Hulk,br BRA,FW,34.0,32.5,147,4.53,102,3,18,9,14,1,24,0.74,17,0,3,0,3,1,Matches
Allan,br BRA,MF,23.0,29.8,46,1.54,37,0,2,2,1,4,1,0.03,1,0,0,0,0,0,Matches
Federico Zaracho,ar ARG,"MF,FW",22.0,26.8,57,2.13,46,0,4,2,3,2,7,0.26,5,0,0,2,0,0,Matches
Nathan Silva,br BRA,DF,23.0,28.0,11,0.39,9,0,0,1,0,1,3,0.11,2,0,0,1,0,0,Matches
Guilherme Arana,br BRA,DF,23.0,25.4,77,3.03,57,11,3,4,2,0,9,0.35,7,0,1,1,0,0,Matches
Júnior Alonso,py PAR,DF,27.0,22.0,24,1.09,21,1,0,1,0,1,2,0.09,1,0,0,0,0,1,Matches
Tchê Tchê,br BRA,MF,28.0,21.8,39,1.79,36,2,1,0,0,0,2,0.09,2,0,0,0,0,0,Matches
Ignacio Fernández,ar ARG,MF,31.0,20.1,109,5.43,63,29,3,5,9,0,12,0.6,4,4,1,2,1,0,Matches
Guga,br BRA,DF,22.0,19.5,46,2.36,30,12,1,0,1,2,2,0.1,0,0,0,0,0,2,Matches
Jair,br BRA,MF,26.0,17.3,40,2.31,31,0,0,0,9,0,4,0.23,2,0,0,0,2,0,Matches
Mariano,br BRA,DF,34.0,17.8,53,2.98,44,7,1,0,1,0,4,0.23,4,0,0,0,0,0,Matches
Keno,br BRA,"FW,MF",31.0,15.9,51,3.21,35,4,6,2,2,2,11,0.69,7,0,2,0,0,2,Matches
Réver,br BRA,DF,36.0,15.2,13,0.86,11,0,1,1,0,0,3,0.2,2,0,0,1,0,0,Matches
Jefferson Savarino,ve VEN,FW,24.0,11.4,40,3.52,27,5,2,3,3,0,3,0.26,3,0,0,0,0,0,Matches
Dodô,br BRA,DF,28.0,9.8,13,1.33,11,1,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Diego Costa,es ESP,FW,32.0,8.6,27,3.14,20,0,2,1,3,1,3,0.35,2,0,0,0,1,0,Matches
Hyoran,br BRA,"FW,MF",27.0,7.4,23,3.1,18,1,0,3,1,0,2,0.27,2,0,0,0,0,0,Matches
Eduardo Vargas,cl CHI,"FW,MF",31.0,9.0,40,4.46,31,0,3,4,2,0,6,0.67,5,0,0,1,0,0,Matches
Igor Rabello,br BRA,DF,25.0,7.9,3,0.38,2,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Dylan Borrero,co COL,"FW,MF",19.0,5.6,17,3.01,13,0,2,0,2,0,2,0.35,2,0,0,0,0,0,Matches
Eduardo Sasha,br BRA,"FW,MF",28.0,7.1,25,3.5,19,0,0,4,2,0,6,0.84,3,0,0,1,2,0,Matches
Nathan,br BRA,"MF,FW",24.0,4.9,20,4.14,17,0,1,1,0,1,5,1.03,4,0,1,0,0,0,Matches
Gabriel,br BRA,DF,25.0,4.1,2,0.49,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marrony,br BRA,"FW,MF",21.0,2.7,4,1.48,4,0,0,0,0,0,2,0.74,2,0,0,0,0,0,Matches
Calebe,br BRA,"MF,FW",20.0,3.1,17,5.5,12,1,1,0,3,0,5,1.62,4,0,0,0,1,0,Matches
Alan Franco,ec ECU,MF,22.0,1.4,5,3.52,4,0,0,0,1,0,1,0.7,1,0,0,0,0,0,Matches
Micael,br BRA,DF,20.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rafael Pires,br BRA,GK,31.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Wellington Daniel Bueno,br BRA,DF,25.0,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Felipe Felicio,br BRA,"MF,FW",18.0,1.2,1,0.8,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Sávio,br BRA,FW,16.0,0.6,2,3.0,1,0,0,0,1,0,1,1.5,0,0,0,0,1,0,Matches
Luiz Filipe,br BRA,"FW,MF",19.0,0.6,1,1.76,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Neto,br BRA,MF,18.0,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luis Otávio Echaporã,br BRA,FW,20.0,0.3,3,10.8,2,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.8,38.0,959,25.24,709,77,52,43,60,18,120,3.16,82,4,8,9,11,6,
Opponent Total,,,26.8,38.0,642,16.89,451,57,43,30,51,10,56,1.47,31,6,6,7,5,1,
