Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Igor Rabello,br BRA,DF,23.0,32.5,5,1,1,37,19,1,2,34,24,0,3,0,102,64,65,49.6,Matches
Fábio Santos,br BRA,DF,33.0,29.8,5,0,0,31,22,2,63,29,13,0,1,0,89,68,37,64.8,Matches
Réver,br BRA,"DF,MF",34.0,27.0,3,0,0,13,19,2,2,37,23,0,0,0,118,95,41,69.9,Matches
Cleiton Schwengber,br BRA,GK,21.0,25.0,1,0,0,0,7,0,0,0,0,0,0,0,33,10,0,100.0,Matches
Elías,br BRA,MF,33.0,22.4,3,1,0,30,18,0,6,17,18,1,0,0,121,7,17,29.2,Matches
Luan,br BRA,"MF,FW",28.0,23.2,5,0,0,58,57,6,79,21,54,1,1,0,146,17,32,34.7,Matches
Patric Cabral Lalau,br BRA,DF,29.0,22.8,6,0,0,34,9,3,75,18,28,0,1,1,102,26,37,41.3,Matches
Juan Cazares,ec ECU,"MF,FW",26.0,19.4,3,1,0,23,11,1,121,4,14,1,0,0,89,4,20,16.7,Matches
Guga,br BRA,DF,20.0,17.2,0,0,0,15,12,3,67,26,31,1,1,0,87,13,24,35.1,Matches
Yimmi Chará,co COL,"FW,MF",27.0,15.0,0,0,0,8,26,4,18,17,9,0,0,0,73,6,4,60.0,Matches
Franco Di Santo,ar ARG,FW,29.0,16.1,2,0,0,38,18,12,9,1,6,0,0,0,47,49,45,52.1,Matches
Ricardo Oliveira,br BRA,FW,38.0,12.9,0,0,0,14,17,2,3,2,3,1,0,0,25,19,36,34.5,Matches
José Welison,br BRA,MF,23.0,14.8,3,0,0,21,12,0,2,12,16,0,1,0,76,26,8,76.5,Matches
Leonardo Silva,br BRA,DF,39.0,14.8,5,0,0,18,16,0,2,12,14,0,1,0,62,56,21,72.7,Matches
Rómulo Otero,ve VEN,"FW,MF",26.0,14.1,6,0,0,35,53,4,115,9,12,0,0,0,72,12,26,31.6,Matches
Vinícius,br BRA,"MF,FW",27.0,13.7,4,1,1,10,23,1,33,7,8,0,0,0,63,7,17,29.2,Matches
Nathan,br BRA,MF,22.0,12.7,3,0,0,24,9,0,14,15,16,0,0,0,90,14,13,51.9,Matches
Victor Leandro Bagy,br BRA,GK,36.0,10.0,1,0,0,0,0,0,0,0,1,0,0,0,6,4,0,100.0,Matches
Jair,br BRA,MF,24.0,9.1,3,0,0,22,28,0,1,20,18,0,0,0,59,16,5,76.2,Matches
Geuvânio,br BRA,"FW,MF",26.0,11.1,6,1,1,25,27,1,22,10,11,0,0,0,49,10,18,35.7,Matches
Ramón Martínez,py PAR,MF,23.0,7.3,1,0,0,9,3,1,1,9,7,0,0,0,49,13,15,46.4,Matches
Marquinhos,br BRA,"FW,MF",19.0,7.4,0,0,0,12,12,0,13,5,7,0,0,0,28,5,7,41.7,Matches
Iago Maidana,br BRA,DF,22.0,7.0,2,0,0,6,5,0,1,9,2,0,0,0,22,26,13,66.7,Matches
Alerrandro,br BRA,FW,19.0,6.2,0,0,0,4,9,3,5,0,5,2,0,0,13,20,34,37.0,Matches
Lucas Hernández,uy URU,DF,26.0,5.0,2,0,0,10,6,0,21,9,2,0,0,0,30,5,6,45.5,Matches
Adílson Warken,br BRA,MF,32.0,4.0,1,0,0,4,4,0,0,10,4,0,0,0,13,5,2,71.4,Matches
Bruninho,br BRA,"MF,FW",18.0,4.5,0,0,0,10,7,0,14,6,3,0,0,0,24,2,4,33.3,Matches
Wilson,br BRA,GK,35.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,100.0,Matches
Maicon Marques,br BRA,"FW,MF",28.0,4.0,2,0,0,10,8,2,3,2,7,0,0,0,23,11,19,36.7,Matches
David Terans,uy URU,"MF,FW",24.0,1.6,0,0,0,0,0,1,9,0,2,0,0,0,6,2,4,33.3,Matches
Rafael Elias,br BRA,FW,19.0,1.4,0,0,0,4,3,1,1,1,2,0,0,0,3,3,3,50.0,Matches
Hulk,br BRA,DF,19.0,1.0,0,0,0,2,0,0,2,2,2,0,0,0,7,1,0,100.0,Matches
Squad Total,,,28.1,38.0,72,5,3,527,461,50,704,344,362,7,9,1,1729,618,573,51.9,
Opponent Total,,,27.2,38.0,79,1,1,501,494,40,801,386,347,6,8,1,1725,573,618,48.1,
