Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Igor Rabello,br BRA,DF,23.0,32.5,33,24,29,4,0,15,24,62.5,9,47,27,20,34,67,123,1,Matches
Fábio Santos,br BRA,DF,33.0,29.8,25,13,16,8,1,8,20,40.0,12,18,11,7,29,54,81,1,Matches
Réver,br BRA,"DF,MF",34.0,27.0,34,23,15,17,2,9,30,30.0,21,40,29,11,37,71,130,2,Matches
Cleiton Schwengber,br BRA,GK,21.0,25.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,20,2,Matches
Elías,br BRA,MF,33.0,22.4,35,18,13,15,7,16,50,32.0,34,14,6,8,17,52,18,0,Matches
Luan,br BRA,"MF,FW",28.0,23.2,72,54,32,22,18,28,78,35.9,50,41,4,37,21,93,37,0,Matches
Patric Cabral Lalau,br BRA,DF,29.0,22.8,40,28,20,17,3,22,48,45.8,26,22,7,15,18,58,55,0,Matches
Juan Cazares,ec ECU,"MF,FW",26.0,19.4,18,14,9,6,3,12,39,30.8,27,10,0,10,4,22,7,0,Matches
Guga,br BRA,DF,20.0,17.2,46,31,36,9,1,27,51,52.9,24,13,1,12,26,72,44,0,Matches
Yimmi Chará,co COL,"FW,MF",27.0,15.0,17,9,7,9,1,5,14,35.7,9,16,0,16,17,34,5,0,Matches
Franco Di Santo,ar ARG,FW,29.0,16.1,8,6,0,2,6,1,5,20.0,4,11,4,7,1,9,20,0,Matches
Ricardo Oliveira,br BRA,FW,38.0,12.9,4,3,2,1,1,0,3,0.0,3,7,2,5,2,6,8,0,Matches
José Welison,br BRA,MF,23.0,14.8,22,16,13,8,1,6,18,33.3,12,12,7,5,12,34,27,0,Matches
Leonardo Silva,br BRA,DF,39.0,14.8,21,14,13,7,1,15,27,55.6,12,17,12,5,12,33,66,0,Matches
Rómulo Otero,ve VEN,"FW,MF",26.0,14.1,23,12,8,12,3,10,26,38.5,16,14,4,10,9,32,12,0,Matches
Vinícius,br BRA,"MF,FW",27.0,13.7,14,8,5,5,4,5,25,20.0,20,6,1,5,7,21,2,0,Matches
Nathan,br BRA,MF,22.0,12.7,23,16,7,12,4,9,22,40.9,13,13,1,12,15,38,10,0,Matches
Victor Leandro Bagy,br BRA,GK,36.0,10.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,6,0,Matches
Jair,br BRA,MF,24.0,9.1,30,18,12,17,1,8,27,29.6,19,23,3,20,20,50,18,0,Matches
Geuvânio,br BRA,"FW,MF",26.0,11.1,18,11,6,7,5,7,20,35.0,13,3,1,2,10,28,6,0,Matches
Ramón Martínez,py PAR,MF,23.0,7.3,13,7,6,7,0,4,25,16.0,21,8,3,5,9,22,11,0,Matches
Marquinhos,br BRA,"FW,MF",19.0,7.4,13,7,8,4,1,5,10,50.0,5,5,0,5,5,18,1,0,Matches
Iago Maidana,br BRA,DF,22.0,7.0,5,2,3,2,0,2,10,20.0,8,9,7,2,9,14,41,0,Matches
Alerrandro,br BRA,FW,19.0,6.2,7,5,1,3,3,2,4,50.0,2,5,0,5,0,7,3,0,Matches
Lucas Hernández,uy URU,DF,26.0,5.0,2,2,2,0,0,2,4,50.0,2,7,2,5,9,11,10,1,Matches
Adílson Warken,br BRA,MF,32.0,4.0,7,4,2,5,0,6,9,66.7,3,8,4,4,10,17,6,0,Matches
Bruninho,br BRA,"MF,FW",18.0,4.5,5,3,4,1,0,2,13,15.4,11,6,0,6,6,11,2,0,Matches
Wilson,br BRA,GK,35.0,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,Matches
Maicon Marques,br BRA,"FW,MF",28.0,4.0,11,7,3,6,2,2,8,25.0,6,5,0,5,2,13,10,0,Matches
David Terans,uy URU,"MF,FW",24.0,1.6,2,2,0,2,0,1,3,33.3,2,2,0,2,0,2,2,0,Matches
Rafael Elias,br BRA,FW,19.0,1.4,3,2,1,2,0,0,1,0.0,1,1,0,1,1,4,2,0,Matches
Hulk,br BRA,DF,19.0,1.0,4,2,4,0,0,3,5,60.0,2,2,1,1,2,6,3,0,Matches
Squad Total,,,28.1,38.0,556,362,278,210,68,233,620,37.6,387,385,137,248,344,900,787,8,
Opponent Total,,,27.2,38.0,542,347,276,226,40,239,635,37.6,396,382,144,238,386,928,808,10,
