Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Éverson,br BRA,GK,31.0,37.0,5,0,0,0,4,0,0,0,0,0,0,0,40,5,1,83.3,Matches
Allan,br BRA,MF,24.0,30.4,10,0,0,47,26,1,11,25,30,0,1,0,168,16,6,72.7,Matches
Júnior Alonso,py PAR,DF,28.0,28.9,4,0,0,17,8,1,7,28,14,0,2,0,148,76,36,67.9,Matches
Jair,br BRA,MF,27.0,23.0,5,0,0,46,31,0,12,32,41,0,1,0,127,33,22,60.0,Matches
Ignacio Fernández,ar ARG,MF,32.0,24.7,7,0,0,22,59,3,154,21,24,2,0,0,141,7,19,26.9,Matches
Hulk,br BRA,FW,35.0,23.2,6,0,0,35,59,15,43,3,6,0,0,0,49,17,42,28.8,Matches
Federico Zaracho,ar ARG,"MF,FW",23.0,20.9,3,0,0,34,26,1,16,22,29,0,0,0,114,25,48,34.2,Matches
Keno,br BRA,"FW,MF",32.0,20.6,5,0,0,21,30,7,101,3,20,0,0,0,77,13,11,54.2,Matches
Mariano,br BRA,DF,35.0,19.2,5,0,0,19,13,1,78,23,30,0,0,0,133,15,17,46.9,Matches
Guilherme Arana,br BRA,DF,24.0,19.1,4,0,0,26,15,2,89,10,16,0,1,0,111,11,12,47.8,Matches
Guga,br BRA,DF,23.0,18.6,1,0,0,19,22,1,78,27,35,0,0,0,89,14,21,40.0,Matches
Nathan Silva,br BRA,DF,24.0,19.2,8,0,0,36,7,0,2,29,14,0,1,0,111,56,39,58.9,Matches
Eduardo Sasha,br BRA,"FW,MF",29.0,14.3,1,0,0,11,20,4,9,6,6,0,0,0,45,27,24,52.9,Matches
Ademir Santos,br BRA,"FW,MF",26.0,16.6,4,0,0,21,59,12,45,8,18,1,0,0,71,6,30,16.7,Matches
Eduardo Vargas,cl CHI,FW,32.0,12.7,2,0,0,13,18,6,5,4,6,0,0,0,59,15,19,44.1,Matches
Jemerson,br BRA,DF,29.0,11.1,6,0,0,21,6,1,0,10,8,0,0,0,46,19,13,59.4,Matches
Rubens,br BRA,"DF,MF",20.0,13.7,3,0,0,26,18,0,46,21,31,0,0,0,79,17,21,44.7,Matches
Otávio,br BRA,MF,27.0,12.9,2,0,0,26,6,0,5,12,19,0,0,0,93,8,8,50.0,Matches
Dodô,br BRA,DF,29.0,10.1,2,0,0,10,7,1,34,13,11,0,0,0,39,10,10,50.0,Matches
Réver,br BRA,DF,37.0,10.5,2,0,0,9,6,0,0,12,9,0,1,0,45,27,13,67.5,Matches
Cristian Pavón,ar ARG,"FW,MF",26.0,7.7,2,0,0,11,9,1,31,3,7,0,0,0,52,5,13,27.8,Matches
Igor Rabello,br BRA,DF,26.0,6.7,1,0,0,7,3,0,0,14,5,0,0,0,27,21,11,65.6,Matches
Calebe,br BRA,"MF,FW",21.0,2.9,1,0,0,4,11,0,4,3,7,0,0,0,26,2,3,40.0,Matches
Sávio,br BRA,"FW,MF",17.0,2.4,0,0,0,3,7,0,7,3,1,0,0,0,11,1,2,33.3,Matches
Guilherme Carvalho,br BRA,"MF,DF",22.0,1.6,0,0,0,4,0,0,1,1,3,0,0,0,11,4,3,57.1,Matches
Pedrinho,br BRA,"MF,FW",23.0,2.5,0,0,0,1,6,0,7,3,3,0,0,0,19,3,3,50.0,Matches
Fábio,br BRA,"FW,MF",24.0,1.5,0,0,0,1,1,0,0,0,1,0,0,0,6,4,9,30.8,Matches
Diego Godín,uy URU,DF,35.0,1.0,0,0,0,2,2,0,0,2,2,0,0,0,6,3,3,50.0,Matches
Rafael Pires,br BRA,GK,32.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Jefferson Savarino,ve VEN,FW,25.0,1.0,0,0,0,0,2,0,3,0,1,0,0,0,5,0,0,,Matches
Alan Kardec,br BRA,"FW,MF",33.0,2.9,0,0,0,6,4,0,0,0,1,0,0,0,7,14,12,53.8,Matches
Yan Phillipe,br BRA,FW,17.0,0.2,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,,Matches
Squad Total,,,28.7,38.0,90,0,0,498,488,57,789,338,398,3,7,0,1959,474,471,50.2,
Opponent Total,,,27.3,38.0,102,5,2,519,472,45,517,380,356,4,6,2,1805,471,474,49.8,
