Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Éverson,br BRA,GK,30.0,37.0,1133,1005,127,38,0,3,0,0,0,0,0,0,909,1,0,Matches
Hulk,br BRA,FW,34.0,32.5,864,818,41,5,4,6,24,6,4,2,0,0,638,5,25,Matches
Allan,br BRA,MF,23.0,29.8,2038,1979,50,40,3,17,9,7,0,0,0,0,1788,9,11,Matches
Federico Zaracho,ar ARG,"MF,FW",22.0,26.8,1040,1017,22,9,3,7,12,13,0,0,0,0,893,1,28,Matches
Nathan Silva,br BRA,DF,23.0,28.0,1718,1651,64,53,0,8,2,8,0,0,0,0,1530,3,11,Matches
Guilherme Arana,br BRA,DF,23.0,25.4,1570,1321,246,34,2,11,123,186,26,8,15,0,1291,3,35,Matches
Júnior Alonso,py PAR,DF,27.0,22.0,1450,1346,104,43,0,7,8,21,0,0,0,0,1275,0,7,Matches
Tchê Tchê,br BRA,MF,28.0,21.8,1180,1133,46,27,2,14,16,12,7,1,3,0,1081,1,12,Matches
Ignacio Fernández,ar ARG,MF,31.0,20.1,1261,1073,187,62,6,1,131,17,88,38,29,0,999,1,21,Matches
Guga,br BRA,DF,22.0,19.5,1095,874,220,32,0,1,65,170,18,0,17,0,844,1,33,Matches
Jair,br BRA,MF,26.0,17.3,867,831,31,26,4,2,5,1,0,0,0,0,748,5,14,Matches
Mariano,br BRA,DF,34.0,17.8,1128,969,157,17,2,16,72,140,0,0,0,0,895,2,25,Matches
Keno,br BRA,"FW,MF",31.0,15.9,533,487,40,7,1,3,71,4,29,17,0,0,337,6,24,Matches
Réver,br BRA,DF,36.0,15.2,1034,895,139,64,0,11,0,0,0,0,0,0,938,0,3,Matches
Jefferson Savarino,ve VEN,FW,24.0,11.4,436,394,38,10,4,1,57,1,27,9,12,0,319,4,10,Matches
Dodô,br BRA,DF,28.0,9.8,521,465,56,4,0,0,36,50,2,2,0,0,436,0,7,Matches
Diego Costa,es ESP,FW,32.0,8.6,219,204,14,1,1,1,3,2,0,0,0,0,170,1,9,Matches
Hyoran,br BRA,"FW,MF",27.0,7.4,266,225,38,5,1,2,36,2,30,14,8,0,180,3,9,Matches
Eduardo Vargas,cl CHI,"FW,MF",31.0,9.0,372,361,10,3,1,3,7,2,4,1,0,0,316,1,7,Matches
Igor Rabello,br BRA,DF,25.0,7.9,388,358,30,26,0,0,0,0,0,0,0,0,332,0,2,Matches
Dylan Borrero,co COL,"FW,MF",19.0,5.6,204,197,6,1,0,2,10,4,1,0,0,0,162,1,4,Matches
Eduardo Sasha,br BRA,"FW,MF",28.0,7.1,228,215,13,2,1,3,2,1,0,0,0,0,191,0,3,Matches
Nathan,br BRA,"MF,FW",24.0,4.9,204,204,0,0,1,0,5,0,0,0,0,0,169,0,4,Matches
Gabriel,br BRA,DF,25.0,4.1,247,233,13,8,0,1,0,0,0,0,0,0,212,1,3,Matches
Marrony,br BRA,"FW,MF",21.0,2.7,72,72,0,0,0,0,2,0,0,0,0,0,56,0,5,Matches
Calebe,br BRA,"MF,FW",20.0,3.1,168,154,14,3,1,1,13,5,6,3,2,0,144,0,3,Matches
Alan Franco,ec ECU,MF,22.0,1.4,79,75,4,2,0,0,0,2,0,0,0,0,70,0,1,Matches
Micael,br BRA,DF,20.0,1.0,71,70,1,1,0,0,0,0,0,0,0,0,63,0,0,Matches
Rafael Pires,br BRA,GK,31.0,1.0,21,17,4,1,0,0,0,0,0,0,0,0,12,0,0,Matches
Wellington Daniel Bueno,br BRA,DF,25.0,0.8,65,64,1,1,0,1,0,0,0,0,0,0,54,0,0,Matches
Felipe Felicio,br BRA,"MF,FW",18.0,1.2,18,18,0,0,0,0,0,0,0,0,0,0,14,0,1,Matches
Sávio,br BRA,FW,16.0,0.6,25,25,0,0,0,0,2,0,0,0,0,0,16,0,0,Matches
Luiz Filipe,br BRA,"FW,MF",19.0,0.6,9,9,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
Neto,br BRA,MF,18.0,0.6,26,24,2,2,0,0,0,0,0,0,0,0,24,0,0,Matches
Luis Otávio Echaporã,br BRA,FW,20.0,0.3,12,12,0,0,0,0,3,0,0,0,0,0,8,0,0,Matches
Squad Total,,,27.8,38.0,20562,18795,1718,527,37,122,714,654,242,95,86,0,17120,49,317,
Opponent Total,,,26.8,38.0,16060,14225,1792,597,25,131,590,621,155,67,73,0,12651,43,305,
