Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-07-10,19:00,Série A,Matchweek 11,Sat,Away,W,1,0,América (MG),2.4,0.5,49,,Júnior Alonso,4-3-3,3-4-1-2,Anderson Daronco,Match Report,
2021-07-13,19:15,Libertadores,Round of 16,Tue,Away,D,0,0,ar Boca Juniors,0.3,0.5,56,,Ignacio Fernández,4-2-3-1,4-3-3,Andrés Rojas,Match Report,Leg 1 of 2
2021-07-17,19:00,Série A,Matchweek 12,Sat,Away,W,2,1,Corinthians,0.7,1.6,62,,Júnior Alonso,4-2-3-1,4-3-3,Jean Pierre Goncalves Lima,Match Report,
2021-07-20,19:15,Libertadores,Round of 16,Tue,Home,D,0 (3),0 (1),ar Boca Juniors,0.8,0.4,62,,Ignacio Fernández,4-2-3-1,4-1-4-1,Esteban Ostojich,Match Report,Leg 2 of 2; Atlético Mineiro won; Atlético Mineiro won on penalty kicks following extra time
2021-07-25,11:00,Série A,Matchweek 13,Sun,Home,W,3,0,Bahia,2.2,0.9,60,,Júnior Alonso,4-2-3-1,4-3-3,Antonio Dib Moraes de Sousa,Match Report,
2021-08-01,16:00,Série A,Matchweek 14,Sun,Home,W,2,0,Ath Paranaense,1.3,0.7,60,,Júnior Alonso,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2021-08-08,16:00,Série A,Matchweek 15,Sun,Away,W,2,1,Juventude,2.0,0.4,64,,Hulk,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2021-08-11,21:30,Libertadores,Quarter-finals,Wed,Away,W,1,0,ar River Plate,1.2,0.9,43,,Ignacio Fernández,4-2-3-1,4-1-3-2,Jesús Valenzuela,Match Report,Leg 1 of 2
2021-08-14,19:00,Série A,Matchweek 16,Sat,Home,W,2,0,Palmeiras,1.8,0.1,67,,Hulk,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2021-08-18,21:30,Libertadores,Quarter-finals,Wed,Home,W,3,0,ar River Plate,3.3,1.2,48,,Júnior Alonso,4-2-3-1,3-4-3,Roberto Tobar,Match Report,Leg 2 of 2; Atlético Mineiro won
2021-08-23,20:00,Série A,Matchweek 17,Mon,Away,D,1,1,Fluminense,1.3,1.6,66,,Júnior Alonso,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2021-08-29,20:30,Série A,Matchweek 18,Sun,Away,D,1,1,RB Bragantino,2.3,0.4,66,,Júnior Alonso,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,
2021-09-12,16:00,Série A,Matchweek 20,Sun,Away,W,2,0,Fortaleza,1.0,0.6,52,,Júnior Alonso,4-2-3-1,3-4-1-2,Braulio da Silva Machado,Match Report,
2021-09-18,19:00,Série A,Matchweek 21,Sat,Home,W,3,0,Sport Recife,2.4,0.3,59,,Júnior Alonso,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,
2021-09-21,21:30,Libertadores,Semi-finals,Tue,Away,D,0,0,br Palmeiras,1.3,0.2,58,,Ignacio Fernández,4-4-2,4-2-3-1,Patricio Loustau,Match Report,Leg 1 of 2
2021-09-25,21:00,Série A,Matchweek 22,Sat,Away,D,0,0,São Paulo,0.4,0.5,51,,Réver,3-5-2,3-4-1-2,Wilton Sampaio,Match Report,
2021-09-28,21:30,Libertadores,Semi-finals,Tue,Home,D,1,1,br Palmeiras,1.7,1.2,63,,Ignacio Fernández,4-4-2,5-3-2,Wilmar Roldán,Match Report,Leg 2 of 2; Palmeiras won
2021-10-02,21:00,Série A,Matchweek 23,Sat,Home,W,1,0,Internacional,1.4,0.5,57,,Júnior Alonso,4-4-2,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2021-10-06,19:00,Série A,Matchweek 24,Wed,Away,D,2,2,Chapecoense,0.8,1.4,65,733.0,Hulk,4-2-3-1,4-4-2,André Luiz de Freitas Castro,Match Report,
2021-10-09,16:30,Série A,Matchweek 25,Sat,Home,W,3,1,Ceará,2.7,1.4,54,10265.0,Réver,4-2-3-1,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,
2021-10-13,19:00,Série A,Matchweek 26,Wed,Home,W,3,1,Santos,2.8,0.2,59,16514.0,Réver,4-2-3-1,3-4-1-2,Paulo Roberto Alves Júnior,Match Report,
2021-10-17,18:15,Série A,Matchweek 27,Sun,Away,L,1,2,Atl Goianiense,1.3,0.6,64,2963.0,Hulk,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2021-10-24,16:00,Série A,Matchweek 28,Sun,Home,W,2,1,Cuiabá,2.5,0.4,54,30501.0,Júnior Alonso,4-2-3-1,4-4-2,Savio Pereira,Match Report,
2021-10-30,19:00,Série A,Matchweek 29,Sat,Away,L,0,1,Flamengo,0.7,0.9,62,20000.0,Júnior Alonso,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2021-11-03,21:00,Série A,Matchweek 19,Wed,Home,W,2,1,Grêmio,1.6,1.7,53,55624.0,Réver,4-4-2,4-3-3,Luiz Flávio de Oliveira,Match Report,
2021-11-07,16:00,Série A,Matchweek 30,Sun,Home,W,1,0,América (MG),2.0,0.6,56,60142.0,Júnior Alonso,4-2-3-1,4-3-3,Wilton Sampaio,Match Report,
2021-11-10,19:00,Série A,Matchweek 31,Wed,Home,W,3,0,Corinthians,1.0,1.0,47,58714.0,Réver,4-2-3-1,4-1-4-1,Braulio da Silva Machado,Match Report,
2021-11-16,16:00,Série A,Matchweek 33,Tue,Away,W,1,0,Ath Paranaense,0.7,0.4,55,6233.0,Réver,4-2-2-2,3-5-2,Savio Pereira,Match Report,
2021-11-20,19:00,Série A,Matchweek 34,Sat,Home,W,2,0,Juventude,2.4,0.1,61,61476.0,Réver,4-2-3-1,5-4-1,Luiz Flávio de Oliveira,Match Report,
2021-11-23,21:30,Série A,Matchweek 35,Tue,Away,D,2,2,Palmeiras,1.4,1.8,57,17744.0,Júnior Alonso,4-2-2-2,3-4-3,Anderson Daronco,Match Report,
2021-11-28,16:00,Série A,Matchweek 36,Sun,Home,W,2,1,Fluminense,1.8,0.3,48,59900.0,Júnior Alonso,4-2-2-2,4-3-3,Marielson Alves Silva,Match Report,
2021-12-02,18:00,Série A,Matchweek 32,Thu,Away,W,3,2,Bahia,1.7,1.0,52,29415.0,Júnior Alonso,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2021-12-05,16:00,Série A,Matchweek 37,Sun,Home,W,4,3,RB Bragantino,1.6,2.5,61,61573.0,Júnior Alonso,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2021-12-09,21:30,Série A,Matchweek 38,Thu,Away,L,3,4,Grêmio,1.0,2.1,62,33577.0,Nathan Silva,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
