Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Victor Leandro Bagy,br BRA,GK,33.0,32,32,2880,32.0,43,1.34,148,107,72.3,15,9,8,9,28.1,2,2,0,0,0.0,Matches
Giovanni Santos,br BRA,GK,28.0,3,3,270,3.0,6,2.0,20,15,75.0,1,1,1,0,0.0,1,1,0,0,0.0,Matches
Uilson,br BRA,GK,21.0,2,2,180,2.0,1,0.5,12,11,91.7,1,1,0,1,50.0,0,0,0,0,,Matches
Squad Total,,,28.1,37,37,3330,37.0,50,1.35,180,133,73.9,17,11,9,10,27.0,3,3,0,0,0.0,
Opponent Total,,,26.8,37,37,3327,37.0,61,1.65,168,112,66.7,9,11,17,6,16.2,5,5,0,0,0.0,
