Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
Éverson,br BRA,GK,30.0,37,3330.0,90.0,97.4,37.0,37,90.0,37.0,0,,0,2.27,64.0,30.0,34.0,0.92,1.92,56.8,31.9,24.9,0.67,1.77,Matches
Hulk,br BRA,FW,34.0,35,2921.0,83.0,85.4,32.5,33,87.0,21.0,2,31.0,0,2.23,53.0,26.0,27.0,0.83,-0.25,46.5,27.8,18.8,0.58,-0.32,Matches
Allan,br BRA,MF,23.0,32,2683.0,84.0,78.5,29.8,31,85.0,19.0,1,45.0,0,2.22,47.0,23.0,24.0,0.81,-0.29,42.4,25.4,17.1,0.57,-0.24,Matches
Federico Zaracho,ar ARG,"MF,FW",22.0,32,2412.0,75.0,70.5,26.8,29,80.0,7.0,3,27.0,0,2.22,45.0,21.0,24.0,0.9,0.09,40.5,23.2,17.2,0.64,0.06,Matches
Nathan Silva,br BRA,DF,23.0,28,2519.0,90.0,73.7,28.0,28,90.0,27.0,0,,1,2.32,54.0,24.0,30.0,1.07,0.77,45.3,23.6,21.7,0.78,0.57,Matches
Guilherme Arana,br BRA,DF,23.0,26,2284.0,88.0,66.8,25.4,26,88.0,23.0,0,,0,2.04,38.0,22.0,16.0,0.63,-0.72,36.1,22.6,13.4,0.53,-0.29,Matches
Júnior Alonso,py PAR,DF,27.0,22,1980.0,90.0,57.9,22.0,22,90.0,22.0,0,,1,2.23,38.0,19.0,19.0,0.86,-0.01,35.3,19.5,15.8,0.72,0.22,Matches
Tchê Tchê,br BRA,MF,28.0,33,1964.0,60.0,57.4,21.8,22,79.0,12.0,11,21.0,2,2.24,42.0,20.0,22.0,1.01,0.33,34.2,20.9,13.4,0.61,-0.03,Matches
Ignacio Fernández,ar ARG,MF,31.0,26,1806.0,69.0,52.8,20.1,20,81.0,6.0,6,32.0,0,2.27,35.0,18.0,17.0,0.85,-0.05,31.7,15.6,16.1,0.8,0.38,Matches
Guga,br BRA,DF,22.0,25,1757.0,70.0,51.4,19.5,20,83.0,10.0,5,20.0,12,1.8,29.0,21.0,8.0,0.41,-0.94,26.9,19.6,7.3,0.37,-0.52,Matches
Jair,br BRA,MF,26.0,28,1557.0,56.0,45.5,17.3,20,72.0,6.0,8,16.0,2,2.39,28.0,13.0,15.0,0.87,0.0,25.5,12.8,12.8,0.74,0.2,Matches
Mariano,br BRA,DF,34.0,25,1599.0,64.0,46.8,17.8,18,82.0,12.0,7,16.0,6,2.52,35.0,12.0,23.0,1.29,0.8,28.1,13.7,14.3,0.81,0.34,Matches
