Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Renzo Saravia,ar ARG,DF,30.0,25.5,1378,1647,83.7,23080,8566,667,712,93.7,584,654,89.3,101,208,48.6,0,1.1,1.5,-1.1,24,151,19,14,157,Matches
Rodrigo Battaglia,ar ARG,"DF,MF",32.0,25.4,1384,1562,88.6,25217,7912,508,548,92.7,755,808,93.4,106,173,61.3,0,0.1,0.4,-0.1,6,79,4,1,78,Matches
Gustavo Scarpa,br BRA,"DF,MF",30.0,24.9,1146,1516,75.6,23726,6709,460,501,91.8,454,560,81.1,220,391,56.3,4,4.0,5.7,0.0,49,88,47,21,140,Matches
Éverson,br BRA,GK,33.0,24.9,635,798,79.6,16719,11808,131,132,99.2,311,316,98.4,192,349,55.0,0,0.0,0.0,0.0,0,9,0,0,2,Matches
Bruno Fuchs,br BRA,DF,24.0,22.6,1325,1499,88.4,26527,11178,449,483,93.0,672,730,92.1,192,263,73.0,1,1.9,1.7,-0.9,16,149,20,7,136,Matches
Paulinho,br BRA,"FW,MF",23.0,22.1,740,858,86.2,10556,2122,452,490,92.2,219,249,88.0,41,53,77.4,1,1.6,2.0,-0.6,32,55,18,4,79,Matches
Otávio,br BRA,MF,29.0,21.3,1056,1180,89.5,18520,4505,458,490,93.5,483,533,90.6,95,120,79.2,0,0.2,0.8,-0.2,8,110,5,1,89,Matches
Hulk,br BRA,"FW,MF",37.0,21.0,460,614,74.9,7336,1504,249,308,80.8,151,184,82.1,39,72,54.2,5,1.9,2.4,3.1,25,32,22,1,60,Matches
Fausto Vera,ar ARG,MF,23.0,18.4,764,886,86.2,12692,3601,381,427,89.2,323,355,91.0,47,72,65.3,0,0.3,0.7,-0.3,8,68,6,3,77,Matches
Alan Franco,ec ECU,MF,25.0,18.1,611,713,85.7,9059,2077,342,378,90.5,227,259,87.6,26,40,65.0,0,2.0,1.8,-2.0,12,44,7,1,50,Matches
Igor Gomes,br BRA,MF,24.0,14.7,544,688,79.1,9497,2825,248,285,87.0,222,251,88.4,58,111,52.3,3,1.2,1.4,1.8,21,58,13,4,83,Matches
Rubens,br BRA,"DF,FW",22.0,13.3,434,592,73.3,7452,2218,210,244,86.1,182,236,77.1,37,79,46.8,1,1.4,1.6,-0.4,17,24,16,11,28,Matches
Guilherme Arana,br BRA,DF,26.0,14.5,931,1114,83.6,15684,4625,473,522,90.6,384,439,87.5,66,110,60.0,1,1.0,1.3,0.0,20,73,23,8,94,Matches
Matheus Mendes,br BRA,GK,24.0,12.1,276,331,83.4,6074,4275,84,85,98.8,119,123,96.7,57,107,53.3,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Júnior Alonso,py PAR,DF,30.0,11.6,695,796,87.3,13685,4491,229,244,93.9,374,409,91.4,88,128,68.8,0,0.0,0.3,0.0,4,52,3,0,50,Matches
Cadu,br BRA,"FW,DF",19.0,11.2,204,258,79.1,2638,418,136,158,86.1,55,70,78.6,3,7,42.9,0,0.1,0.2,-0.1,4,14,1,0,16,Matches
Deyverson,br BRA,FW,32.0,11.1,133,219,60.7,2121,362,57,90,63.3,60,89,67.4,10,19,52.6,1,0.8,0.3,0.2,4,8,4,1,14,Matches
Bernard,br BRA,"MF,FW",31.0,10.0,404,498,81.1,6386,1659,206,235,87.7,160,192,83.3,25,42,59.5,0,1.8,1.5,-1.8,21,48,14,2,61,Matches
Federico Zaracho,ar ARG,MF,25.0,9.7,329,383,85.9,5005,1008,171,188,91.0,128,142,90.1,17,29,58.6,0,0.6,0.8,-0.6,9,26,2,0,28,Matches
Igor Rabello,br BRA,DF,28.0,10.7,535,622,86.0,10062,3266,189,211,89.6,304,336,90.5,38,67,56.7,1,0.2,0.2,0.8,4,23,1,0,21,Matches
Lyanco,br BRA,DF,26.0,10.2,508,593,85.7,9922,3404,171,188,91.0,270,292,92.5,63,100,63.0,0,0.2,0.2,-0.2,3,37,6,1,37,Matches
Eduardo Vargas,cl CHI,"MF,FW",34.0,9.5,205,245,83.7,3481,777,99,116,85.3,85,96,88.5,18,19,94.7,2,1.2,1.3,0.8,15,22,10,1,40,Matches
Brahian Palacios,co COL,"DF,MF",21.0,8.9,258,322,80.1,3730,1090,148,169,87.6,94,116,81.0,7,19,36.8,3,1.1,1.2,1.9,12,10,15,7,23,Matches
Alisson,br BRA,"DF,FW",18.0,9.9,280,386,72.5,5512,1309,123,144,85.4,112,146,76.7,40,79,50.6,0,1.1,1.4,-1.1,14,17,13,5,34,Matches
Mariano,br BRA,DF,37.0,7.1,370,471,78.6,6864,3085,152,173,87.9,172,202,85.1,42,83,50.6,0,0.6,0.5,-0.6,9,37,7,3,37,Matches
Paulo Vitor,br BRA,MF,19.0,5.9,197,251,78.5,3368,808,93,104,89.4,79,95,83.2,20,37,54.1,0,0.2,0.1,-0.2,3,16,2,0,20,Matches
Rômulo,br BRA,DF,20.0,5.5,263,327,80.4,4464,1548,132,146,90.4,106,132,80.3,22,42,52.4,0,0.6,0.2,-0.6,4,25,6,1,34,Matches
Mauricio Lemos,uy URU,DF,28.0,4.2,238,281,84.7,4822,1587,77,86,89.5,125,139,89.9,36,52,69.2,0,0.1,0.1,-0.1,1,29,0,0,17,Matches
Alan Kardec,br BRA,FW,35.0,4.6,50,73,68.5,711,199,28,37,75.7,21,30,70.0,1,2,50.0,0,0.5,0.3,-0.5,6,5,3,0,7,Matches
Jemerson,br BRA,DF,31.0,2.3,109,127,85.8,1864,747,46,50,92.0,54,60,90.0,8,13,61.5,0,0.0,0.0,0.0,0,7,0,0,7,Matches
Pedrinho,br BRA,"MF,DF",25.0,2.3,121,142,85.2,2119,583,61,66,92.4,48,56,85.7,11,17,64.7,0,0.4,0.7,-0.4,4,23,7,1,21,Matches
Gabriel Delfim,br BRA,GK,21.0,1.0,25,30,83.3,474,200,9,9,100.0,14,14,100.0,2,7,28.6,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Caio Maia,br BRA,FW,18.0,0.3,8,11,72.7,114,13,4,6,66.7,4,5,80.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Robert Conceição,br BRA,"MF,DF",20.0,0.2,15,22,68.2,302,120,5,6,83.3,8,8,100.0,2,8,25.0,0,0.2,0.2,-0.2,2,2,2,0,4,Matches
Isaac,br BRA,FW,19.0,0.1,2,3,66.7,35,21,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Vitinho,br BRA,MF,19.0,0.0,1,1,100.0,15,7,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,28.1,38.0,16634,20059,82.9,299833,100627,7250,8034,90.2,7360,8327,88.4,1730,2918,59.3,23,26.0,30.9,-3.0,357,1343,296,98,1545,
Opponent Total,,,28.0,38.0,11597,15004,77.3,207354,80707,5174,5892,87.8,4819,5748,83.8,1274,2512,50.7,34,30.8,31.6,3.2,343,1014,252,51,1248,
