Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Victor Leandro Bagy,br BRA,GK,32.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rafael Carioca,br BRA,MF,25.0,36,36,3162.0,35.1,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
Lucas Pratto,ar ARG,FW,26.0,36,36,3114.0,34.6,13.0,4.0,17.0,7.0,6.0,6.0,1.0,0.0,0.38,0.12,0.49,0.2,0.32,Matches
Jemerson,br BRA,DF,22.0,35,35,3150.0,35.0,4.0,0.0,4.0,4.0,0.0,0.0,8.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
Giovanni Augusto,br BRA,MF,25.0,35,33,2645.0,29.4,5.0,8.0,13.0,5.0,0.0,0.0,3.0,0.0,0.17,0.27,0.44,0.17,0.44,Matches
Leonardo Silva,br BRA,DF,35.0,32,32,2826.0,31.4,3.0,1.0,4.0,3.0,0.0,0.0,7.0,1.0,0.1,0.03,0.13,0.1,0.13,Matches
Douglas Santos,br BRA,"DF,MF",20.0,31,31,2695.0,29.9,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Leandro Donizete,br BRA,MF,32.0,31,27,2416.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luan,br BRA,"FW,MF",24.0,26,24,2017.0,22.4,7.0,5.0,12.0,7.0,0.0,0.0,7.0,0.0,0.31,0.22,0.54,0.31,0.54,Matches
Thiago Ribeiro,br BRA,FW,28.0,33,24,1945.0,21.6,9.0,1.0,10.0,8.0,1.0,1.0,3.0,0.0,0.42,0.05,0.46,0.37,0.42,Matches
Marcos Rocha,br BRA,DF,26.0,22,22,1892.0,21.0,2.0,3.0,5.0,2.0,0.0,0.0,7.0,1.0,0.1,0.14,0.24,0.1,0.24,Matches
Jesús Dátolo,ar ARG,MF,30.0,26,22,1880.0,20.9,7.0,3.0,10.0,7.0,0.0,0.0,3.0,0.0,0.34,0.14,0.48,0.34,0.48,Matches
Patric Cabral Lalau,br BRA,"DF,MF",25.0,25,18,1675.0,18.6,3.0,4.0,7.0,3.0,0.0,0.0,4.0,1.0,0.16,0.21,0.38,0.16,0.38,Matches
Carlos,br BRA,"FW,MF",19.0,21,8,773.0,8.6,3.0,1.0,4.0,3.0,0.0,0.0,5.0,1.0,0.35,0.12,0.47,0.35,0.47,Matches
Edcarlos,br BRA,DF,29.0,8,7,679.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Maicosuel,br BRA,MF,28.0,12,6,628.0,7.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.29,0.29,0.57,0.29,0.57,Matches
Carlos César,br BRA,DF,27.0,7,4,390.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sherman Cárdenas,co COL,MF,25.0,17,3,359.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Guilherme,br BRA,"FW,MF",26.0,10,3,359.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pedro Botelho,br BRA,"DF,MF",25.0,7,3,351.0,3.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26,0.26,0.0,0.26,Matches
Tiago Pagnussat,br BRA,DF,24.0,3,2,181.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,Matches
Josué,br BRA,MF,35.0,13,1,244.0,2.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.37,0.37,0.0,0.37,Matches
Jô,br BRA,FW,27.0,3,1,134.0,1.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.67,0.0,0.67,0.67,0.67,Matches
Eduardo Henrique,br BRA,MF,19.0,2,1,95.0,1.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.0,0.95,Matches
Lucas Cândido,br BRA,MF,21.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dodô,br BRA,MF,20.0,12,0,226.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
