Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Éverson,br BRA,GK,32.0,36.0,751,1064,70.6,22837,17895,113,113,100.0,308,309,99.7,325,635,51.2,0,0.0,0.1,0.0,1,14,0,0,1,Matches
Paulinho,br BRA,"FW,MF",22.0,33.2,855,1049,81.5,11082,2417,548,635,86.3,222,260,85.4,29,38,76.3,2,2.6,2.9,-0.6,36,64,29,3,79,Matches
Hulk,br BRA,FW,36.0,32.7,650,1000,65.0,10258,3046,355,454,78.2,192,289,66.4,68,152,44.7,11,6.7,6.4,4.3,60,49,45,7,107,Matches
Jemerson,br BRA,DF,30.0,27.5,1363,1535,88.8,23835,8074,523,557,93.9,695,745,93.3,97,170,57.1,1,0.1,0.6,0.9,4,63,2,0,67,Matches
Guilherme Arana,br BRA,DF,25.0,26.5,1364,1709,79.8,21177,8114,786,857,91.7,472,575,82.1,81,172,47.1,0,1.0,1.7,-1.0,24,100,30,11,135,Matches
Otávio,br BRA,MF,28.0,25.6,1309,1448,90.4,23333,7238,564,594,94.9,613,663,92.5,111,153,72.5,0,0.4,0.7,-0.4,11,155,5,1,131,Matches
Mauricio Lemos,uy URU,DF,27.0,24.6,1044,1253,83.3,23167,8510,261,287,90.9,581,635,91.5,194,303,64.0,0,0.0,0.3,0.0,2,78,2,0,70,Matches
Federico Zaracho,ar ARG,"MF,FW",24.0,21.6,802,931,86.1,12217,2544,432,473,91.3,305,342,89.2,41,60,68.3,1,1.7,1.1,-0.7,22,72,12,1,72,Matches
Cristian Pavón,ar ARG,"FW,MF",27.0,21.5,741,969,76.5,10920,2241,451,514,87.7,222,296,75.0,44,85,51.8,8,3.8,3.2,4.2,39,43,21,6,61,Matches
Renzo Saravia,ar ARG,DF,29.0,19.0,758,976,77.7,12120,4570,379,431,87.9,321,388,82.7,44,106,41.5,2,0.9,0.8,1.1,9,82,7,4,75,Matches
Rodrigo Battaglia,ar ARG,MF,31.0,19.2,855,977,87.5,13792,3203,405,449,90.2,378,410,92.2,47,66,71.2,1,0.4,1.4,0.6,8,95,6,0,81,Matches
Mariano,br BRA,DF,36.0,17.4,854,1101,77.6,16581,6813,338,380,88.9,380,458,83.0,127,215,59.1,1,0.4,0.9,0.6,11,98,16,9,87,Matches
Igor Gomes,br BRA,"MF,FW",23.0,15.3,523,705,74.2,8871,2141,245,293,83.6,201,249,80.7,58,110,52.7,2,3.2,2.8,-1.2,30,43,21,5,67,Matches
Edenílson,br BRA,"MF,FW",33.0,15.2,574,674,85.2,9054,2498,296,334,88.6,222,245,90.6,39,57,68.4,2,1.8,1.3,0.2,16,51,7,2,57,Matches
Rubens,br BRA,"DF,MF",21.0,15.0,596,772,77.2,9294,2800,318,364,87.4,231,286,80.8,32,65,49.2,1,1.1,0.9,-0.1,9,42,10,4,53,Matches
Bruno Fuchs,br BRA,DF,23.0,12.1,554,661,83.8,11720,4041,157,174,90.2,308,340,90.6,87,136,64.0,0,0.2,0.2,-0.2,2,37,4,1,33,Matches
Hyoran,br BRA,"MF,FW",29.0,7.7,202,298,67.8,3493,935,97,109,89.0,83,111,74.8,19,56,33.9,0,3.1,2.7,-3.1,16,23,10,3,35,Matches
Alan Franco,ec ECU,"MF,FW",24.0,9.3,302,356,84.8,4989,1322,138,156,88.5,129,147,87.8,21,32,65.6,0,0.3,0.6,-0.3,7,26,2,0,26,Matches
Igor Rabello,br BRA,DF,27.0,7.7,293,365,80.3,5461,2186,105,114,92.1,155,176,88.1,24,64,37.5,0,0.1,0.1,-0.1,2,22,1,0,22,Matches
Pedrinho,br BRA,"MF,FW",24.0,7.0,339,414,81.9,5557,1627,173,182,95.1,127,149,85.2,29,56,51.8,2,1.4,1.8,0.6,15,64,16,5,70,Matches
Eduardo Vargas,cl CHI,FW,33.0,5.2,127,159,79.9,2152,315,69,78,88.5,39,51,76.5,14,22,63.6,0,1.1,0.4,-1.1,11,11,3,1,11,Matches
Nathan Silva,br BRA,DF,25.0,4.0,213,238,89.5,4459,1606,48,53,90.6,146,152,96.1,18,31,58.1,0,0.3,0.5,-0.3,1,9,0,0,15,Matches
Patrick,br BRA,"MF,FW",30.0,6.2,260,323,80.5,3913,985,151,171,88.3,90,116,77.6,15,21,71.4,0,1.2,1.1,-1.2,4,14,8,4,22,Matches
Alan Kardec,br BRA,"FW,MF",34.0,2.9,37,53,69.8,432,104,22,29,75.9,9,13,69.2,1,1,100.0,1,0.8,0.6,0.2,3,3,2,0,5,Matches
Matheus Mendes,br BRA,GK,23.0,2.0,40,66,60.6,1507,1343,6,6,100.0,9,10,90.0,25,50,50.0,0,0.0,0.0,0.0,1,1,0,0,0,Matches
Réver,br BRA,"DF,FW",38.0,1.3,46,53,86.8,1040,510,10,10,100.0,28,29,96.6,8,14,57.1,0,0.0,0.0,0.0,0,5,2,0,4,Matches
Dodô,br BRA,DF,30.0,0.7,46,56,82.1,746,182,21,25,84.0,23,26,88.5,2,5,40.0,0,0.0,0.0,0.0,0,4,0,0,8,Matches
