Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Éverson,br BRA,GK,32.0,36.0,1141,1023,1139,2,0,0,1141,0,0,,0,,666,3223,2071,0,0,0,1,0,552,0,Matches
Paulinho,br BRA,"FW,MF",22.0,33.2,1431,24,153,678,644,153,1431,105,52,49.5,46,43.8,923,6023,2883,94,82,35,84,38,1068,232,Matches
Hulk,br BRA,FW,36.0,32.7,1487,40,87,585,848,107,1482,179,86,48.0,69,38.5,951,5702,2774,90,76,34,127,108,1141,202,Matches
Jemerson,br BRA,DF,30.0,27.5,1773,296,920,821,38,15,1773,7,4,57.1,3,42.9,1024,6368,4078,22,7,0,6,5,1112,5,Matches
Guilherme Arana,br BRA,DF,25.0,26.5,1968,83,525,892,565,27,1968,33,12,36.4,16,48.5,1087,5551,3177,59,44,5,25,13,1290,121,Matches
Otávio,br BRA,MF,28.0,25.6,1659,60,367,1199,102,2,1659,10,5,50.0,3,30.0,974,4320,1984,14,16,0,10,4,1150,11,Matches
Mauricio Lemos,uy URU,DF,27.0,24.6,1537,217,759,752,37,15,1537,5,4,80.0,1,20.0,899,5053,2931,17,6,0,11,6,933,2,Matches
Federico Zaracho,ar ARG,"MF,FW",24.0,21.6,1200,30,177,721,316,42,1200,38,27,71.1,7,18.4,658,2696,1159,17,23,5,43,32,764,75,Matches
Cristian Pavón,ar ARG,"FW,MF",27.0,21.5,1214,18,150,519,560,86,1213,79,35,44.3,33,41.8,799,4863,2432,86,55,32,40,33,904,220,Matches
Renzo Saravia,ar ARG,DF,29.0,19.0,1249,65,327,686,248,10,1249,51,25,49.0,23,45.1,653,3607,1937,41,35,2,38,18,695,64,Matches
Rodrigo Battaglia,ar ARG,MF,31.0,19.2,1124,33,198,777,165,19,1124,23,16,69.6,6,26.1,727,4181,2274,38,32,2,14,13,785,26,Matches
Mariano,br BRA,DF,36.0,17.4,1234,58,381,680,188,4,1234,18,13,72.2,4,22.2,627,2532,1256,16,20,1,5,1,736,27,Matches
Igor Gomes,br BRA,"MF,FW",23.0,15.3,861,15,138,408,330,30,861,43,30,69.8,10,23.3,518,2865,1188,32,27,5,46,16,600,83,Matches
Edenílson,br BRA,"MF,FW",33.0,15.2,818,27,172,496,154,16,818,17,7,41.2,10,58.8,470,2249,1212,23,17,3,25,12,547,50,Matches
Rubens,br BRA,"DF,MF",21.0,15.0,1012,65,291,443,287,27,1012,28,17,60.7,9,32.1,483,2254,1110,40,19,12,13,18,569,89,Matches
