Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
Renzo Saravia,ar ARG,DF,30.0,31,2291.0,74.0,67.0,25.5,26,84.0,20,5,22.0,0,1.29,27.0,32.0,-5.0,-0.2,-0.04,27.2,29.3,-2.2,-0.08,-0.3,Matches
Rodrigo Battaglia,ar ARG,"DF,MF",32.0,26,2285.0,88.0,66.8,25.4,26,88.0,23,0,,1,1.35,32.0,37.0,-5.0,-0.2,-0.04,29.1,31.4,-2.3,-0.09,-0.32,Matches
Gustavo Scarpa,br BRA,"DF,MF",30.0,32,2245.0,70.0,65.6,24.9,25,85.0,15,7,16.0,1,1.33,32.0,36.0,-4.0,-0.16,0.07,30.7,29.6,1.0,0.04,0.08,Matches
Éverson,br BRA,GK,33.0,25,2242.0,90.0,65.6,24.9,25,90.0,24,0,,0,1.2,30.0,31.0,-1.0,-0.04,0.42,27.3,27.9,-0.6,-0.03,-0.11,Matches
Bruno Fuchs,br BRA,DF,24.0,26,2031.0,78.0,59.4,22.6,23,85.0,19,3,23.0,6,1.12,28.0,39.0,-11.0,-0.49,-0.75,27.8,29.1,-1.3,-0.06,-0.18,Matches
Paulinho,br BRA,"FW,MF",23.0,26,1991.0,77.0,58.2,22.1,22,84.0,8,4,37.0,0,1.38,30.0,26.0,4.0,0.18,0.87,25.9,23.8,2.1,0.1,0.2,Matches
Otávio,br BRA,MF,29.0,25,1917.0,77.0,56.1,21.3,22,83.0,16,3,28.0,3,1.24,25.0,29.0,-4.0,-0.19,-0.01,25.9,24.9,1.0,0.05,0.08,Matches
Hulk,br BRA,"FW,MF",37.0,24,1892.0,79.0,55.3,21.0,22,84.0,13,2,19.0,0,1.38,24.0,27.0,-3.0,-0.14,0.09,21.4,25.7,-4.3,-0.2,-0.49,Matches
Fausto Vera,ar ARG,MF,23.0,20,1654.0,83.0,48.4,18.4,19,85.0,15,1,30.0,1,1.25,17.0,22.0,-5.0,-0.27,-0.17,19.9,22.7,-2.8,-0.15,-0.32,Matches
