Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Guilherme Arana,br BRA,"DF,MF",22.0,35.5,2600,2130,462,60,4,19,242,292,110,45,55,0,2109,8,56,Matches
Júnior Alonso,py PAR,DF,26.0,32.0,2867,2750,107,69,0,17,10,38,0,0,0,0,2514,10,20,Matches
Guga,br BRA,DF,21.0,29.6,2325,1973,349,62,0,17,38,285,2,0,2,0,1974,3,27,Matches
Keno,br BRA,"FW,MF",30.0,28.3,990,934,50,9,2,10,158,29,12,4,3,0,648,6,57,Matches
Éverson,br BRA,GK,29.0,28.0,1000,800,200,44,0,8,0,1,0,0,0,0,857,0,0,Matches
Jefferson Savarino,ve VEN,"FW,MF",23.0,26.7,911,832,74,20,4,3,175,4,48,16,27,0,668,5,22,Matches
Allan,br BRA,MF,22.0,26.3,2026,1965,48,25,0,17,6,22,1,1,0,0,1770,13,11,Matches
Réver,br BRA,DF,35.0,24.1,2218,2150,63,60,1,13,0,2,0,0,0,0,2008,5,4,Matches
Jair,br BRA,MF,25.0,23.0,1218,1188,27,26,4,5,6,1,0,0,0,0,1085,3,15,Matches
Eduardo Sasha,br BRA,FW,27.0,22.7,610,568,38,0,1,3,8,3,0,0,0,0,493,4,11,Matches
Hyoran,br BRA,MF,26.0,19.5,892,785,103,28,3,9,110,7,64,38,17,0,650,4,19,Matches
Igor Rabello,br BRA,DF,24.0,19.5,1371,1305,65,60,0,4,1,5,0,0,0,0,1195,1,10,Matches
Alan Franco,ec ECU,MF,21.0,17.4,695,671,20,7,2,4,14,11,2,1,1,0,588,4,8,Matches
Nathan,br BRA,"MF,FW",23.0,13.5,428,412,15,6,2,1,12,1,0,0,0,0,355,1,7,Matches
Eduardo Vargas,cl CHI,FW,30.0,11.2,263,245,17,0,0,2,9,0,0,0,0,0,208,1,3,Matches
Rafael Pires,br BRA,GK,30.0,9.2,278,200,78,15,0,0,0,0,0,0,0,0,203,0,1,Matches
Marrony,br BRA,"FW,MF",20.0,11.6,279,261,17,0,0,2,17,2,0,0,0,0,227,1,8,Matches
Federico Zaracho,ar ARG,MF,21.0,5.7,164,149,14,7,2,1,8,6,1,1,0,0,129,1,5,Matches
Gabriel,br BRA,DF,24.0,5.6,481,468,12,11,0,5,0,1,0,0,0,0,448,1,1,Matches
Mariano,br BRA,DF,33.0,4.5,371,305,64,8,0,2,18,55,1,1,0,0,268,2,4,Matches
Calebe,br BRA,"MF,FW",19.0,4.3,184,177,7,4,2,0,4,1,2,0,2,0,160,0,2,Matches
Marquinhos,br BRA,"FW,MF",20.0,4.9,161,153,8,0,1,0,12,8,0,0,0,0,123,0,4,Matches
Wellington Daniel Bueno,br BRA,DF,24.0,3.9,272,253,19,13,0,6,2,6,0,0,0,0,236,0,1,Matches
Talison,br BRA,"DF,MF",19.0,1.9,129,112,17,4,0,1,4,13,0,0,0,0,100,0,1,Matches
Sávio,br BRA,"MF,FW",15.0,1.8,68,61,7,1,2,2,11,0,6,4,0,0,43,0,3,Matches
Dylan Borrero,co COL,MF,18.0,1.6,88,85,3,1,0,2,1,2,0,0,0,0,69,0,1,Matches
Mailton dos Santos,br BRA,"MF,FW",21.0,1.2,44,41,3,1,0,1,10,0,2,1,1,0,25,0,3,Matches
Diego Tardelli,br BRA,FW,34.0,1.1,25,24,1,0,0,0,3,0,0,0,0,0,21,0,0,Matches
Fábio Santos,br BRA,"DF,FW",34.0,0.8,73,70,2,0,0,0,2,2,0,0,0,0,65,1,0,Matches
Victor Leandro Bagy,br BRA,GK,37.0,0.8,28,20,8,2,0,0,0,0,0,0,0,0,17,0,0,Matches
Bruno Costa,br BRA,"FW,MF",19.0,0.5,4,3,1,0,0,0,2,0,0,0,0,0,3,0,1,Matches
Wesley da Silva,br BRA,"MF,DF",19.0,0.2,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
Léo Sena,br BRA,"FW,MF",24.0,0.1,7,7,0,0,0,1,0,0,0,0,0,0,5,0,2,Matches
Gustavo Henrique,br BRA,FW,20.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
Squad Total,,,25.8,38.0,23076,21103,1899,543,30,155,883,797,251,112,108,0,19269,74,307,
Opponent Total,,,26.2,38.0,14912,12892,1960,605,19,147,528,723,137,48,57,7,11238,60,308,
