Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Igor Rabello,br BRA,DF,23.0,32.5,1164,1122,41,41,0,6,2,0,0,0,0,0,987,1,9,Matches
Fábio Santos,br BRA,DF,33.0,29.8,1660,1340,314,37,0,8,63,273,4,0,3,0,1378,6,29,Matches
Réver,br BRA,"DF,MF",34.0,27.0,1194,1132,57,53,0,9,2,4,0,0,0,0,1014,5,5,Matches
Cleiton Schwengber,br BRA,GK,21.0,25.0,666,391,271,72,0,5,0,0,0,0,0,0,419,4,2,Matches
Elías,br BRA,MF,33.0,22.4,1209,1157,48,40,1,9,6,7,0,0,0,0,1087,4,13,Matches
Luan,br BRA,"MF,FW",28.0,23.2,1260,1216,40,16,6,7,79,14,10,5,4,0,981,4,46,Matches
Patric Cabral Lalau,br BRA,DF,29.0,22.8,1288,1065,222,16,2,4,75,203,3,0,3,0,990,1,27,Matches
Juan Cazares,ec ECU,"MF,FW",26.0,19.4,1102,954,146,34,5,17,121,11,98,40,50,0,830,2,23,Matches
Guga,br BRA,DF,20.0,17.2,972,764,205,19,0,4,67,173,13,3,10,0,740,3,16,Matches
Yimmi Chará,co COL,"FW,MF",27.0,15.0,711,705,4,3,3,3,18,1,0,0,0,0,616,2,8,Matches
Franco Di Santo,ar ARG,FW,29.0,16.1,285,246,37,2,0,2,9,4,1,0,0,0,190,2,12,Matches
Ricardo Oliveira,br BRA,FW,38.0,12.9,221,186,35,0,0,0,3,2,0,0,0,0,176,0,4,Matches
José Welison,br BRA,MF,23.0,14.8,604,589,15,12,2,8,2,3,0,0,0,0,482,0,10,Matches
Leonardo Silva,br BRA,DF,39.0,14.8,549,527,21,21,0,3,2,0,0,0,0,0,460,1,4,Matches
Rómulo Otero,ve VEN,"FW,MF",26.0,14.1,518,414,100,25,1,3,115,7,68,44,22,1,337,4,14,Matches
Vinícius,br BRA,"MF,FW",27.0,13.7,756,721,31,10,1,11,33,0,19,7,10,0,621,4,6,Matches
Nathan,br BRA,MF,22.0,12.7,628,614,11,7,0,5,14,1,1,1,0,0,525,3,6,Matches
Victor Leandro Bagy,br BRA,GK,36.0,10.0,273,158,115,21,0,0,0,0,0,0,0,0,161,0,0,Matches
Jair,br BRA,MF,24.0,9.1,492,479,11,11,1,4,1,0,0,0,0,0,440,2,5,Matches
Geuvânio,br BRA,"FW,MF",26.0,11.1,459,449,10,0,1,8,22,4,6,3,0,0,356,0,16,Matches
Ramón Martínez,py PAR,MF,23.0,7.3,340,333,7,7,0,1,1,0,0,0,0,0,286,0,3,Matches
Marquinhos,br BRA,"FW,MF",19.0,7.4,218,213,4,0,0,0,13,3,1,1,0,0,165,1,10,Matches
Iago Maidana,br BRA,DF,22.0,7.0,215,208,6,6,0,1,1,0,0,0,0,0,175,1,2,Matches
Alerrandro,br BRA,FW,19.0,6.2,120,103,17,2,0,0,5,1,0,0,0,0,88,0,7,Matches
Lucas Hernández,uy URU,DF,26.0,5.0,258,203,55,3,0,1,21,52,0,0,0,0,191,0,7,Matches
Adílson Warken,br BRA,MF,32.0,4.0,313,309,4,4,0,0,0,0,0,0,0,0,300,0,1,Matches
Bruninho,br BRA,"MF,FW",18.0,4.5,215,207,8,2,0,0,14,1,5,1,3,0,174,0,4,Matches
Wilson,br BRA,GK,35.0,3.0,77,40,37,11,0,0,0,0,0,0,0,0,51,0,0,Matches
Maicon Marques,br BRA,"FW,MF",28.0,4.0,159,157,2,2,0,0,3,0,0,0,0,0,118,0,2,Matches
David Terans,uy URU,"MF,FW",24.0,1.6,45,38,7,3,1,0,9,0,4,1,2,0,33,0,3,Matches
Rafael Elias,br BRA,FW,19.0,1.4,34,32,2,0,0,0,1,0,0,0,0,0,24,0,2,Matches
Hulk,br BRA,DF,19.0,1.0,59,44,15,1,0,1,2,14,0,0,0,0,41,0,2,Matches
Squad Total,,,28.1,38.0,18064,16116,1898,481,24,120,704,778,233,106,107,1,14436,50,298,
Opponent Total,,,27.2,38.0,18035,16045,1950,532,21,118,801,733,236,92,102,1,14438,40,334,
