Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Éverson,br BRA,GK,29.0,28.0,34,1,0,3,0,35.1,0.33,1.1,0.04,113,232,48.7,845,139,25.4,28.6,155,11.0,18.9,314,8,2.5,47,1.68,18.4,Matches
Rafael Pires,br BRA,GK,30.0,9.2,8,0,0,1,0,10.3,0.36,2.3,0.25,19,92,20.7,215,29,35.8,34.3,63,23.8,26.8,92,3,3.3,12,1.31,16.0,Matches
Victor Leandro Bagy,br BRA,GK,37.0,0.8,3,1,0,0,0,2.0,0.26,-1.0,-1.24,4,13,30.8,22,3,36.4,30.5,6,83.3,46.7,3,0,0.0,0,0.0,9.5,Matches
Squad Total,,,25.8,38.0,45,2,0,4,0,47.4,0.33,2.4,0.06,136,337,40.4,1083,171,27.7,30.5,225,16.4,21.9,410,11,2.7,61,1.61,9.5,
Opponent Total,,,26.2,38.0,64,8,0,8,4,64.1,0.26,4.1,0.11,260,729,35.7,991,166,49.9,40.4,394,59.4,45.0,682,19,2.8,22,0.58,11.5,
