Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Guilherme Arana,br BRA,"DF,MF",22.0,35.5,2945,65,489,1327,1149,104,2945,63,40,63.5,23,36.5,1667,7968,4302,83,69,11,58,28,1949,280,Matches
Júnior Alonso,py PAR,DF,26.0,32.0,3118,124,918,1952,266,41,3118,15,10,66.7,5,33.3,1956,8986,5612,47,45,4,13,8,2408,24,Matches
Guga,br BRA,DF,21.0,29.6,2592,81,558,1541,512,17,2591,12,9,75.0,3,25.0,1401,6182,3598,54,66,2,25,11,1624,73,Matches
Keno,br BRA,"FW,MF",30.0,28.3,1403,1,63,309,1050,185,1397,185,103,55.7,82,44.3,1051,7901,4563,169,87,91,89,33,1109,512,Matches
Éverson,br BRA,GK,29.0,28.0,1048,774,1027,20,1,0,1048,0,0,,0,,590,2328,1355,0,0,0,0,0,564,0,Matches
Jefferson Savarino,ve VEN,"FW,MF",23.0,26.7,1167,6,68,370,743,94,1167,93,54,58.1,39,41.9,788,4677,2144,77,40,23,52,37,867,312,Matches
Allan,br BRA,MF,22.0,26.3,2241,52,368,1508,381,3,2241,18,16,88.9,2,11.1,1411,6042,2984,28,44,1,22,18,1748,44,Matches
Réver,br BRA,DF,35.0,24.1,2410,240,974,1380,65,20,2410,10,5,50.0,5,50.0,1361,5332,2966,6,15,1,4,4,1861,1,Matches
Jair,br BRA,MF,25.0,23.0,1431,33,172,905,365,40,1431,26,15,57.7,11,42.3,884,3852,1932,35,53,5,25,10,1090,74,Matches
Eduardo Sasha,br BRA,FW,27.0,22.7,770,8,47,349,380,91,769,18,8,44.4,10,55.6,449,1881,740,18,23,8,44,21,579,154,Matches
