Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Éverson,br BRA,GK,32.0,36,36,3240,36.0,31,0.86,132,102,78.0,17,9,10,14,38.9,2,2,0,0,0.0,Matches
Matheus Mendes,br BRA,GK,23.0,2,2,180,2.0,1,0.5,8,7,87.5,2,0,0,1,50.0,0,0,0,0,,Matches
Squad Total,,,28.7,38,38,3420,38.0,32,0.84,140,109,78.6,19,9,10,15,39.5,2,2,0,0,0.0,
Opponent Total,,,27.4,38,38,3420,38.0,52,1.37,171,120,73.1,10,9,19,7,18.4,6,6,0,0,0.0,
