Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Éverson,br BRA,GK,31.0,37,37,3330,37.0,37,1.0,119,81,73.9,15,12,10,15,40.5,7,6,1,0,14.3,Matches
Rafael Pires,br BRA,GK,32.0,1,1,90,1.0,0,0.0,2,2,100.0,0,1,0,1,100.0,0,0,0,0,,Matches
Squad Total,,,28.7,38,38,3420,38.0,37,0.97,121,83,74.4,15,13,10,16,42.1,7,6,1,0,14.3,
Opponent Total,,,27.3,38,38,3414,38.0,45,1.19,173,129,76.9,10,13,15,11,28.9,6,5,1,0,16.7,
