Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Rubens,br BRA,"DF,MF",21.0,24,14,1352.0,15.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,1.1,2.1,40.0,53.0,89.0,0.07,0.07,0.13,0.07,0.13,0.06,0.07,0.14,0.06,0.14,Matches
Bruno Fuchs,br BRA,DF,23.0,15,13,1088.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2,5.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Hyoran,br BRA,"MF,FW",29.0,12,12,691.0,7.7,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,2.1,2.1,3.1,5.2,16.0,35.0,30.0,0.26,0.0,0.26,0.26,0.26,0.28,0.4,0.68,0.28,0.68,Matches
Alan Franco,ec ECU,"MF,FW",24.0,18,9,840.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.5,4.0,26.0,8.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Matches
Igor Rabello,br BRA,DF,27.0,11,7,692.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.1,0.1,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,Matches
Pedrinho,br BRA,"MF,FW",24.0,15,6,629.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,1.4,1.7,16.0,70.0,34.0,0.0,0.29,0.29,0.0,0.29,0.04,0.21,0.25,0.04,0.25,Matches
Eduardo Vargas,cl CHI,FW,33.0,12,4,470.0,5.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.3,0.3,1.1,1.4,6.0,11.0,25.0,0.19,0.0,0.19,0.19,0.19,0.05,0.21,0.26,0.05,0.26,Matches
Nathan Silva,br BRA,DF,25.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.5,4.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.11,0.04,0.11,Matches
Patrick,br BRA,"MF,FW",30.0,23,2,559.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,1.2,2.1,20.0,22.0,54.0,0.0,0.0,0.0,0.0,0.0,0.15,0.19,0.34,0.15,0.34,Matches
Alan Kardec,br BRA,"FW,MF",34.0,14,2,265.0,2.9,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0.8,1.7,2.0,5.0,7.0,0.34,0.34,0.68,0.34,0.68,0.31,0.26,0.57,0.31,0.57,Matches
Matheus Mendes,br BRA,GK,23.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Réver,br BRA,"DF,FW",38.0,9,1,117.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dodô,br BRA,DF,30.0,1,1,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Alisson,br BRA,"MF,DF",17.0,5,0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,3.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.33,0.35,0.03,0.35,Matches
Isaac,br BRA,FW,18.0,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.0,0.53,Matches
Paulo Vitor,br BRA,MF,18.0,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cadu,br BRA,"MF,FW",18.0,2,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches
Gabriel Delfim,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Rômulo,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.7,38,418,3420.0,38.0,51.0,35.0,86.0,45.0,6.0,6.0,113.0,5.0,46.5,42.3,32.9,75.2,669.0,1399.0,1387.0,1.34,0.92,2.26,1.18,2.11,1.22,0.87,2.09,1.11,1.98,
Opponent Total,,,27.4,38,418,3420.0,38.0,31.0,21.0,52.0,29.0,2.0,2.0,106.0,7.0,40.9,39.4,28.3,67.6,638.0,1461.0,1449.0,0.82,0.55,1.37,0.76,1.32,1.08,0.74,1.82,1.04,1.78,
