Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Éverson,br BRA,GK,30.0,37.0,0,0,0,0,7,0,0,0,2,0,0,0,51,10,1,90.9,Matches
Hulk,br BRA,FW,34.0,32.5,3,0,0,54,83,13,24,4,7,2,1,0,105,28,49,36.4,Matches
Allan,br BRA,MF,23.0,29.8,7,1,1,60,35,1,9,41,32,0,1,0,176,16,5,76.2,Matches
Federico Zaracho,ar ARG,"MF,FW",22.0,26.8,4,0,0,55,25,5,12,35,44,0,0,0,125,21,42,33.3,Matches
Nathan Silva,br BRA,DF,23.0,28.0,4,0,0,55,16,0,2,44,24,0,1,2,149,76,58,56.7,Matches
Guilherme Arana,br BRA,DF,23.0,25.4,7,0,0,41,40,3,123,29,22,0,0,0,157,19,15,55.9,Matches
Júnior Alonso,py PAR,DF,27.0,22.0,5,0,0,24,3,0,8,22,14,0,1,0,105,58,28,67.4,Matches
Tchê Tchê,br BRA,MF,28.0,21.8,4,0,0,43,21,0,16,12,15,0,0,0,107,7,8,46.7,Matches
Ignacio Fernández,ar ARG,MF,31.0,20.1,4,0,0,14,41,2,131,3,16,1,0,0,87,7,16,30.4,Matches
Guga,br BRA,DF,22.0,19.5,2,0,0,27,24,1,65,38,39,0,0,0,85,21,25,45.7,Matches
Jair,br BRA,MF,26.0,17.3,6,0,0,41,31,0,5,20,36,1,0,0,87,23,20,53.5,Matches
Mariano,br BRA,DF,34.0,17.8,5,0,0,17,10,1,72,29,18,0,0,0,121,18,11,62.1,Matches
Keno,br BRA,"FW,MF",31.0,15.9,2,0,0,16,25,3,71,9,17,0,0,0,56,7,16,30.4,Matches
Réver,br BRA,DF,36.0,15.2,1,0,0,10,11,0,0,26,7,0,0,0,55,29,16,64.4,Matches
Jefferson Savarino,ve VEN,FW,24.0,11.4,1,0,0,7,15,1,57,3,4,0,0,0,42,3,9,25.0,Matches
Dodô,br BRA,DF,28.0,9.8,3,0,0,10,6,3,36,11,11,0,0,0,49,14,7,66.7,Matches
Diego Costa,es ESP,FW,32.0,8.6,3,0,0,11,17,4,3,0,2,1,0,0,21,15,23,39.5,Matches
Hyoran,br BRA,"FW,MF",27.0,7.4,1,0,0,15,14,2,36,3,14,0,0,0,34,5,7,41.7,Matches
Eduardo Vargas,cl CHI,"FW,MF",31.0,9.0,2,1,1,9,10,3,7,4,6,0,0,0,46,11,17,39.3,Matches
Igor Rabello,br BRA,DF,25.0,7.9,3,0,0,10,8,0,0,13,4,0,0,0,44,20,13,60.6,Matches
Dylan Borrero,co COL,"FW,MF",19.0,5.6,2,0,0,6,12,2,10,0,10,0,0,0,36,3,8,27.3,Matches
Eduardo Sasha,br BRA,"FW,MF",28.0,7.1,3,0,0,8,9,3,2,3,3,1,0,0,35,14,7,66.7,Matches
Nathan,br BRA,"MF,FW",24.0,4.9,2,0,0,12,6,0,5,4,3,0,0,0,23,2,4,33.3,Matches
Gabriel,br BRA,DF,25.0,4.1,1,0,0,3,1,1,0,8,1,0,0,0,16,7,3,70.0,Matches
Marrony,br BRA,"FW,MF",21.0,2.7,2,0,0,5,4,1,2,3,2,0,0,0,10,3,5,37.5,Matches
Calebe,br BRA,"MF,FW",20.0,3.1,0,0,0,10,9,0,13,0,4,2,0,0,15,1,3,25.0,Matches
Alan Franco,ec ECU,MF,22.0,1.4,0,0,0,0,3,0,0,0,0,0,0,0,3,1,4,20.0,Matches
Micael,br BRA,DF,20.0,1.0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0.0,Matches
Rafael Pires,br BRA,GK,31.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Wellington Daniel Bueno,br BRA,DF,25.0,0.8,0,0,0,0,2,0,0,1,0,0,0,0,8,1,2,33.3,Matches
Felipe Felicio,br BRA,"MF,FW",18.0,1.2,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,50.0,Matches
Sávio,br BRA,FW,16.0,0.6,0,0,0,1,4,0,2,1,2,0,0,0,6,0,3,0.0,Matches
Luiz Filipe,br BRA,"FW,MF",19.0,0.6,0,0,0,5,4,0,0,0,0,0,0,0,2,0,3,0.0,Matches
Neto,br BRA,MF,18.0,0.6,1,0,0,4,0,0,0,1,0,0,1,0,2,0,0,,Matches
Luis Otávio Echaporã,br BRA,FW,20.0,0.3,0,0,0,2,0,0,3,1,1,0,0,0,0,0,0,,Matches
Squad Total,,,27.8,38.0,79,2,2,576,500,49,714,369,361,8,5,2,1861,441,430,50.6,
Opponent Total,,,26.8,38.0,91,1,1,528,548,43,590,460,331,3,11,0,1784,430,441,49.4,
