Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2014-02-11,19:45,Libertadores,Second stage,Tue,Away,W,1,0,ve Zamora,,30000.0,,,,Mauro Vigliano,Match Report,
2014-02-26,22:00,Libertadores,Second stage,Wed,Home,W,2,1,co Santa Fe,,20000.0,,,,Daniel Fedorczuk,Match Report,
2014-03-12,22:00,Libertadores,Second stage,Wed,Away,D,2,2,py Nacional,,,,,,Patricio Loustau,Match Report,
2014-03-19,19:45,Libertadores,Second stage,Wed,Home,D,1,1,py Nacional,,,,,,Omar Ponce,Match Report,
2014-04-03,21:00,Libertadores,Second stage,Thu,Away,D,1,1,co Santa Fe,,,,,,Saúl Laverni,Match Report,
2014-04-10,17:30,Libertadores,Second stage,Thu,Home,W,1,0,ve Zamora,,,,,,Roberto Tobar,Match Report,
2014-04-20,16:00,Série A,Matchweek 1,Sun,Home,D,0,0,Corinthians,,8724.0,,4-2-3-1,4-3-2-1,Heber Roberto Lopes,Match Report,
2014-04-23,20:00,Libertadores,Round of 16,Wed,Away,L,0,1,co Nacional,,,,,,Martín Vázquez,Match Report,Leg 1 of 2
2014-04-27,18:30,Série A,Matchweek 2,Sun,Away,L,1,2,Grêmio,,9245.0,,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,
2014-05-01,19:15,Libertadores,Round of 16,Thu,Home,D,1,1,co Nacional,,,,,,Patricio Loustau,Match Report,Leg 2 of 2; Nacional won
2014-05-04,18:30,Série A,Matchweek 3,Sun,Home,L,0,1,Goiás,,6029.0,,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2014-05-11,16:00,Série A,Matchweek 4,Sun,Home,W,2,1,Cruzeiro,,9048.0,,3-5-1-1,4-5-1,Heber Roberto Lopes,Match Report,
2014-05-18,17:30,Série A,Matchweek 5,Sun,Away,W,2,1,Santos,,15600.0,,4-2-3-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
2014-05-22,21:00,Série A,Matchweek 6,Thu,Away,W,3,2,Vitória,,4694.0,,4-2-3-1,4-2-3-1,Vinicius Furlan,Match Report,
2014-05-25,18:30,Série A,Matchweek 7,Sun,Home,D,0,0,Criciúma,,15668.0,,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2014-05-28,22:00,Série A,Matchweek 8,Wed,Home,W,2,0,Fluminense,,15447.0,,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2014-05-31,18:30,Série A,Matchweek 9,Sat,Away,L,1,2,São Paulo,,27530.0,,4-2-3-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
2014-07-19,18:30,Série A,Matchweek 11,Sat,Home,D,1,1,Bahia,,7558.0,,4-2-3-1,4-3-2-1,Vinicius Furlan,Match Report,
2014-07-27,16:00,Série A,Matchweek 12,Sun,Away,L,1,2,Sport Recife,,16579.0,,4-2-3-1,4-2-3-1,Thiago Duarte Peixoto,Match Report,
2014-08-03,18:30,Série A,Matchweek 13,Sun,Home,W,3,1,Ath Paranaense,,8663.0,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2014-08-06,21:00,Série A,Matchweek 10,Wed,Away,D,1,1,Chapecoense,,9426.0,,4-2-3-1,4-4-2,Wilton Sampaio,Match Report,
2014-08-10,18:30,Série A,Matchweek 14,Sun,Home,W,2,1,Palmeiras,,14089.0,,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2014-08-17,18:30,Série A,Matchweek 15,Sun,Away,D,2,2,Figueirense,,7196.0,,4-2-3-1,4-1-2-1-2,Felipe Gomes da Silva,Match Report,
2014-08-20,22:00,Série A,Matchweek 16,Wed,Away,L,1,2,Flamengo,,40892.0,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,
2014-08-23,18:30,Série A,Matchweek 17,Sat,Home,W,1,0,Internacional,,19732.0,,4-2-3-1,4-3-2-1,Luiz Flávio de Oliveira,Match Report,
2014-08-31,16:00,Série A,Matchweek 18,Sun,Away,D,0,0,Coritiba,,6950.0,,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2014-09-07,16:00,Série A,Matchweek 19,Sun,Home,W,1,0,Botafogo (RJ),,18588.0,,4-2-3-1,4-2-3-1,Flavio Rodrigues Guerra,Match Report,
2014-09-11,19:30,Série A,Matchweek 20,Thu,Away,L,0,1,Corinthians,,24784.0,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2014-09-14,18:30,Série A,Matchweek 21,Sun,Home,D,0,0,Grêmio,,11873.0,,4-2-3-1,4-2-3-1,Jailson Macêdo Freitas,Match Report,
