Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Nathan Silva,br BRA,DF,24.0,19.2,1022,1133,90.2,18731,6836,374,406,92.1,567,601,94.3,68,100,68.0,0,0.7,0.2,-0.7,3,62,2,0,57,Matches
Eduardo Sasha,br BRA,"FW,MF",29.0,14.3,339,422,80.3,4852,1155,199,225,88.4,108,134,80.6,17,27,63.0,1,1.7,2.3,-0.7,20,39,11,0,55,Matches
Ademir Santos,br BRA,"FW,MF",26.0,16.6,338,452,74.8,5345,1259,181,202,89.6,122,161,75.8,27,47,57.4,0,2.3,2.1,-2.3,28,26,17,7,45,Matches
Eduardo Vargas,cl CHI,FW,32.0,12.7,405,485,83.5,6327,1112,230,258,89.1,139,170,81.8,26,34,76.5,3,2.3,2.1,0.7,17,31,10,0,52,Matches
Jemerson,br BRA,DF,29.0,11.1,511,576,88.7,9324,3523,196,202,97.0,264,292,90.4,47,70,67.1,0,0.0,0.1,0.0,2,27,1,0,29,Matches
Rubens,br BRA,"DF,MF",20.0,13.7,424,566,74.9,6474,1669,235,277,84.8,146,190,76.8,31,49,63.3,0,1.0,1.1,-1.0,12,18,19,9,35,Matches
Otávio,br BRA,MF,27.0,12.9,812,892,91.0,14159,3907,339,360,94.2,394,427,92.3,64,80,80.0,0,0.1,0.2,-0.1,3,60,2,0,58,Matches
Dodô,br BRA,DF,29.0,10.1,386,471,82.0,5762,1814,243,266,91.4,115,145,79.3,21,40,52.5,0,0.5,0.4,-0.5,9,23,7,3,33,Matches
Réver,br BRA,DF,37.0,10.5,674,770,87.5,12856,5230,250,267,93.6,350,380,92.1,67,113,59.3,0,0.1,0.2,-0.1,2,30,2,0,31,Matches
Cristian Pavón,ar ARG,"FW,MF",26.0,7.7,256,338,75.7,4532,1103,135,160,84.4,82,105,78.1,32,50,64.0,0,0.8,1.0,-0.8,12,19,12,3,34,Matches
Igor Rabello,br BRA,DF,26.0,6.7,375,411,91.2,6728,2406,146,155,94.2,199,213,93.4,28,36,77.8,1,0.1,0.2,0.9,2,26,0,0,22,Matches
Calebe,br BRA,"MF,FW",21.0,2.9,150,172,87.2,2146,610,80,85,94.1,62,67,92.5,4,10,40.0,0,0.4,0.6,-0.4,4,14,2,0,15,Matches
Sávio,br BRA,"FW,MF",17.0,2.4,59,78,75.6,956,212,29,35,82.9,20,25,80.0,6,11,54.5,0,0.2,0.1,-0.2,4,3,2,1,8,Matches
Guilherme Carvalho,br BRA,"MF,DF",22.0,1.6,55,71,77.5,727,138,38,43,88.4,14,21,66.7,1,2,50.0,0,0.0,0.0,0.0,0,4,0,0,4,Matches
Pedrinho,br BRA,"MF,FW",23.0,2.5,118,146,80.8,1630,493,64,72,88.9,44,54,81.5,3,8,37.5,0,0.1,0.7,-0.1,5,18,3,0,17,Matches
Fábio,br BRA,"FW,MF",24.0,1.5,17,24,70.8,228,26,10,14,71.4,7,9,77.8,0,0,,0,0.3,0.0,-0.3,2,1,0,0,1,Matches
Diego Godín,uy URU,DF,35.0,1.0,73,80,91.3,1333,547,28,28,100.0,41,44,93.2,4,8,50.0,0,0.0,0.0,0.0,0,2,0,0,4,Matches
Rafael Pires,br BRA,GK,32.0,1.0,17,18,94.4,354,226,5,5,100.0,11,11,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Jefferson Savarino,ve VEN,FW,25.0,1.0,29,38,76.3,422,117,15,18,83.3,9,12,75.0,3,5,60.0,0,0.0,0.1,0.0,1,3,2,0,6,Matches
Alan Kardec,br BRA,"FW,MF",33.0,2.9,29,44,65.9,342,33,15,22,68.2,10,15,66.7,0,0,,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Yan Phillipe,br BRA,FW,17.0,0.2,10,13,76.9,121,9,9,10,90.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,1,1,0,0,2,Matches
Squad Total,,,28.7,38.0,17665,21310,82.9,311674,108520,7981,8843,90.3,7591,8660,87.7,1741,2869,60.7,27,38.4,43.0,-11.4,436,1486,357,98,1820,
Opponent Total,,,27.3,38.0,11602,15100,76.8,210664,80478,5156,5968,86.4,4800,5709,84.1,1340,2527,53.0,27,24.0,21.4,3.0,273,938,190,59,1134,
