Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Éverson,br BRA,GK,31.0,37.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,16,0,Matches
Allan,br BRA,MF,24.0,30.4,47,30,21,21,5,24,50,48.0,26,24,7,17,25,72,44,1,Matches
Júnior Alonso,py PAR,DF,28.0,28.9,24,14,17,6,1,13,29,44.8,16,28,17,11,28,52,66,0,Matches
Jair,br BRA,MF,27.0,23.0,65,41,25,31,9,28,51,54.9,23,37,4,33,32,97,10,0,Matches
Ignacio Fernández,ar ARG,MF,32.0,24.7,47,24,14,18,15,21,70,30.0,49,32,2,30,21,68,7,0,Matches
Hulk,br BRA,FW,35.0,23.2,11,6,0,7,4,4,17,23.5,13,4,0,4,3,14,12,0,Matches
Federico Zaracho,ar ARG,"MF,FW",23.0,20.9,52,29,19,22,11,20,62,32.3,42,33,2,31,22,74,17,0,Matches
Keno,br BRA,"FW,MF",32.0,20.6,42,20,11,20,11,15,29,51.7,14,28,4,24,3,45,8,0,Matches
Mariano,br BRA,DF,35.0,19.2,43,30,21,18,4,24,55,43.6,31,17,1,16,23,66,28,1,Matches
Guilherme Arana,br BRA,DF,24.0,19.1,22,16,13,7,2,9,16,56.3,7,15,6,9,10,32,25,0,Matches
Guga,br BRA,DF,23.0,18.6,57,35,30,23,4,30,45,66.7,15,21,4,17,27,84,24,1,Matches
Nathan Silva,br BRA,DF,24.0,19.2,24,14,15,9,0,9,13,69.2,4,17,12,5,29,53,76,0,Matches
Eduardo Sasha,br BRA,"FW,MF",29.0,14.3,8,6,4,4,0,3,8,37.5,5,12,1,11,6,14,7,0,Matches
Ademir Santos,br BRA,"FW,MF",26.0,16.6,29,18,14,7,8,13,42,31.0,29,27,2,25,8,37,8,0,Matches
Eduardo Vargas,cl CHI,FW,32.0,12.7,6,6,2,2,2,3,9,33.3,6,11,0,11,4,10,8,0,Matches
Jemerson,br BRA,DF,29.0,11.1,18,8,10,7,1,10,14,71.4,4,9,4,5,10,28,33,0,Matches
Rubens,br BRA,"DF,MF",20.0,13.7,63,31,31,24,8,26,43,60.5,17,17,1,16,21,84,28,0,Matches
Otávio,br BRA,MF,27.0,12.9,34,19,16,17,1,14,32,43.8,18,22,3,19,12,46,13,1,Matches
Dodô,br BRA,DF,29.0,10.1,16,11,9,6,1,7,10,70.0,3,10,0,10,13,29,15,0,Matches
Réver,br BRA,DF,37.0,10.5,13,9,9,2,2,5,9,55.6,4,7,5,2,12,25,40,0,Matches
Cristian Pavón,ar ARG,"FW,MF",26.0,7.7,12,7,4,3,5,9,20,45.0,11,13,0,13,3,15,2,0,Matches
Igor Rabello,br BRA,DF,26.0,6.7,12,5,11,1,0,8,11,72.7,3,12,8,4,14,26,21,0,Matches
Calebe,br BRA,"MF,FW",21.0,2.9,10,7,3,6,1,4,7,57.1,3,2,1,1,3,13,1,0,Matches
Sávio,br BRA,"FW,MF",17.0,2.4,3,1,1,2,0,2,8,25.0,6,2,0,2,3,6,0,0,Matches
Guilherme Carvalho,br BRA,"MF,DF",22.0,1.6,6,3,4,1,1,1,6,16.7,5,3,0,3,1,7,4,0,Matches
Pedrinho,br BRA,"MF,FW",23.0,2.5,4,3,2,1,1,1,1,100.0,0,0,0,0,3,7,2,0,Matches
Fábio,br BRA,"FW,MF",24.0,1.5,1,1,0,1,0,0,2,0.0,2,0,0,0,0,1,0,0,Matches
Diego Godín,uy URU,DF,35.0,1.0,2,2,2,0,0,0,2,0.0,2,0,0,0,2,4,1,0,Matches
Rafael Pires,br BRA,GK,32.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Jefferson Savarino,ve VEN,FW,25.0,1.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
Alan Kardec,br BRA,"FW,MF",33.0,2.9,1,1,1,0,0,0,1,0.0,1,3,0,3,0,1,2,0,Matches
Yan Phillipe,br BRA,FW,17.0,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
Squad Total,,,28.7,38.0,673,398,310,266,97,303,663,45.7,360,408,84,324,338,1011,518,4,
Opponent Total,,,27.3,38.0,599,356,321,215,63,271,636,42.6,365,377,144,233,380,979,827,10,
