Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Éverson,br BRA,GK,32.0,36.0,1064,816,246,71,0,3,0,0,0,0,0,0,751,2,0,Matches
Paulinho,br BRA,"FW,MF",22.0,33.2,1049,1034,11,3,2,4,19,5,0,0,0,0,855,4,33,Matches
Hulk,br BRA,FW,36.0,32.7,1000,821,172,48,16,15,129,8,71,36,22,1,650,7,36,Matches
Jemerson,br BRA,DF,30.0,27.5,1535,1367,166,61,1,12,0,2,0,0,0,0,1363,2,7,Matches
Guilherme Arana,br BRA,DF,25.0,26.5,1709,1437,261,26,2,5,100,228,7,1,5,0,1364,11,47,Matches
Otávio,br BRA,MF,28.0,25.6,1448,1403,44,41,1,8,3,3,0,0,0,0,1309,1,2,Matches
Mauricio Lemos,uy URU,DF,27.0,24.6,1253,1177,73,42,1,17,2,4,0,0,0,0,1044,3,10,Matches
Federico Zaracho,ar ARG,"MF,FW",24.0,21.6,931,889,39,14,4,3,9,12,5,4,0,0,802,3,17,Matches
Cristian Pavón,ar ARG,"FW,MF",27.0,21.5,969,918,47,11,3,13,84,13,23,13,4,0,741,4,24,Matches
Renzo Saravia,ar ARG,DF,29.0,19.0,976,816,157,10,2,4,44,147,0,0,0,0,758,3,30,Matches
Rodrigo Battaglia,ar ARG,MF,31.0,19.2,977,921,54,52,0,5,7,1,0,0,0,0,855,2,12,Matches
Mariano,br BRA,DF,36.0,17.4,1101,948,146,14,0,10,39,132,0,0,0,0,854,7,23,Matches
Igor Gomes,br BRA,"MF,FW",23.0,15.3,705,652,53,11,6,2,63,5,36,25,5,0,523,0,16,Matches
Edenílson,br BRA,"MF,FW",33.0,15.2,674,644,29,11,5,3,12,8,5,0,4,0,574,1,11,Matches
Rubens,br BRA,"DF,MF",21.0,15.0,772,678,92,6,1,1,36,86,0,0,0,0,596,2,32,Matches
Bruno Fuchs,br BRA,DF,23.0,12.1,661,632,27,22,1,8,3,5,0,0,0,0,554,2,3,Matches
Hyoran,br BRA,"MF,FW",29.0,7.7,298,255,42,6,4,4,50,4,32,20,11,0,202,1,12,Matches
Alan Franco,ec ECU,"MF,FW",24.0,9.3,356,347,9,9,0,0,4,0,0,0,0,0,302,0,4,Matches
Igor Rabello,br BRA,DF,27.0,7.7,365,350,15,13,0,0,1,1,0,0,0,0,293,0,0,Matches
Pedrinho,br BRA,"MF,FW",24.0,7.0,414,397,13,3,5,2,24,1,8,4,4,0,339,4,12,Matches
Eduardo Vargas,cl CHI,FW,33.0,5.2,159,156,3,0,1,6,4,2,0,0,0,0,127,0,1,Matches
Nathan Silva,br BRA,DF,25.0,4.0,238,229,9,8,0,1,1,0,0,0,0,0,213,0,1,Matches
Patrick,br BRA,"MF,FW",30.0,6.2,323,293,29,5,1,0,16,24,0,0,0,0,260,1,4,Matches
Alan Kardec,br BRA,"FW,MF",34.0,2.9,53,48,5,0,0,0,1,0,0,0,0,0,37,0,3,Matches
Matheus Mendes,br BRA,GK,23.0,2.0,66,30,36,13,0,0,0,0,0,0,0,0,40,0,0,Matches
Réver,br BRA,"DF,FW",38.0,1.3,53,48,5,0,0,1,0,0,0,0,0,0,46,0,0,Matches
Dodô,br BRA,DF,30.0,0.7,56,47,9,1,0,0,4,8,0,0,0,0,46,0,3,Matches
Alisson,br BRA,"MF,DF",17.0,0.5,31,29,1,0,0,0,3,0,1,1,0,0,21,1,0,Matches
Isaac,br BRA,FW,18.0,0.2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
Paulo Vitor,br BRA,MF,18.0,0.2,17,17,0,0,0,0,0,0,0,0,0,0,17,0,0,Matches
Cadu,br BRA,"MF,FW",18.0,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
Squad Total,,,28.7,38.0,19257,17403,1793,501,56,127,658,699,188,104,55,1,15539,61,343,
Opponent Total,,,27.4,38.0,17119,15184,1880,620,38,121,706,688,205,102,78,1,13543,55,343,
