Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Guilherme Arana,br BRA,"DF,MF",22.0,35.5,4,0,0,48,48,1,242,39,29,2,0,0,199,32,38,45.7,Matches
Júnior Alonso,py PAR,DF,26.0,32.0,7,0,0,43,7,0,10,58,29,0,1,0,163,95,55,63.3,Matches
Guga,br BRA,DF,21.0,29.6,3,0,0,41,39,0,38,60,45,0,0,0,164,42,40,51.2,Matches
Keno,br BRA,"FW,MF",30.0,28.3,5,0,0,36,67,28,158,18,26,2,0,0,93,12,16,42.9,Matches
Éverson,br BRA,GK,29.0,28.0,1,0,0,1,3,0,0,0,0,0,0,0,55,3,0,100.0,Matches
Jefferson Savarino,ve VEN,"FW,MF",23.0,26.7,3,0,0,25,30,12,175,6,12,0,0,0,111,1,26,3.7,Matches
Allan,br BRA,MF,22.0,26.3,8,1,1,43,28,0,6,43,32,0,0,0,165,11,13,45.8,Matches
Réver,br BRA,DF,35.0,24.1,3,0,0,15,20,1,0,43,9,0,0,0,105,72,38,65.5,Matches
Jair,br BRA,MF,25.0,23.0,9,0,0,59,61,0,6,24,25,0,1,0,108,19,26,42.2,Matches
Eduardo Sasha,br BRA,FW,27.0,22.7,2,0,0,24,26,2,8,7,5,1,0,0,58,21,34,38.2,Matches
Hyoran,br BRA,MF,26.0,19.5,2,0,0,45,39,3,110,12,15,0,0,0,69,11,30,26.8,Matches
Igor Rabello,br BRA,DF,24.0,19.5,3,0,0,19,17,0,1,24,12,0,0,0,80,67,26,72.0,Matches
Alan Franco,ec ECU,MF,21.0,17.4,1,0,0,42,15,1,14,13,20,1,0,0,62,14,25,35.9,Matches
Nathan,br BRA,"MF,FW",23.0,13.5,0,0,0,10,14,3,12,20,10,2,0,0,55,13,14,48.1,Matches
Eduardo Vargas,cl CHI,FW,30.0,11.2,1,0,0,10,11,10,9,6,2,0,0,0,27,13,18,41.9,Matches
Rafael Pires,br BRA,GK,30.0,9.2,0,1,0,1,0,0,0,0,0,0,0,0,12,0,1,0.0,Matches
Marrony,br BRA,"FW,MF",20.0,11.6,2,0,0,22,14,5,17,4,12,2,1,0,31,17,17,50.0,Matches
Federico Zaracho,ar ARG,MF,21.0,5.7,1,0,0,13,8,0,8,9,6,0,0,0,29,1,5,16.7,Matches
Gabriel,br BRA,DF,24.0,5.6,2,0,0,8,1,0,0,8,4,0,0,0,22,15,9,62.5,Matches
Mariano,br BRA,DF,33.0,4.5,2,0,0,10,9,0,18,8,6,0,0,0,30,9,4,69.2,Matches
Calebe,br BRA,"MF,FW",19.0,4.3,0,0,0,9,5,0,4,0,5,0,0,0,12,2,5,28.6,Matches
Marquinhos,br BRA,"FW,MF",20.0,4.9,0,0,0,12,5,3,12,3,5,0,0,0,19,4,12,25.0,Matches
Wellington Daniel Bueno,br BRA,DF,24.0,3.9,1,0,0,11,5,0,2,6,3,0,0,0,11,14,5,73.7,Matches
Talison,br BRA,"DF,MF",19.0,1.9,0,0,0,3,0,0,4,12,4,0,0,0,11,2,0,100.0,Matches
Sávio,br BRA,"MF,FW",15.0,1.8,1,0,0,4,7,2,11,0,2,0,0,0,15,0,0,,Matches
Dylan Borrero,co COL,MF,18.0,1.6,2,1,0,3,1,0,1,5,5,0,0,0,8,0,1,0.0,Matches
Mailton dos Santos,br BRA,"MF,FW",21.0,1.2,0,0,0,1,2,3,10,0,2,0,0,0,3,0,2,0.0,Matches
Diego Tardelli,br BRA,FW,34.0,1.1,0,0,0,1,1,0,3,0,3,0,0,0,2,0,4,0.0,Matches
Fábio Santos,br BRA,"DF,FW",34.0,0.8,0,0,0,2,0,0,2,2,3,0,0,0,5,3,1,75.0,Matches
Victor Leandro Bagy,br BRA,GK,37.0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Bruno Costa,br BRA,"FW,MF",19.0,0.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,Matches
Wesley da Silva,br BRA,"MF,DF",19.0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,Matches
Léo Sena,br BRA,"FW,MF",24.0,0.1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,100.0,Matches
Gustavo Henrique,br BRA,FW,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
Squad Total,,,25.8,38.0,64,3,1,563,484,74,883,430,331,10,3,0,1727,495,468,51.4,
Opponent Total,,,26.2,38.0,82,2,2,522,526,60,528,450,306,3,13,4,1625,468,495,48.6,
