Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Bruninho,br BRA,MF,17.0,5,0,110.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Erik Lima,br BRA,"FW,MF",23.0,5,0,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yago,br BRA,MF,22.0,2,0,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leandrinho,br BRA,MF,19.0,3,0,67.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Arouca,br BRA,"DF,MF",31.0,0,0,,,,,,,,,,,,,,,,Matches
Clayton,br BRA,"FW,MF",22.0,0,0,,,,,,,,,,,,,,,,Matches
Kevin,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Matheus Mancini,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches
Ruan Marvyn,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Michael,br BRA,GK,22.0,0,0,,,,,,,,,,,,,,,,Matches
Neto,br BRA,MF,15.0,0,0,,,,,,,,,,,,,,,,Matches
Martín Rea,uy URU,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Felipe Santana,br BRA,DF,31.0,0,0,,,,,,,,,,,,,,,,Matches
Cleiton Schwengber,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,Matches
Samuel Xavier,br BRA,DF,27.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.3,38,418,3420.0,38.0,55.0,42.0,97.0,51.0,4.0,5.0,92.0,3.0,1.45,1.11,2.55,1.34,2.45,
Opponent Total,,,26.8,38,418,3420.0,38.0,39.0,23.0,62.0,34.0,5.0,6.0,97.0,8.0,1.03,0.61,1.63,0.89,1.5,
