Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Éverson,br BRA,GK,30.0,37.0,1199,987,1187,12,1,0,1199,0,0,,0,,738,3147,1956,0,0,0,1,0,697,0,Matches
Hulk,br BRA,FW,34.0,32.5,1317,24,56,509,779,168,1311,145,78,53.8,66,45.5,842,5413,2660,95,59,46,137,86,1098,265,Matches
Allan,br BRA,MF,23.0,29.8,2269,68,589,1494,204,6,2269,27,22,81.5,5,18.5,1393,6814,3678,31,29,0,23,14,1761,22,Matches
Federico Zaracho,ar ARG,"MF,FW",22.0,26.8,1368,25,196,767,415,78,1368,39,27,69.2,12,30.8,725,2812,1168,17,31,10,50,25,933,119,Matches
Nathan Silva,br BRA,DF,23.0,28.0,1955,184,889,1010,60,24,1955,1,1,100.0,0,0.0,1106,3929,2224,7,5,0,6,3,1346,11,Matches
Guilherme Arana,br BRA,DF,23.0,25.4,1792,44,394,811,611,41,1792,60,32,53.3,28,46.7,1071,5838,3001,66,50,10,34,10,1210,164,Matches
Júnior Alonso,py PAR,DF,27.0,22.0,1631,184,721,804,115,29,1631,4,4,100.0,0,0.0,890,3834,2278,8,17,1,11,5,1126,22,Matches
Tchê Tchê,br BRA,MF,28.0,21.8,1324,20,241,828,266,13,1324,13,7,53.8,6,46.2,846,4133,2182,46,26,2,23,8,1035,36,Matches
Ignacio Fernández,ar ARG,MF,31.0,20.1,1446,11,81,742,636,55,1444,33,14,42.4,19,57.6,818,3524,1910,46,38,15,56,26,1064,163,Matches
Guga,br BRA,DF,22.0,19.5,1310,63,352,585,384,6,1310,7,3,42.9,4,57.1,580,2885,1481,36,24,1,13,11,703,76,Matches
Jair,br BRA,MF,26.0,17.3,1039,26,165,659,227,22,1039,25,21,84.0,4,16.0,615,2658,1439,17,32,1,18,11,706,49,Matches
Mariano,br BRA,DF,34.0,17.8,1265,56,313,595,369,4,1265,17,11,64.7,6,35.3,665,2666,1414,27,41,1,12,3,776,109,Matches
Keno,br BRA,"FW,MF",31.0,15.9,735,7,81,234,436,60,735,68,39,57.4,29,42.6,439,2830,1690,61,39,25,37,17,518,142,Matches
Réver,br BRA,DF,36.0,15.2,1165,240,706,454,13,7,1165,8,7,87.5,1,12.5,602,2528,1536,3,3,0,6,1,781,1,Matches
Jefferson Savarino,ve VEN,FW,24.0,11.4,540,1,35,211,299,46,540,37,22,59.5,15,40.5,343,1698,806,27,18,10,24,23,420,116,Matches
Dodô,br BRA,DF,28.0,9.8,616,33,132,331,157,8,616,12,9,75.0,3,25.0,324,1457,848,19,19,2,10,4,392,62,Matches
Diego Costa,es ESP,FW,32.0,8.6,301,3,13,130,162,50,301,25,13,52.0,12,48.0,193,1031,297,11,11,3,22,15,247,79,Matches
Hyoran,br BRA,"FW,MF",27.0,7.4,350,4,47,118,190,24,350,8,1,12.5,7,87.5,191,946,454,14,10,2,15,11,232,48,Matches
Eduardo Vargas,cl CHI,"FW,MF",31.0,9.0,469,3,42,249,187,35,466,29,19,65.5,10,34.5,311,2256,818,19,20,6,15,13,365,79,Matches
Igor Rabello,br BRA,DF,25.0,7.9,460,64,238,212,11,7,460,2,2,100.0,0,0.0,238,939,615,3,1,0,1,0,278,0,Matches
Dylan Borrero,co COL,"FW,MF",19.0,5.6,284,5,44,115,131,23,284,13,10,76.9,3,23.1,158,942,503,14,12,3,16,5,183,51,Matches
Eduardo Sasha,br BRA,"FW,MF",28.0,7.1,299,7,23,151,127,31,299,6,3,50.0,3,50.0,161,830,359,17,12,9,12,3,219,52,Matches
Nathan,br BRA,"MF,FW",24.0,4.9,251,4,37,138,81,6,251,15,10,66.7,5,33.3,137,598,311,8,9,1,6,9,180,17,Matches
Gabriel,br BRA,DF,25.0,4.1,278,44,147,126,6,3,278,0,0,,0,,157,580,360,0,1,0,2,0,196,1,Matches
Marrony,br BRA,"FW,MF",21.0,2.7,113,7,24,37,57,8,113,6,3,50.0,3,50.0,75,434,178,6,8,0,9,1,73,24,Matches
Calebe,br BRA,"MF,FW",20.0,3.1,195,1,22,124,51,1,195,5,5,100.0,0,0.0,127,489,285,5,9,3,4,4,145,12,Matches
Alan Franco,ec ECU,MF,22.0,1.4,84,0,10,55,19,0,84,1,0,0.0,1,100.0,60,338,199,3,1,0,2,0,71,2,Matches
Micael,br BRA,DF,20.0,1.0,78,3,26,51,1,0,78,0,0,,0,,57,169,109,0,0,0,0,0,58,0,Matches
Rafael Pires,br BRA,GK,31.0,1.0,22,20,22,0,0,0,22,0,0,,0,,10,34,11,0,0,0,0,0,11,0,Matches
Wellington Daniel Bueno,br BRA,DF,25.0,0.8,70,4,34,36,0,0,70,0,0,,0,,44,233,117,1,0,0,0,0,51,0,Matches
Felipe Felicio,br BRA,"MF,FW",18.0,1.2,23,0,2,12,10,3,23,3,3,100.0,0,0.0,18,111,65,2,2,1,1,1,22,2,Matches
Sávio,br BRA,FW,16.0,0.6,38,2,17,13,8,2,38,5,2,40.0,3,60.0,27,150,66,2,1,1,2,1,25,6,Matches
Luiz Filipe,br BRA,"FW,MF",19.0,0.6,15,1,5,5,5,1,15,0,0,,0,,11,51,17,1,1,0,3,3,13,3,Matches
Neto,br BRA,MF,18.0,0.6,33,2,7,24,2,0,33,1,1,100.0,0,0.0,20,72,23,1,0,0,1,2,21,0,Matches
Luis Otávio Echaporã,br BRA,FW,20.0,0.3,18,0,1,7,10,3,18,2,0,0.0,2,100.0,12,85,59,3,1,0,1,1,13,5,Matches
Squad Total,,,27.8,38.0,24352,2147,6899,11649,6030,764,24341,617,369,59.8,247,40.0,14004,66454,35117,616,530,153,573,316,16969,1738,
Opponent Total,,,26.8,38.0,20041,2219,6648,9514,4116,437,20036,692,410,59.2,281,40.6,11265,65944,34140,634,492,95,608,323,12525,1206,
