Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Guilherme Arana,br BRA,"DF,MF",22.0,35.5,46,29,18,24,4,14,34,41.2,20,35,8,27,39,85,37,1,Matches
Júnior Alonso,py PAR,DF,26.0,32.0,45,29,27,15,3,25,45,55.6,20,29,13,16,58,103,69,0,Matches
Guga,br BRA,DF,21.0,29.6,85,45,40,37,8,42,78,53.8,36,41,6,35,60,145,53,2,Matches
Keno,br BRA,"FW,MF",30.0,28.3,41,26,9,20,12,11,36,30.6,25,20,1,19,18,59,3,0,Matches
Éverson,br BRA,GK,29.0,28.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,13,0,Matches
Jefferson Savarino,ve VEN,"FW,MF",23.0,26.7,19,12,4,9,6,5,33,15.2,28,16,2,14,6,25,5,0,Matches
Allan,br BRA,MF,22.0,26.3,42,32,9,29,4,13,35,37.1,22,25,4,21,43,85,28,0,Matches
Réver,br BRA,DF,35.0,24.1,17,9,10,6,1,4,15,26.7,11,22,20,2,43,60,80,1,Matches
Jair,br BRA,MF,25.0,23.0,49,25,14,27,8,18,47,38.3,29,29,4,25,24,73,19,1,Matches
Eduardo Sasha,br BRA,FW,27.0,22.7,9,5,0,6,3,5,18,27.8,13,10,1,9,7,16,5,0,Matches
Hyoran,br BRA,MF,26.0,19.5,29,15,5,15,9,12,37,32.4,25,16,1,15,12,41,9,0,Matches
Igor Rabello,br BRA,DF,24.0,19.5,18,12,12,6,0,13,17,76.5,4,16,9,7,24,42,76,0,Matches
Alan Franco,ec ECU,MF,21.0,17.4,31,20,6,19,6,9,24,37.5,15,10,1,9,13,44,10,0,Matches
Nathan,br BRA,"MF,FW",23.0,13.5,19,10,3,9,7,9,16,56.3,7,19,3,16,20,39,9,0,Matches
Eduardo Vargas,cl CHI,FW,30.0,11.2,4,2,0,3,1,1,5,20.0,4,4,0,4,6,10,4,0,Matches
Rafael Pires,br BRA,GK,30.0,9.2,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,4,0,Matches
Marrony,br BRA,"FW,MF",20.0,11.6,15,12,5,8,2,3,11,27.3,8,10,1,9,4,19,2,0,Matches
Federico Zaracho,ar ARG,MF,21.0,5.7,10,6,4,4,2,5,10,50.0,5,6,0,6,9,19,2,0,Matches
Gabriel,br BRA,DF,24.0,5.6,5,4,2,3,0,1,4,25.0,3,6,3,3,8,13,16,0,Matches
Mariano,br BRA,DF,33.0,4.5,12,6,8,2,2,7,13,53.8,6,9,1,8,8,20,9,0,Matches
Calebe,br BRA,"MF,FW",19.0,4.3,11,5,1,8,2,4,10,40.0,6,14,1,13,0,11,1,0,Matches
Marquinhos,br BRA,"FW,MF",20.0,4.9,6,5,1,3,2,3,12,25.0,9,9,0,9,3,9,3,0,Matches
Wellington Daniel Bueno,br BRA,DF,24.0,3.9,6,3,5,1,0,3,6,50.0,3,2,1,1,6,12,8,0,Matches
Talison,br BRA,"DF,MF",19.0,1.9,5,4,3,2,0,4,9,44.4,5,0,0,0,12,17,2,0,Matches
Sávio,br BRA,"MF,FW",15.0,1.8,4,2,1,1,2,1,4,25.0,3,1,0,1,0,4,0,0,Matches
Dylan Borrero,co COL,MF,18.0,1.6,8,5,2,6,0,2,5,40.0,3,2,0,2,5,13,2,0,Matches
Mailton dos Santos,br BRA,"MF,FW",21.0,1.2,2,2,1,0,1,0,2,0.0,2,2,1,1,0,2,0,0,Matches
Diego Tardelli,br BRA,FW,34.0,1.1,4,3,1,0,3,3,4,75.0,1,2,0,2,0,4,0,0,Matches
Fábio Santos,br BRA,"DF,FW",34.0,0.8,4,3,1,3,0,2,2,100.0,0,0,0,0,2,6,1,0,Matches
Victor Leandro Bagy,br BRA,GK,37.0,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,Matches
Bruno Costa,br BRA,"FW,MF",19.0,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Wesley da Silva,br BRA,"MF,DF",19.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Léo Sena,br BRA,"FW,MF",24.0,0.1,1,0,1,0,0,0,0,,0,1,1,0,0,1,0,0,Matches
Gustavo Henrique,br BRA,FW,20.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,25.8,38.0,548,331,194,266,88,220,535,41.1,315,356,82,274,430,978,472,6,
Opponent Total,,,26.2,38.0,526,306,294,187,45,258,622,41.5,364,401,153,248,450,976,911,10,
