Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Igor Rabello,br BRA,DF,23.0,32.5,987,1164,84.8,18602,6456,319,350,91.1,559,620,90.2,86,154,55.8,1,0.6,0.2,0.4,4,55,4,1,60,Matches
Fábio Santos,br BRA,DF,33.0,29.8,1378,1660,83.0,20196,8314,832,905,91.9,439,538,81.6,70,124,56.5,1,1.4,1.2,-0.4,27,88,25,12,121,Matches
Réver,br BRA,"DF,MF",34.0,27.0,1014,1194,84.9,20613,9318,340,377,90.2,502,553,90.8,156,233,67.0,1,1.2,0.8,-0.2,11,68,5,0,71,Matches
Cleiton Schwengber,br BRA,GK,21.0,25.0,419,666,62.9,13586,10896,77,77,100.0,158,162,97.5,178,415,42.9,0,0.0,0.0,0.0,0,19,0,0,1,Matches
Elías,br BRA,MF,33.0,22.4,1087,1209,89.9,17957,5218,527,554,95.1,434,470,92.3,81,117,69.2,1,1.6,1.3,-0.6,18,113,14,0,122,Matches
Luan,br BRA,"MF,FW",28.0,23.2,981,1260,77.9,15257,4985,523,586,89.2,317,410,77.3,80,134,59.7,1,3.0,3.3,-2.0,35,117,44,8,181,Matches
Patric Cabral Lalau,br BRA,DF,29.0,22.8,990,1288,76.9,14150,5726,586,642,91.3,286,378,75.7,63,163,38.7,2,3.5,3.1,-1.5,24,64,33,12,99,Matches
Juan Cazares,ec ECU,"MF,FW",26.0,19.4,830,1102,75.3,13549,4397,441,500,88.2,263,331,79.5,88,197,44.7,1,7.3,5.1,-6.3,69,95,41,4,145,Matches
Guga,br BRA,DF,20.0,17.2,740,972,76.1,11133,4540,412,462,89.2,248,333,74.5,44,110,40.0,4,1.8,2.3,2.2,24,55,21,12,73,Matches
Yimmi Chará,co COL,"FW,MF",27.0,15.0,616,711,86.6,8084,1905,408,441,92.5,150,178,84.3,25,41,61.0,1,2.9,2.2,-1.9,23,58,23,6,69,Matches
Franco Di Santo,ar ARG,FW,29.0,16.1,190,285,66.7,2434,320,131,165,79.4,46,74,62.2,5,16,31.3,1,2.0,1.1,-1.0,20,7,5,0,18,Matches
Ricardo Oliveira,br BRA,FW,38.0,12.9,176,221,79.6,2001,228,119,144,82.6,37,46,80.4,1,2,50.0,2,2.4,1.1,-0.4,13,6,2,0,5,Matches
José Welison,br BRA,MF,23.0,14.8,482,604,79.8,8523,2515,233,266,87.6,183,221,82.8,54,85,63.5,0,0.2,0.2,-0.2,6,50,3,0,61,Matches
Leonardo Silva,br BRA,DF,39.0,14.8,460,549,83.8,8467,3282,169,186,90.9,241,271,88.9,39,72,54.2,0,0.2,0.2,-0.2,8,37,5,1,41,Matches
Rómulo Otero,ve VEN,"FW,MF",26.0,14.1,337,518,65.1,5079,1559,196,222,88.3,93,143,65.0,30,109,27.5,1,3.2,2.0,-2.2,30,24,12,3,46,Matches
Vinícius,br BRA,"MF,FW",27.0,13.7,621,756,82.1,11019,3081,272,305,89.2,216,271,79.7,91,118,77.1,2,3.9,2.0,-1.9,31,100,15,1,97,Matches
Nathan,br BRA,MF,22.0,12.7,525,628,83.6,9067,2556,253,287,88.2,217,244,88.9,47,73,64.4,0,0.4,0.6,-0.4,10,65,6,1,72,Matches
Victor Leandro Bagy,br BRA,GK,36.0,10.0,161,273,59.0,5120,4016,18,18,100.0,71,74,95.9,72,181,39.8,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Jair,br BRA,MF,24.0,9.1,440,492,89.4,7256,2171,216,236,91.5,172,189,91.0,36,43,83.7,0,0.3,0.5,-0.3,7,50,9,1,75,Matches
Geuvânio,br BRA,"FW,MF",26.0,11.1,356,459,77.6,4964,1135,229,261,87.7,77,106,72.6,28,45,62.2,1,1.6,1.9,-0.6,17,20,14,1,53,Matches
Ramón Martínez,py PAR,MF,23.0,7.3,286,340,84.1,4340,1276,153,173,88.4,109,125,87.2,14,22,63.6,0,0.1,0.2,-0.1,3,24,2,0,23,Matches
Marquinhos,br BRA,"FW,MF",19.0,7.4,165,218,75.7,2120,543,110,129,85.3,36,47,76.6,7,13,53.8,3,1.3,1.1,1.7,13,7,11,3,22,Matches
Iago Maidana,br BRA,DF,22.0,7.0,175,215,81.4,3041,1252,75,83,90.4,83,98,84.7,15,25,60.0,0,0.0,0.0,0.0,1,3,1,0,6,Matches
Alerrandro,br BRA,FW,19.0,6.2,88,120,73.3,1003,173,62,74,83.8,10,16,62.5,4,4,100.0,1,0.6,0.4,0.4,7,4,4,0,9,Matches
