Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Cleiton Schwengber,br BRA,GK,21.0,25,25,2250,25.0,27,1.08,110,83,79.1,8,8,9,6,24.0,5,4,1,0,20.0,Matches
Victor Leandro Bagy,br BRA,GK,36.0,10,10,900,10.0,13,1.3,46,33,73.9,5,1,4,1,10.0,2,1,0,1,0.0,Matches
Wilson,br BRA,GK,35.0,3,3,270,3.0,9,3.0,18,9,61.1,0,0,3,0,0.0,2,2,0,0,0.0,Matches
Squad Total,,,28.1,38,38,3420,38.0,49,1.29,174,125,75.9,13,9,16,7,18.4,9,7,1,1,12.5,
Opponent Total,,,27.2,38,38,3420,38.0,45,1.18,197,150,79.7,16,9,13,11,28.9,8,5,3,0,37.5,
