Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Éverson,br BRA,GK,31.0,37.0,1224,1079,1215,10,0,0,1224,0,0,,0,,795,3656,1933,0,0,0,0,0,769,0,Matches
Allan,br BRA,MF,24.0,30.4,2310,84,563,1468,298,9,2310,35,22,62.9,11,31.4,1494,8520,4264,51,49,1,28,9,1765,20,Matches
Júnior Alonso,py PAR,DF,28.0,28.9,2320,271,1042,1150,138,37,2320,10,9,90.0,1,10.0,1378,6397,3724,17,24,1,9,4,1625,14,Matches
Jair,br BRA,MF,27.0,23.0,1338,23,187,815,349,49,1338,27,15,55.6,9,33.3,728,3254,1673,24,37,4,32,24,921,68,Matches
Ignacio Fernández,ar ARG,MF,32.0,24.7,1686,14,147,821,738,60,1684,34,17,50.0,14,41.2,1019,4224,2170,48,43,9,46,38,1203,168,Matches
Hulk,br BRA,FW,35.0,23.2,925,15,24,345,573,121,923,88,47,53.4,38,43.2,626,3782,1892,74,46,37,87,63,767,225,Matches
Federico Zaracho,ar ARG,"MF,FW",23.0,20.9,1196,17,124,659,422,88,1196,38,20,52.6,16,42.1,730,2917,1237,22,23,6,46,29,864,122,Matches
Keno,br BRA,"FW,MF",32.0,20.6,1009,9,79,352,595,78,1009,110,51,46.4,52,47.3,637,4593,2692,95,69,32,52,32,740,221,Matches
Mariano,br BRA,DF,35.0,19.2,1361,34,311,759,304,5,1361,15,6,40.0,7,46.7,696,3266,1638,35,32,0,14,5,800,75,Matches
Guilherme Arana,br BRA,DF,24.0,19.1,1687,33,394,816,494,35,1687,27,17,63.0,9,33.3,1055,5254,2880,60,49,8,26,4,1196,110,Matches
Guga,br BRA,DF,23.0,18.6,1358,34,287,638,446,18,1358,15,8,53.3,6,40.0,682,3084,1506,34,17,4,13,10,772,83,Matches
Nathan Silva,br BRA,DF,24.0,19.2,1317,136,627,664,31,14,1317,0,0,,0,,789,3169,1999,6,4,0,7,1,874,4,Matches
Eduardo Sasha,br BRA,"FW,MF",29.0,14.3,547,8,44,271,236,62,547,21,8,38.1,12,57.1,333,1334,551,9,12,5,23,11,422,94,Matches
Ademir Santos,br BRA,"FW,MF",26.0,16.6,696,6,78,230,402,68,696,81,35,43.2,42,51.9,471,3864,1721,64,46,17,43,23,493,150,Matches
Eduardo Vargas,cl CHI,FW,32.0,12.7,641,8,43,310,300,47,639,42,25,59.5,16,38.1,451,3195,1148,29,26,2,42,14,489,90,Matches
