Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Éverson,br BRA,GK,31.0,37.0,37,6,0,2,0,36.6,0.25,-0.4,-0.01,148,345,42.9,1050,134,30.5,31.6,110,22.7,25.1,380,27,7.1,42,1.14,16.4,Matches
Rafael Pires,br BRA,GK,32.0,1.0,0,0,0,0,0,1.1,0.56,1.1,1.11,1,2,50.0,14,3,14.3,22.3,4,0.0,25.8,10,2,20.0,0,0.0,10.4,Matches
Squad Total,,,28.7,38.0,37,6,0,2,0,37.7,0.26,0.7,0.02,149,347,42.9,940,137,34.3,,238,10.5,17.1,390,29,7.4,42,1.11,,
Opponent Total,,,27.3,38.0,45,5,2,3,2,52.3,0.27,9.3,0.25,155,482,32.2,737,171,38.7,35.9,393,50.1,40.9,622,40,6.4,28,0.74,12.4,
