Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Renzo Saravia,ar ARG,DF,30.0,25.5,0,12,2,16.7,0.47,0.08,0.0,0.0,23.7,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
Rodrigo Battaglia,ar ARG,"DF,MF",32.0,25.4,0,9,2,22.2,0.35,0.08,0.0,0.0,17.8,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Gustavo Scarpa,br BRA,"DF,MF",30.0,24.9,4,66,20,30.3,2.65,0.8,0.03,0.1,27.1,10,2,2,4.1,2.5,0.04,-0.1,-0.5,Matches
Éverson,br BRA,GK,33.0,24.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Bruno Fuchs,br BRA,DF,24.0,22.6,0,5,2,40.0,0.22,0.09,0.0,0.0,12.6,0,0,0,0.8,0.8,0.16,-0.8,-0.8,Matches
Paulinho,br BRA,"FW,MF",23.0,22.1,8,36,17,47.2,1.63,0.77,0.19,0.41,15.6,0,1,1,5.9,5.1,0.14,2.1,1.9,Matches
Otávio,br BRA,MF,29.0,21.3,0,12,2,16.7,0.56,0.09,0.0,0.0,31.7,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
Hulk,br BRA,"FW,MF",37.0,21.0,10,72,20,27.8,3.42,0.95,0.08,0.3,26.8,26,4,5,9.5,5.6,0.08,0.5,0.4,Matches
Fausto Vera,ar ARG,MF,23.0,18.4,2,41,8,19.5,2.23,0.44,0.05,0.25,24.6,0,0,0,1.8,1.8,0.04,0.2,0.2,Matches
Alan Franco,ec ECU,MF,25.0,18.1,0,12,2,16.7,0.66,0.11,0.0,0.0,19.3,0,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
Igor Gomes,br BRA,MF,24.0,14.7,1,12,3,25.0,0.82,0.2,0.0,0.0,22.7,1,1,1,2.1,1.3,0.11,-1.1,-1.3,Matches
Rubens,br BRA,"DF,FW",22.0,13.3,1,19,3,15.8,1.43,0.23,0.05,0.33,17.6,0,0,0,1.1,1.0,0.05,-0.1,0.0,Matches
Guilherme Arana,br BRA,DF,26.0,14.5,1,23,9,39.1,1.59,0.62,0.04,0.11,25.2,0,0,0,0.6,0.6,0.03,0.4,0.4,Matches
Matheus Mendes,br BRA,GK,24.0,12.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Júnior Alonso,py PAR,DF,30.0,11.6,1,6,2,33.3,0.52,0.17,0.17,0.5,16.2,0,0,0,0.3,0.3,0.05,0.7,0.7,Matches
Cadu,br BRA,"FW,DF",19.0,11.2,3,16,7,43.8,1.43,0.62,0.19,0.43,12.1,0,0,0,1.9,1.9,0.12,1.1,1.1,Matches
Deyverson,br BRA,FW,32.0,11.1,2,13,6,46.2,1.17,0.54,0.15,0.33,14.7,0,0,1,2.3,1.5,0.11,-0.3,0.5,Matches
Bernard,br BRA,"MF,FW",31.0,10.0,0,6,0,0.0,0.6,0.0,0.0,,21.9,1,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
Federico Zaracho,ar ARG,MF,25.0,9.7,2,13,4,30.8,1.34,0.41,0.15,0.5,18.7,0,0,0,0.9,0.9,0.07,1.1,1.1,Matches
Igor Rabello,br BRA,DF,28.0,10.7,0,7,1,14.3,0.65,0.09,0.0,0.0,14.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Lyanco,br BRA,DF,26.0,10.2,0,5,0,0.0,0.49,0.0,0.0,,24.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Eduardo Vargas,cl CHI,"MF,FW",34.0,9.5,8,28,11,39.3,2.96,1.16,0.21,0.55,13.8,0,2,2,5.4,3.8,0.14,2.6,2.2,Matches
Brahian Palacios,co COL,"DF,MF",21.0,8.9,2,27,14,51.9,3.03,1.57,0.04,0.07,22.3,2,1,1,2.4,1.6,0.06,-0.4,-0.6,Matches
Alisson,br BRA,"DF,FW",18.0,9.9,1,30,9,30.0,3.03,0.91,0.03,0.11,19.7,1,0,0,2.5,2.5,0.08,-1.5,-1.5,Matches
Mariano,br BRA,DF,37.0,7.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
