Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Igor Rabello,br BRA,DF,23.0,32.5,0,12,3,25.0,0.37,0.09,0.0,0.0,14.8,0,0,0,1.0,1.0,0.09,-1.0,-1.0,Matches
Fábio Santos,br BRA,DF,33.0,29.8,4,11,5,45.5,0.37,0.17,0.09,0.2,19.1,0,3,3,3.1,0.8,0.07,0.9,0.2,Matches
Réver,br BRA,"DF,MF",34.0,27.0,1,27,6,22.2,1.0,0.22,0.04,0.17,16.3,0,0,0,2.0,2.0,0.07,-1.0,-1.0,Matches
Cleiton Schwengber,br BRA,GK,21.0,25.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Elías,br BRA,MF,33.0,22.4,1,24,6,25.0,1.07,0.27,0.04,0.17,23.0,0,0,0,1.3,1.3,0.05,-0.3,-0.3,Matches
Luan,br BRA,"MF,FW",28.0,23.2,4,49,10,20.4,2.12,0.43,0.08,0.4,21.2,2,0,1,6.1,5.3,0.11,-2.1,-1.3,Matches
Patric Cabral Lalau,br BRA,DF,29.0,22.8,1,29,6,20.7,1.27,0.26,0.03,0.17,19.2,0,0,0,1.4,1.4,0.05,-0.4,-0.4,Matches
Juan Cazares,ec ECU,"MF,FW",26.0,19.4,6,62,20,32.3,3.19,1.03,0.08,0.25,23.5,9,1,1,4.9,4.1,0.07,1.1,0.9,Matches
Guga,br BRA,DF,20.0,17.2,0,4,1,25.0,0.23,0.06,0.0,0.0,27.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Yimmi Chará,co COL,"FW,MF",27.0,15.0,3,38,13,34.2,2.53,0.87,0.08,0.23,16.2,0,0,0,4.3,4.3,0.11,-1.3,-1.3,Matches
