Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2019-02-05,18:15,Libertadores,Second qualifying stage,Tue,Away,D,2,2,uy Danubio,2.4,2.6,53,,Réver,4-2-3-1,4-4-1-1,Germán Delfino,Match Report,Leg 1 of 2
2019-02-12,19:15,Libertadores,Second qualifying stage,Tue,Home,W,3,2,uy Danubio,2.9,0.9,47,,Réver,4-2-3-1,4-2-3-1,Patricio Loustau,Match Report,Leg 2 of 2; Atlético Mineiro won
2019-02-20,21:30,Libertadores,Third qualifying stage,Wed,Away,W,2,0,uy Defensor,1.9,1.2,51,,Réver,4-2-3-1,3-5-2,Néstor Pitana,Match Report,Leg 1 of 2
2019-02-27,21:30,Libertadores,Third qualifying stage,Wed,Home,D,0,0,uy Defensor,0.9,0.4,57,,Réver,4-2-3-1,4-4-2,Andrés Rojas,Match Report,Leg 2 of 2; Atlético Mineiro won
2019-03-06,19:15,Libertadores,Group stage,Wed,Home,L,0,1,py Cerro Porteño,1.2,0.8,62,,Réver,4-2-3-1,4-4-2,Mauro Vigliano,Match Report,
2019-03-12,21:30,Libertadores,Group stage,Tue,Away,L,0,1,uy Nacional,0.6,0.5,59,,Réver,4-2-3-1,4-4-1-1,Roberto Tobar,Match Report,
2019-04-03,19:15,Libertadores,Group stage,Wed,Home,W,3,2,ve Zamora,3.8,1.7,70,,Réver,4-2-3-1,4-2-3-1,Gery Vargas,Match Report,
2019-04-10,18:15,Libertadores,Group stage,Wed,Away,L,1,4,py Cerro Porteño,1.4,1.6,48,,Leonardo Silva,4-2-3-1,4-4-2,Wilmar Roldán,Match Report,
2019-04-23,21:30,Libertadores,Group stage,Tue,Home,L,0,1,uy Nacional,1.3,0.5,67,,Leonardo Silva,4-3-3,4-2-3-1,Fernando Rapallini,Match Report,
2019-04-27,19:00,Série A,Matchweek 1,Sat,Home,W,2,1,Avaí,2.4,0.6,60,10531.0,Leonardo Silva,4-2-3-1,4-1-4-1,Rodolpho Toski Marques,Match Report,
2019-05-01,21:30,Série A,Matchweek 2,Wed,Away,W,2,1,Vasco da Gama,0.6,1.6,49,6745.0,Réver,4-1-4-1,4-2-3-1,Raphael Claus,Match Report,
2019-05-04,21:00,Série A,Matchweek 3,Sat,Away,W,2,1,Ceará,1.1,0.8,53,16815.0,Réver,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2019-05-07,18:15,Libertadores,Group stage,Tue,Away,W,2,1,ve Zamora,1.2,1.5,45,,Réver,4-2-3-1,4-2-3-1,Carlos Mario Herrera,Match Report,
2019-05-12,16:00,Série A,Matchweek 4,Sun,Home,L,0,2,Palmeiras,0.4,0.8,61,24368.0,Réver,4-3-3,4-2-3-1,Anderson Daronco,Match Report,
2019-05-18,19:00,Série A,Matchweek 5,Sat,Home,W,2,1,Flamengo,0.9,2.6,35,13616.0,Réver,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2019-05-21,20:30,Sudamericana,Second stage,Tue,Away,L,0,1,cl La Calera,,,42,,Leonardo Silva,4-2-3-1,4-2-3-1,Roddy Zambrano,Match Report,Leg 1 of 2
2019-05-25,19:00,Série A,Matchweek 6,Sat,Away,L,0,1,Grêmio,0.6,2.7,44,13714.0,Leonardo Silva,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,
2019-05-28,21:30,Sudamericana,Second stage,Tue,Home,W,1 (3),0 (0),cl La Calera,,,65,,Leonardo Silva,4-2-3-1,4-4-2,Daniel Fedorczuk,Match Report,Leg 2 of 2; Atlético Mineiro won; Atlético Mineiro won on penalty kicks following extra time
2019-06-02,19:00,Série A,Matchweek 7,Sun,Home,W,4,0,CSA,3.8,0.5,71,14116.0,Réver,4-2-3-1,4-2-3-1,Diego Pombo Lopez,Match Report,
2019-06-09,19:00,Série A,Matchweek 8,Sun,Away,L,1,3,Santos,1.2,3.5,43,5794.0,Réver,4-2-3-1,4-3-3,Dewson Fernando Freitas da Silva,Match Report,
2019-06-13,20:00,Série A,Matchweek 9,Thu,Home,D,1,1,São Paulo,1.9,0.6,68,19761.0,Réver,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2019-07-14,19:00,Série A,Matchweek 10,Sun,Away,W,2,1,Chapecoense,3.3,2.2,61,2600.0,Leonardo Silva,4-2-3-1,4-1-4-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2019-07-21,16:00,Série A,Matchweek 11,Sun,Home,D,2,2,Fortaleza,4.8,1.6,51,16043.0,Réver,4-2-3-1,4-2-3-1,Edina Alves Batista,Match Report,
2019-07-24,21:30,Sudamericana,Round of 16,Wed,Away,W,1,0,br Botafogo (RJ),,,47,,Réver,4-2-3-1,4-1-4-1,Raphael Claus,Match Report,Leg 1 of 2
2019-07-28,19:00,Série A,Matchweek 12,Sun,Away,D,0,0,Goiás,0.9,1.2,55,10439.0,Réver,4-1-4-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2019-07-31,21:30,Sudamericana,Round of 16,Wed,Home,W,2,0,br Botafogo (RJ),,,45,,Réver,4-2-3-1,4-1-4-1,Wilton Sampaio,Match Report,Leg 2 of 2; Atlético Mineiro won
2019-08-04,19:00,Série A,Matchweek 13,Sun,Home,W,2,0,Cruzeiro,1.4,0.5,38,13181.0,Réver,4-1-4-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2019-08-10,21:00,Série A,Matchweek 14,Sat,Home,W,2,1,Fluminense,2.3,1.4,41,19081.0,Réver,4-2-3-1,4-1-4-1,Wilton Sampaio,Match Report,
2019-08-17,19:00,Série A,Matchweek 15,Sat,Away,L,0,1,Ath Paranaense,1.5,0.7,51,13148.0,Cleiton Schwengber,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2019-08-20,21:30,Sudamericana,Quarter-finals,Tue,Home,W,2,1,co La Equidad,,,71,,Réver,4-2-3-1,4-1-4-1,Mario Díaz de Vivar,Match Report,Leg 1 of 2
2019-08-24,11:00,Série A,Matchweek 16,Sat,Home,L,0,1,Bahia,1.1,0.4,57,22401.0,Leonardo Silva,4-2-3-1,4-3-3,Rodolpho Toski Marques,Match Report,
2019-08-27,19:30,Sudamericana,Quarter-finals,Tue,Away,W,3,1,co La Equidad,,,23,,Ricardo Oliveira,4-2-3-1,4-1-4-1,Esteban Ostojich,Match Report,Leg 2 of 2; Atlético Mineiro won
2019-09-01,19:00,Série A,Matchweek 17,Sun,Away,L,0,1,Corinthians,0.8,1.3,54,31961.0,Réver,4-1-4-1,4-1-4-1,Wilton Sampaio,Match Report,
2019-09-08,16:00,Série A,Matchweek 18,Sun,Away,L,1,2,Botafogo (RJ),1.8,1.5,53,12098.0,Réver,4-1-4-1,4-1-4-1,Braulio da Silva Machado,Match Report,
2019-09-15,11:00,Série A,Matchweek 19,Sun,Home,L,1,3,Internacional,2.6,0.9,61,18966.0,Réver,4-1-4-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2019-09-19,21:30,Sudamericana,Semi-finals,Thu,Away,L,1,2,ar Colón,,,46,,Réver,4-3-3,4-4-1-1,Alexis Herrera,Match Report,Leg 1 of 2
2019-09-23,20:00,Série A,Matchweek 20,Mon,Away,L,0,1,Avaí,0.7,2.5,63,7463.0,Leonardo Silva,4-2-3-1,4-1-4-1,Caio Max Augusto Vieira,Match Report,
2019-09-26,21:30,Sudamericana,Semi-finals,Thu,Home,W,2 (3),1 (4),ar Colón,,,52,,Réver,4-1-4-1,4-4-2,Andrés Rojas,Match Report,Leg 2 of 2; Colón won; Colón won on penalty kicks following extra time
2019-09-29,19:00,Série A,Matchweek 22,Sun,Home,W,2,1,Ceará,2.2,1.1,62,6131.0,Réver,4-1-4-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2019-10-02,19:15,Série A,Matchweek 21,Wed,Home,L,1,2,Vasco da Gama,1.5,2.1,53,10485.0,Fábio Santos,4-2-3-1,4-4-2,Heber Roberto Lopes,Match Report,
2019-10-06,16:00,Série A,Matchweek 23,Sun,Away,D,1,1,Palmeiras,0.8,1.0,33,32659.0,Leonardo Silva,5-4-1,4-2-3-1,Rafael Traci,Match Report,
2019-10-10,20:00,Série A,Matchweek 24,Thu,Away,L,1,3,Flamengo,1.0,2.3,34,58788.0,Leonardo Silva,5-4-1,4-2-3-1,Wilton Sampaio,Match Report,
2019-10-13,19:00,Série A,Matchweek 25,Sun,Home,L,1,4,Grêmio,2.0,2.1,44,12974.0,Réver,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2019-10-16,19:15,Série A,Matchweek 26,Wed,Away,D,2,2,CSA,1.7,1.5,58,13075.0,Réver,4-1-4-1,4-2-3-1,Savio Pereira,Match Report,
2019-10-20,17:00,Série A,Matchweek 27,Sun,Home,W,2,0,Santos,0.8,0.6,31,21771.0,Réver,4-1-4-1,4-3-3,Caio Max Augusto Vieira,Match Report,
2019-10-27,17:00,Série A,Matchweek 28,Sun,Away,L,0,2,São Paulo,0.9,1.6,41,18815.0,Leonardo Silva,4-2-3-1,4-1-4-1,Bruno Arleu de Araujo,Match Report,
2019-10-30,20:30,Série A,Matchweek 29,Wed,Home,L,0,2,Chapecoense,2.1,0.9,70,19058.0,Leonardo Silva,4-1-4-1,4-1-4-1,Diego Pombo Lopez,Match Report,
2019-11-02,17:00,Série A,Matchweek 30,Sat,Away,D,2,2,Fortaleza,0.7,0.8,42,31503.0,Réver,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2019-11-06,20:00,Série A,Matchweek 31,Wed,Home,W,2,0,Goiás,1.8,0.3,52,38937.0,Réver,4-1-4-1,4-2-3-1,Thiago Duarte Peixoto,Match Report,
2019-11-10,17:00,Série A,Matchweek 32,Sun,Away,D,0,0,Cruzeiro,0.6,1.1,42,43205.0,Réver,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2019-11-16,19:00,Série A,Matchweek 33,Sat,Away,D,1,1,Fluminense,0.6,1.0,47,24405.0,Réver,4-2-3-1,4-1-4-1,Leandro Pedro Vuaden,Match Report,
2019-11-24,16:00,Série A,Matchweek 34,Sun,Home,L,0,1,Ath Paranaense,1.7,0.6,45,34432.0,Leonardo Silva,4-4-2,4-2-3-1,Edina Alves Batista,Match Report,
2019-11-27,21:00,Série A,Matchweek 35,Wed,Away,D,1,1,Bahia,1.0,1.2,43,12759.0,Réver,4-2-3-1,4-2-3-1,Thiago Duarte Peixoto,Match Report,
2019-12-01,18:00,Série A,Matchweek 36,Sun,Home,W,2,1,Corinthians,2.2,0.8,41,18062.0,Réver,4-2-3-1,4-1-4-1,Paulo Roberto Alves Júnior,Match Report,
2019-12-04,19:30,Série A,Matchweek 37,Wed,Home,W,2,0,Botafogo (RJ),3.0,0.6,48,27924.0,Réver,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2019-12-08,16:00,Série A,Matchweek 38,Sun,Away,L,1,2,Internacional,1.0,2.7,36,18616.0,Leonardo Silva,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,
